"UniqueID","sold.fctr","sold.fctr.predict.All.Interact.X.gbm.prob","sold.fctr.predict.All.Interact.X.gbm","sold.fctr.predict.All.X.gbm.prob","sold.fctr.predict.All.X.gbm","sold.fctr.predict.All.Interact.X.no.rnorm.rf.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rf","sold.fctr.predict.All.X.no.rnorm.rf.prob","sold.fctr.predict.All.X.no.rnorm.rf","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart.prob","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart","sold.fctr.predict.All.Interact.X.glmnet.prob","sold.fctr.predict.All.Interact.X.glmnet","sold.fctr.predict.Max.cor.Y.glm.prob","sold.fctr.predict.Max.cor.Y.glm","sold.fctr.predict.Interact.High.cor.Y.glm.prob","sold.fctr.predict.Interact.High.cor.Y.glm","sold.fctr.predict.All.X.glmnet.prob","sold.fctr.predict.All.X.glmnet","sold.fctr.predict.All.Interact.X.bayesglm.prob","sold.fctr.predict.All.Interact.X.bayesglm","sold.fctr.predict.Max.cor.Y.rpart.prob","sold.fctr.predict.Max.cor.Y.rpart","sold.fctr.predict.All.X.no.rnorm.rpart.prob","sold.fctr.predict.All.X.no.rnorm.rpart","sold.fctr.predict.All.Interact.X.no.rnorm.rpart.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rpart","sold.fctr.predict.All.X.bayesglm.prob","sold.fctr.predict.All.X.bayesglm","sold.fctr.predict.Low.cor.X.glm.prob","sold.fctr.predict.Low.cor.X.glm","sold.fctr.predict.All.X.glm.prob","sold.fctr.predict.All.X.glm","sold.fctr.predict.All.Interact.X.glm.prob","sold.fctr.predict.All.Interact.X.glm","sold.fctr.predict.All.Interact.X.gbm.accurate"
11191,"N",0.00532454644441416,"N",0.0294326298311023,"N",0.01,"N",0.026,"N",0.0234741784037559,"N",0.108502005039206,"N",0.0532984379165715,"N",0.0528480678752699,"N",0.141509055351829,"N",0.0478025500857318,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0543491129286763,"N",0.0494546919052949,"N",0.0471774988174117,"N",0.0466666666314457,"N",TRUE
11265,"N",0.0748815893607243,"N",0.137086997478323,"N",0.014,"N",0.048,"N",0.0234741784037559,"N",0.265315234186676,"N",0.170232473360711,"N",0.169972922313741,"N",0.27474080330553,"N",0.374717150031734,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.443146127110154,"N",0.40474247054968,"N",0.449547797797688,"N",0.350860171950319,"N",TRUE
11333,"N",0.310393011253679,"N",0.449382154896843,"Y",0.466,"Y",0.448,"N",0.583333333333333,"Y",0.292708708288881,"N",0.198463763306453,"N",0.198336102600046,"N",0.291358114538778,"N",0.291621894413386,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.368066601948836,"N",0.385062282263028,"N",0.411332211630923,"N",0.290352327499365,"N",TRUE
11385,"N",0.130118185952901,"N",0.14000136385309,"N",0.046,"N",0.056,"N",0.0234741784037559,"N",0.272931692606148,"N",0.169044032074395,"N",0.168779404324148,"N",0.274009227142541,"N",0.332571231082779,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.471533581694956,"N",0.484616093941544,"N",0.494138400107602,"N",0.32626619369009,"N",TRUE
11396,"N",0.0485536308195302,"N",0.206048514243216,"N",0.084,"N",0.316,"N",0.155555555555556,"N",0.317004238828085,"N",0.245545002361613,"N",0.245675319685011,"N",0.295612486479278,"N",0.215683328516794,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.258830395216606,"N",0.243193782856888,"N",0.278625340585078,"N",0.214740639776108,"N",TRUE
11402,"N",0.338010594968476,"N",0.487977833461606,"Y",0.51,"Y",0.63,"Y",0.583333333333333,"Y",0.292025260641882,"N",0.19705281965179,"N",0.196918096288596,"N",0.290559037491158,"N",0.39570274269839,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.503964220213356,"N",0.57018577324703,"N",0.546944536514428,"Y",0.347333424326493,"N",TRUE
11495,"N",0.0653015695374003,"N",0.145900630147608,"N",0.03,"N",0.072,"N",0.0234741784037559,"N",0.258904824975663,"N",0.156223019171852,"N",0.155906406706481,"N",0.234016185003643,"N",0.235848688386437,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.301219713378471,"N",0.291518184008006,"N",0.297837987294344,"N",0.203185709112855,"N",TRUE
11577,"N",0.014682333861098,"N",0.0901834300507881,"N",0.038,"N",0.098,"N",0.0234741784037559,"N",0.184427978735137,"N",0.0725223417218342,"N",0.0720427488068612,"N",0.199278913843906,"N",0.0449240592004512,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0858081279329335,"N",0.0849872986801041,"N",0.0896369285351593,"N",0.0400589554569326,"N",TRUE
11631,"N",0.250982880904395,"N",0.153648112705234,"N",0.1,"N",0.074,"N",0.0234741784037559,"N",0.271018475177551,"N",0.148580774023496,"N",0.148235769055359,"N",0.260924849650076,"N",0.288689325815151,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.387934410575465,"N",0.435589277128165,"N",0.394791115813454,"N",0.246025452821541,"N",TRUE
11746,"N",0.0545217362235106,"N",0.0887229691337861,"N",0.032,"N",0.036,"N",0.05,"N",0.219270341455315,"N",0.0041510122995312,"N",0.004266333777169,"N",0.124004003727191,"N",0.00801473366918325,"N",0.05,"N",0.05,"N",0.05,"N",0.00295901254654574,"N",0.00330941648440802,"N",0.00214698059413714,"N",0.00380785927478347,"N",TRUE
11774,"N",0.0650426042163131,"N",0.360793002712766,"Y",0.114,"N",0.516,"Y",0.155555555555556,"N",0.318912577558643,"N",0.258536543950939,"N",0.258744205505055,"N",0.301901405238203,"N",0.161538468077379,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.240948756422373,"N",0.226112561316401,"N",0.236502500867941,"N",0.150468143288856,"N",TRUE
11825,"N",0.461172421878121,"Y",0.645030150597541,"Y",0.536,"Y",0.436,"N",0.533333333333333,"Y",0.319070288406703,"N",0.234296149206206,"N",0.23436136715209,"N",0.310755422268367,"N",0.199660820406053,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.377134347614646,"N",0.335043573891342,"N",0.400589485327838,"N",0.193288908829793,"N",FALSE
10028,"N",0.0615946089521135,"N",0.0464392396994037,"N",0.022,"N",0.106,"N",0.0234741784037559,"N",0.228494446528584,"N",0.158411320861183,"N",0.1581032071145,"N",0.228211606537378,"N",0.0548090527527316,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0568704587303727,"N",0.102755942100304,"N",0.0488782369345743,"N",0.0803927049557834,"N",TRUE
10059,"N",0.0436373312886039,"N",0.0634605199954317,"N",0.004,"N",0.024,"N",0.0234741784037559,"N",0.23251045150934,"N",0.143353759506746,"N",0.142990544396939,"N",0.24470883081657,"N",0.0269372220142527,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0436312236931649,"N",5.01790626375946e-08,"N",5.7891223064819e-08,"N",1.65547961847448e-09,"N",TRUE
10144,"N",0.0501660110612546,"N",0.253987936113562,"N",0.044,"N",0.204,"N",0.155555555555556,"N",0.298139664248961,"N",0.246929344322028,"N",0.247067798486618,"N",0.29508803859858,"N",0.0499939296517543,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0578318802446172,"N",3.50226153767845e-08,"N",2.94976854229645e-08,"N",3.13538732367921e-09,"N",TRUE
10146,"N",0.0410479377584997,"N",0.146621329353865,"N",0.006,"N",0.07,"N",0.625,"Y",0.30820679830021,"N",0.272652141499145,"N",0.272946082275622,"N",0.304351727319065,"N",0.0608189311194067,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0615423177210608,"N",0.0792972271269141,"N",0.0660757309846995,"N",0.114254062869633,"N",TRUE
10164,"N",0.398570838390606,"N",0.381264207009969,"Y",0.404,"Y",0.24,"N",0.181818181818182,"N",0.293011547582241,"N",0.232977137054788,"N",0.233034846881565,"N",0.289712491742819,"N",0.0559690818721768,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0540548301997344,"N",2.70271895959095e-08,"N",2.3802708604149e-08,"N",3.29410331384117e-09,"N",TRUE
10204,"N",0.107515924753651,"N",0.0619652810953284,"N",0.02,"N",0.088,"N",0.0234741784037559,"N",0.231277388634679,"N",0.169805827957337,"N",0.16954444957039,"N",0.233331774693603,"N",0.0101515546347268,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.00978134143708633,"N",5.63777509650892e-09,"N",6.70670239647752e-09,"N",1.03662034668756e-09,"N",TRUE
10212,"N",0.149777471360561,"N",0.175361519063976,"N",0.13,"N",0.208,"N",0.272727272727273,"N",0.248380385609238,"N",0.188483696360827,"N",0.188307082155594,"N",0.246096019744859,"N",0.042390353978467,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0261505749550252,"N",1.28998521955712e-08,"N",1.34508529824269e-08,"N",2.36066488676451e-09,"N",TRUE
10302,"N",0.110777326682353,"N",0.135784561794463,"N",0.016,"N",0.162,"N",0.05,"N",0.492735122630089,"N",0.534935008497667,"N",0.554316194802392,"N",0.59234997196564,"N",0.632844708728188,"N",0.05,"N",0.05,"N",0.05,"N",0.834845620946513,"Y",0.850727493063259,"Y",0.864633770450616,"Y",0.613790982968019,"N",TRUE
10424,"N",0.185642579574647,"N",0.115048509841119,"N",0.128,"N",0.17,"N",0.0234741784037559,"N",0.243577418478188,"N",0.185733249877061,"N",0.185543570165779,"N",0.240589004951344,"N",0.212521150670086,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.215326664392552,"N",0.194074490857608,"N",0.225027218058845,"N",0.419554191338958,"N",TRUE
10429,"N",0.113708940266702,"N",0.0906385029032107,"N",0.054,"N",0.12,"N",0.0234741784037559,"N",0.251177587683164,"N",0.178186977947342,"N",0.17796245836138,"N",0.25763684199479,"N",0.0280306565721718,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0263869870670054,"N",1.42254355415952e-08,"N",1.66170357371175e-08,"N",1.34406877385757e-09,"N",TRUE
10469,"N",0.223743073133916,"N",0.106135330399401,"N",0.052,"N",0.072,"N",0.0234741784037559,"N",0.249732830968709,"N",0.177598137873625,"N",0.177370963972225,"N",0.254605784388157,"N",0.253023217938812,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.318936863946157,"N",0.502322165350859,"N",0.391712779743162,"N",0.468322431534567,"N",TRUE
10532,"N",0.0734126106357027,"N",0.058075187665956,"N",0.006,"N",0.04,"N",0.05,"N",0.396741226850023,"N",0.313482918809188,"N",0.185722950339775,"N",0.492831816014879,"N",0.149633554836214,"N",0.05,"N",0.05,"N",0.05,"N",0.251700004606525,"N",0.095714919322788,"N",0.491940512760616,"N",0.0339280986991614,"N",TRUE
10574,"N",0.0578752099176857,"N",0.0534440603593014,"N",0.002,"N",0.026,"N",0.0234741784037559,"N",0.219250090107707,"N",0.147472802315112,"N",0.147123853009074,"N",0.223067475768691,"N",0.00822226145941601,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0073839295573019,"N",2.24365072273973e-09,"N",4.28085329187249e-09,"N",7.00887946764304e-10,"N",TRUE
10583,"N",0.17066312256135,"N",0.0972857122053072,"N",0.016,"N",0.096,"N",0.0234741784037559,"N",0.247280963763888,"N",0.169144677664109,"N",0.168880478216259,"N",0.255204225902374,"N",0.0800420788211443,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0613487854478905,"N",0.0664001838178925,"N",0.0485827301622174,"N",0.0718512108306363,"N",TRUE
10629,"N",0.569202091342808,"Y",0.436607757808003,"Y",0.55,"Y",0.41,"N",0.866666666666667,"Y",0.260750562123524,"N",0.204595802568059,"N",0.204499351592281,"N",0.254437235080434,"N",0.232776201538631,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.164651798330244,"N",0.139990855595779,"N",0.130152835310009,"N",0.163739565511506,"N",FALSE
10737,"N",0.0912900244829234,"N",0.222007965299766,"N",0.008,"N",0.168,"N",0.155555555555556,"N",0.305314262504864,"N",0.249650460539062,"N",0.249804984223875,"N",0.301026294666701,"N",0.166809222062724,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.210641979602114,"N",0.330720908599827,"N",0.0895821169758056,"N",0.326526301941613,"N",TRUE
10765,"N",0.567212674929183,"Y",0.43194685915236,"Y",0.398,"N",0.466,"N",0.125,"N",0.268570044597629,"N",0.207090955148072,"N",0.207007435553464,"N",0.261331631612982,"N",0.0447805669774662,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0417291229786275,"N",0.0148369777736035,"N",0.0621447426046394,"N",0.0266452785001812,"N",FALSE
10847,"N",0.285119807230201,"N",0.332385210068635,"Y",0.298,"N",0.43,"N",0.411764705882353,"Y",0.258035606722267,"N",0.201725671278295,"N",0.201614509758066,"N",0.25297521956121,"N",0.0565821415128385,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.030236332343592,"N",1.47325088571199e-08,"N",1.63777775154966e-08,"N",2.15594867823824e-09,"N",TRUE
10900,"N",0.0499762395082047,"N",0.0443339049358731,"N",0.006,"N",0.038,"N",0.05,"N",0.18399632377681,"N",0.0429900905538991,"N",0.141115578390459,"N",0.271459461668519,"N",0.00305342773184703,"N",0.05,"N",0.05,"N",0.05,"N",0.0179172126736214,"N",0.0158151359262336,"N",0.0154547802103961,"N",0.000235502536902832,"N",TRUE
10915,"N",0.0262923966568055,"N",0.0277574090462464,"N",0,"N",0.02,"N",0.0234741784037559,"N",0.214688432266483,"N",0.138681259977294,"N",0.138302645718035,"N",0.220212559980947,"N",0.104606334896024,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0891741926073343,"N",0.0890872944850386,"N",0.0991730274123206,"N",0.119106970540238,"N",TRUE
10940,"N",0.0227423420233491,"N",0.0645795744828068,"N",0.018,"N",0.106,"N",0.0234741784037559,"N",0.212585851840255,"N",0.142183404335488,"N",0.141816252586,"N",0.230649824380075,"N",0.0761481269457657,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0917194977564942,"N",0.0460462339443313,"N",0.00570098265340469,"N",0.00789536438896062,"N",TRUE
11020,"N",0.120065492090992,"N",0.0763704358258427,"N",0.034,"N",0.092,"N",0.0234741784037559,"N",0.25317529274986,"N",0.182850862141716,"N",0.182647697549201,"N",0.26037462260089,"N",0.0268767385916732,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0193698266956909,"N",4.85482126913662e-08,"N",3.16132470717878e-08,"N",8.51943413567054e-10,"N",TRUE
11063,"N",0.0658573932782439,"N",0.0344132867449076,"N",0.008,"N",0.044,"N",0.0234741784037559,"N",0.245790365798942,"N",0.171784681543483,"N",0.171531823878699,"N",0.243774719218158,"N",0.0491724351403858,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0750977296406985,"N",0.0678002690695289,"N",0.0707556860432315,"N",0.0396711144475123,"N",TRUE
11108,"N",0.0129669063405515,"N",0.0686115787451752,"N",0.014,"N",0.094,"N",0.0238095238095238,"N",0.320320772714968,"N",0.285818674741853,"N",0.286194847306012,"N",0.313456613077715,"N",0.0398037538083372,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0404300522885655,"N",1.9753763988842e-08,"N",2.39502804593302e-08,"N",1.27181130462209e-09,"N",TRUE
11113,"N",0.00965557770766245,"N",0.0455582531452069,"N",0,"N",0.002,"N",0.0234741784037559,"N",0.150502157481348,"N",0.08281263632664,"N",0.0823308733455074,"N",0.193856711912486,"N",0.0524144492390848,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0377726594298613,"N",0.0291655718398791,"N",0.0316129222663284,"N",0.020966327626564,"N",TRUE
11137,"N",0.010301356080082,"N",0.0635601427654191,"N",0.006,"N",0.058,"N",0.0238095238095238,"N",0.319948131833915,"N",0.297177224419548,"N",0.297625449927075,"N",0.297629464857534,"N",0.0804791728799617,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0560749417863866,"N",1.55949271959069e-08,"N",3.06547719922849e-08,"N",2.88474031978718e-09,"N",TRUE
11148,"N",0.00887625066740272,"N",0.0302995341681201,"N",0.036,"N",0.012,"N",0.0234741784037559,"N",0.124815018968193,"N",0.0661409157256454,"N",0.0656670795409937,"N",0.182200040639069,"N",0.0790702528658708,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0751989272680883,"N",0.151391788082839,"N",0.0937861578254618,"N",0.208539443048137,"N",TRUE
11160,"N",0.0911443343418703,"N",0.15466166945531,"N",0.118,"N",0.206,"N",0.0234741784037559,"N",0.252749153448341,"N",0.184483204477558,"N",0.184287650195469,"N",0.261185826174481,"N",0.281800686545014,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.238234085629897,"N",0.175503467807135,"N",0.282924127475574,"N",0.321039075440086,"N",TRUE
11222,"N",0.00955401994158633,"N",0.0370431469587476,"N",0.002,"N",0.01,"N",0.0234741784037559,"N",0.175013917841073,"N",0.0851801105611083,"N",0.0846989863058138,"N",0.20062997214592,"N",0.0490700329514008,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0442547919067049,"N",0.0838179037315936,"N",0.0417616438839069,"N",0.032640461830717,"N",TRUE
11287,"N",0.00850822514025074,"N",0.0243817020976452,"N",0.01,"N",0.006,"N",0.0234741784037559,"N",0.1275876278051,"N",0.0613508412522574,"N",0.0608837891037429,"N",0.177047106497576,"N",0.000153565815226036,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.00016312409740236,"N",3.47292679931785e-12,"N",1.80105563161512e-11,"N",7.37050626606399e-12,"N",TRUE
11304,"N",0.431516939031132,"Y",0.336374464768204,"Y",0.308,"N",0.228,"N",0.733333333333333,"Y",0.290075393652263,"N",0.22584794121389,"N",0.225865559154266,"N",0.289121122097118,"N",0.161823372133028,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.176646668612284,"N",0.281020892323202,"N",0.0739638900778183,"N",0.249380311090229,"N",FALSE
11308,"N",0.0157608207877132,"N",0.0339523629176705,"N",0.006,"N",0.022,"N",0.0234741784037559,"N",0.143503524270656,"N",0.0782739934614985,"N",0.0777921656416373,"N",0.189718449107457,"N",0.0472678899562571,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0182837648670298,"N",0.0302168969679411,"N",0.0383190678597795,"N",0.442946378422532,"N",TRUE
11318,"N",0.0184369667112327,"N",0.110793507953296,"N",0.006,"N",0.11,"N",0.155555555555556,"N",0.30738809596486,"N",0.264400172409853,"N",0.264643413543839,"N",0.301925083694949,"N",0.0612222302947976,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0546899318087422,"N",1.99873105677866e-08,"N",3.08214315227672e-08,"N",1.64477676645129e-09,"N",TRUE
11360,"N",0.0428308934867015,"N",0.0948186854729972,"N",0.008,"N",0.05,"N",0.05,"N",0.293420924546541,"N",0.0706513324771828,"N",0.0832014828651031,"N",0.307996016050648,"N",0.106850280345537,"N",0.05,"N",0.05,"N",0.05,"N",0.0560727091657615,"N",0.0426842711373183,"N",0.0679701286627255,"N",0.0505248436305093,"N",TRUE
11387,"N",0.155865049209544,"N",0.188896388882395,"N",0.042,"N",0.158,"N",0.0234741784037559,"N",0.250599849912561,"N",0.177538799515843,"N",0.177311358664132,"N",0.258673700419781,"N",0.646825243889052,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.647950280458649,"Y",0.636913387737324,"Y",0.749591914045031,"Y",0.76144152921424,"Y",TRUE
11395,"N",0.010338610399085,"N",0.0225535490429323,"N",0.004,"N",0.018,"N",0.0234741784037559,"N",0.168656831282395,"N",0.0919392448250873,"N",0.0914620976859757,"N",0.198246896008496,"N",0.0501437400556133,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.034798405908603,"N",0.0247328184353227,"N",0.0348008558397729,"N",0.0204284835040062,"N",TRUE
11572,"N",0.0848263819688501,"N",0.0849667266972718,"N",0.064,"N",0.084,"N",0.0234741784037559,"N",0.235639323748631,"N",0.177246985444515,"N",0.177018233199394,"N",0.234749965290313,"N",0.118568358899038,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0795367331443437,"N",0.0874168191496236,"N",0.0981466560509667,"N",0.217075356233928,"N",TRUE
11739,"N",0.433813934632469,"Y",0.328027193837694,"Y",0.26,"N",0.236,"N",0.866666666666667,"Y",0.267578083289249,"N",0.204439456358012,"N",0.204342199483341,"N",0.269142224450978,"N",0.181884350543065,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.171940882918953,"N",0.260170851763338,"N",0.25224469636885,"N",0.272895115341147,"N",FALSE
10016,"N",0.476328470390707,"Y",0.419243369355274,"Y",0.362,"N",0.292,"N",0.733333333333333,"Y",0.304054576522719,"N",0.228778773865152,"N",0.228812771771726,"N",0.263852478096915,"N",0.175207427745282,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.208205397203491,"N",0.22236660317048,"N",0.214677997850944,"N",0.171093424692294,"N",FALSE
10067,"N",0.628333392496291,"Y",0.525978878530162,"Y",0.676,"Y",0.638,"Y",0.368421052631579,"Y",0.286665815656711,"N",0.22093194865878,"N",0.220922425334866,"N",0.274117067926302,"N",0.247293330136534,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.222865454497454,"N",0.208522810230284,"N",0.214700642294035,"N",0.231514809733689,"N",FALSE
10083,"N",0.043136704191147,"N",0.135744787885507,"N",0.002,"N",0.016,"N",0.0238095238095238,"N",0.337597172325195,"N",0.28492888223497,"N",0.285299450961395,"N",0.304552874892822,"N",0.199462053724415,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.196983820455732,"N",0.167534618008038,"N",0.189081369667167,"N",0.203767998297883,"N",TRUE
10084,"N",0.0525404277589295,"N",0.281196950501897,"N",0.006,"N",0.152,"N",0.155555555555556,"N",0.315100546608006,"N",0.256778096632542,"N",0.256975165700362,"N",0.291557056482441,"N",0.17199041978657,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.159920688546415,"N",0.188854365057411,"N",0.138194009810445,"N",0.163949454844371,"N",TRUE
10087,"N",0.0678420510019816,"N",0.0975480716628129,"N",0.008,"N",0.012,"N",0.0234741784037559,"N",0.200247704550229,"N",0.130218911092098,"N",0.129814649136022,"N",0.210177522738411,"N",0.200320386536791,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.211427549123831,"N",0.214799894399325,"N",0.196143448475447,"N",0.182358891445462,"N",TRUE
10102,"N",0.0561786629151697,"N",0.262865527584745,"N",0.008,"N",0.152,"N",0.155555555555556,"N",0.307326161749845,"N",0.246081005567401,"N",0.24621447027982,"N",0.286470152606462,"N",0.136623888241669,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.143566077909221,"N",0.127805936479839,"N",0.139049776389947,"N",0.148010440322251,"N",TRUE
10116,"N",0.0759202992568465,"N",0.149917780214185,"N",0.03,"N",0.258,"N",0.0234741784037559,"N",0.237182622729026,"N",0.174183632024385,"N",0.173941256659005,"N",0.249223571949267,"N",0.239329370416998,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.243572181658567,"N",0.153492368990214,"N",0.233662444947229,"N",0.23509968753342,"N",TRUE
10153,"N",0.0450505649518737,"N",0.0560500530522244,"N",0.002,"N",0.014,"N",0.0234741784037559,"N",0.185732435424257,"N",0.132634153120516,"N",0.132236906346929,"N",0.223944697189813,"N",0.0611487082440181,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0530723000638097,"N",0.0469076042957332,"N",0.0448410095194821,"N",0.0648455202154885,"N",TRUE
10287,"N",0.0536869694875498,"N",0.104272719226635,"N",0.006,"N",0.024,"N",0.0234741784037559,"N",0.233594199516756,"N",0.164351185897343,"N",0.164066928357042,"N",0.213560903112513,"N",0.0717559899247231,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0631659684223123,"N",0.0643840852953885,"N",0.0565552000692629,"N",0.065379049791483,"N",TRUE
10314,"N",0.354640058429754,"N",0.27483150539049,"N",0.112,"N",0.226,"N",0.05,"N",0.422692428034144,"N",0.71053528212348,"N",0.788365920528213,"Y",0.647232654903383,"N",0.110194198341658,"N",0.05,"N",0.05,"N",0.05,"N",0.634112278573651,"Y",0.655588929656527,"Y",0.614582404547486,"Y",0.0805162577596063,"N",TRUE
10541,"N",0.11978659531978,"N",0.124055880253025,"N",0.094,"N",0.17,"N",0.05,"N",0.387564899704864,"N",0.589056093591851,"N",0.60342434366848,"N",0.632508384610588,"N",0.0650462256540506,"N",0.05,"N",0.05,"N",0.05,"N",0.52997914299797,"N",0.545745849565864,"N",0.546960025260559,"Y",0.0548231519157152,"N",TRUE
10594,"N",0.07556580082229,"N",0.0603194487835201,"N",0.012,"N",0.1,"N",0.0238095238095238,"N",0.687844846791711,"N",0.886423244959307,"Y",0.888243194674018,"Y",0.638412081974713,"N",0.944630713438214,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.963024387641931,"Y",0.961690379055959,"Y",0.968651963616951,"Y",0.940423980055888,"Y",TRUE
10619,"N",0.155430986735175,"N",0.124343864289183,"N",0.098,"N",0.116,"N",0.05,"N",0.356985993973902,"N",0.534822997462965,"N",0.549336971774709,"N",0.609911189956744,"N",0.135030762272964,"N",0.05,"N",0.05,"N",0.05,"N",0.694152056184523,"Y",0.732401439810403,"Y",0.698416799003704,"Y",0.104901975973206,"N",TRUE
10643,"N",0.722014676802847,"Y",0.657959268823398,"Y",0.474,"Y",0.546,"Y",0.125,"N",0.285888046953099,"N",0.208336614736878,"N",0.208259599520565,"N",0.25384686253493,"N",0.350118731344982,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.296461430816948,"N",0.289772119755667,"N",0.292556877337657,"N",0.338075729617183,"N",FALSE
10644,"N",0.0490684741164419,"N",0.0488984945494243,"N",0.002,"N",0.006,"N",0.0234741784037559,"N",0.200762303993031,"N",0.139289070609763,"N",0.138912411142322,"N",0.199643679811003,"N",0.108936902337899,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0764788675594262,"N",0.0914082285744375,"N",0.0776178342426696,"N",0.107237461968881,"N",TRUE
10682,"N",0.0641701364237239,"N",0.204425102190398,"N",0.006,"N",0.022,"N",0.0238095238095238,"N",0.363199014220142,"N",0.282737591636777,"N",0.283094387077179,"N",0.288594230192576,"N",0.36358559440606,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.301871244191403,"N",0.309118034282923,"N",0.308469011754467,"N",0.374706540855799,"N",TRUE
10731,"N",0.101689312047772,"N",0.0962860031999454,"N",0.148,"N",0.148,"N",0.05,"N",0.340646244804523,"N",0.60755996307529,"N",0.621796492898496,"N",0.576298417095944,"N",0.0107274606594635,"N",0.05,"N",0.05,"N",0.05,"N",0.301422675078625,"N",0.316423165262702,"N",0.291248090536428,"N",0.00662270994124729,"N",TRUE
