"UniqueID","sold.fctr","sold.fctr.predict.All.Interact.X.gbm.prob","sold.fctr.predict.All.Interact.X.gbm","sold.fctr.predict.All.X.gbm.prob","sold.fctr.predict.All.X.gbm","sold.fctr.predict.All.X.no.rnorm.rf.prob","sold.fctr.predict.All.X.no.rnorm.rf","sold.fctr.predict.All.Interact.X.no.rnorm.rf.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rf","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart.prob","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart","sold.fctr.predict.All.Interact.X.glmnet.prob","sold.fctr.predict.All.Interact.X.glmnet","sold.fctr.predict.All.Interact.X.bayesglm.prob","sold.fctr.predict.All.Interact.X.bayesglm","sold.fctr.predict.Max.cor.Y.glm.prob","sold.fctr.predict.Max.cor.Y.glm","sold.fctr.predict.Interact.High.cor.Y.glm.prob","sold.fctr.predict.Interact.High.cor.Y.glm","sold.fctr.predict.Max.cor.Y.rpart.prob","sold.fctr.predict.Max.cor.Y.rpart","sold.fctr.predict.All.X.no.rnorm.rpart.prob","sold.fctr.predict.All.X.no.rnorm.rpart","sold.fctr.predict.All.Interact.X.no.rnorm.rpart.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rpart","sold.fctr.predict.All.X.bayesglm.prob","sold.fctr.predict.All.X.bayesglm","sold.fctr.predict.All.X.glmnet.prob","sold.fctr.predict.All.X.glmnet","sold.fctr.predict.Low.cor.X.glm.prob","sold.fctr.predict.Low.cor.X.glm","sold.fctr.predict.All.X.glm.prob","sold.fctr.predict.All.X.glm","sold.fctr.predict.All.Interact.X.glm.prob","sold.fctr.predict.All.Interact.X.glm","sold.fctr.predict.All.Interact.X.gbm.accurate"
11149,"N",0.0838169808565042,"N",0.0663625206589772,"N",0.036,"N",0.058,"N",0.0473372781065089,"N",0.261197829922584,"N",0.245669227849597,"N",0.110458428955428,"N",0.111815280397119,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.1744198528142,"N",0.305144802797008,"N",0.167970857075939,"N",0.167357634307463,"N",0.245783545911591,"N",TRUE
11153,"N",0.20971092650986,"N",0.200916191146937,"N",0.252,"N",0.242,"N",0.0520833333333333,"N",0.332516600660457,"N",0.47125128645066,"N",0.329556849319409,"N",0.328168795933264,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.541899243153816,"Y",0.501620989442594,"Y",0.526829270487545,"Y",0.555157615604777,"N",0.476715849038834,"N",TRUE
11191,"N",0.0473130056840992,"N",0.0524599224359004,"N",0.012,"N",0.012,"N",0.0473372781065089,"N",0.133094162843233,"N",0.0845390978147791,"N",0.00576812540296251,"N",0.00611242255541213,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.00613820875188498,"N",0.0587408313292569,"N",0.00559722785468975,"N",0.00479990745051458,"N",0.0897234956860366,"N",TRUE
11265,"N",0.0637648157225237,"N",0.0656792236744533,"N",0.004,"N",0.014,"N",0.0473372781065089,"N",0.240579577314552,"N",0.423296016773909,"N",0.0740272936426597,"N",0.0754200298487026,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.227811006009682,"N",0.310980142605778,"N",0.20799881244857,"N",0.220925183464781,"N",0.416947581953899,"N",TRUE
11333,"N",0.336864942272615,"N",0.277011903611975,"N",0.136,"N",0.232,"N",0,"N",0.285621188397254,"N",0.265879125622182,"N",0.169025210728739,"N",0.16994759708038,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.281643202551691,"N",0.345782493381163,"N",0.317920006032379,"N",0.300636356718024,"N",0.253799306031718,"N",TRUE
11385,"N",0.283178961797093,"N",0.238066710018355,"N",0.268,"N",0.25,"N",0.2,"N",0.278559546213029,"N",0.481759066696836,"N",0.15027324926823,"N",0.151373298770097,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.483858609606725,"N",0.419797216980949,"N",0.492325977594859,"N",0.502833716537041,"N",0.490848830711397,"N",TRUE
11396,"N",0.532798421662503,"Y",0.439487927164112,"Y",0.582,"Y",0.696,"Y",0.571428571428572,"N",0.316871471646324,"N",0.305482320600634,"N",0.269629038836388,"N",0.269211367530145,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.27902941182275,"N",0.330414272654068,"N",0.272421146132111,"N",0.300735825257264,"N",0.334744329585831,"N",FALSE
11402,"N",0.25120702376261,"N",0.191270781122118,"N",0.506,"Y",0.542,"Y",0.0520833333333333,"N",0.332328925654164,"N",0.507950970438128,"Y",0.328807589530111,"N",0.327432025694063,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.65817290374766,"Y",0.423526816221443,"N",0.721113718418475,"Y",0.689051197445085,"Y",0.436274833215688,"N",TRUE
11495,"N",0.125308864196886,"N",0.0944960804194782,"N",0.11,"N",0.086,"N",0.0473372781065089,"N",0.246994020916443,"N",0.307876140997323,"N",0.108733887228753,"N",0.110097373480056,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.232196851526443,"N",0.269189839403521,"N",0.220478117369616,"N",0.221657305844055,"N",0.291448617885988,"N",TRUE
11577,"N",0.125173983639186,"N",0.111520446647504,"N",0.302,"N",0.308,"N",0.0473372781065089,"N",0.263589209188959,"N",0.150451246466362,"N",0.115424278116016,"N",0.116759691496016,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.102743787815032,"N",0.231647164503641,"N",0.100707609634549,"N",0.106733786325952,"N",0.152708862630802,"N",TRUE
11631,"N",0.402430913553935,"N",0.374993798650576,"N",0.376,"N",0.324,"N",0.2,"N",0.280065806180051,"N",0.417681725809973,"N",0.154147187225166,"N",0.155213112153082,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.458180353416576,"N",0.451016617832743,"N",0.544811863952892,"Y",0.460201083250461,"N",0.389368269081623,"N",TRUE
11746,"N",0.0591677243055967,"N",0.0624593298458336,"N",0.054,"N",0.074,"N",0.0175438596491228,"N",0.377203603834367,"N",0.0181487645158089,"N",0.456431794241363,"N",0.505497509037517,"N",0.13953488372093,"N",0.13953488372093,"N",0.13953488372093,"N",0.587433902211702,"Y",0.657022838811625,"Y",0.632122733724013,"Y",0.580744884337289,"N",0.011089057867328,"N",TRUE
11774,"N",0.228512476266846,"N",0.22514563150185,"N",0.214,"N",0.212,"N",0.0520833333333333,"N",0.332628430589419,"N",0.32033466429271,"N",0.330003622272618,"N",0.328608118891257,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.409625994803657,"N",0.393436071670744,"N",0.391592453935135,"N",0.407155725981944,"N",0.322950101784159,"N",TRUE
11825,"N",0.497530876342625,"N",0.508181884734348,"Y",0.376,"N",0.374,"N",0.25,"N",0.323324459704679,"N",0.265222524195912,"N",0.293687760758987,"N",0.292889070799777,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.349186666242851,"N",0.381512553148452,"N",0.300592639669753,"N",0.338016349720787,"N",0.252529037311126,"N",TRUE
10028,"N",0.137847411780558,"N",0.135926008270619,"N",0.252,"N",0.23,"N",0.25,"N",0.251667702793893,"N",0.0644658369532574,"N",0.162078846102084,"N",0.163070625506757,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0786323893177522,"N",0.18783205674387,"N",0.138665505511815,"N",0.0629670603850042,"N",0.107208524943239,"N",TRUE
10059,"N",0.0504187127049085,"N",0.0490271908919024,"N",0.03,"N",0.014,"N",0.0473372781065089,"N",0.236356876446727,"N",0.0317613624798032,"N",0.101462859718707,"N",0.102849489507506,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.024543595147925,"N",0.1270794437075,"N",2.93511241198769e-08,"N",2.40085856175692e-08,"N",5.80201377237871e-10,"N",TRUE
10144,"N",0.13466057983851,"N",0.166282001121779,"N",0.084,"N",0.056,"N",0.0520833333333333,"N",0.29812657526747,"N",0.0555991554055285,"N",0.322963976554596,"N",0.321685616389654,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0774576958535582,"N",0.191258322523979,"N",3.59867774240178e-08,"N",3.78747357965568e-08,"N",3.81051518857521e-09,"N",TRUE
10146,"N",0.389088274564373,"N",0.378279797865425,"N",0.264,"N",0.268,"N",0.3,"N",0.270542645365674,"N",0.0606339701338837,"N",0.227624725987112,"N",0.22782812802418,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0547101692736342,"N",0.1592654878001,"N",0.075118827408306,"N",0.0703339097658211,"N",0.084770158493229,"N",TRUE
10164,"N",0.364237444510029,"N",0.449667871094281,"Y",0.212,"N",0.196,"N",0.375,"N",0.27882570165389,"N",0.0471856550109953,"N",0.240168898474102,"N",0.240193995145201,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0565469100669314,"N",0.150047174654286,"N",2.56989115484598e-08,"N",2.29813306009607e-08,"N",3.28788956334986e-09,"N",TRUE
10204,"N",0.042458826266831,"N",0.0502880426941751,"N",0.17,"N",0.128,"N",0.0473372781065089,"N",0.230990575519367,"N",0.01053165613703,"N",0.112847603773884,"N",0.114194566926661,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0052953592265163,"N",0.0511665064040358,"N",2.24734747838871e-09,"N",3.41542499027052e-09,"N",1.25230608140581e-09,"N",TRUE
10212,"N",0.2008957403615,"N",0.26775297504559,"N",0.052,"N",0.044,"N",0.25,"N",0.254906790762407,"N",0.0397240764645738,"N",0.166822128334575,"N",0.16776695667584,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.035881809946799,"N",0.118302468403983,"N",1.61136812592123e-08,"N",1.66797236098402e-08,"N",2.52737970828566e-09,"N",TRUE
10302,"N",0.100961611525253,"N",0.0787160266052412,"N",0.128,"N",0.096,"N",0.571428571428572,"N",0.582191797744702,"N",0.586657005316899,"Y",0.696498659982269,"N",0.680564116593027,"N",0.13953488372093,"N",0.13953488372093,"N",0.13953488372093,"N",0.885977437830308,"Y",0.751519057303683,"Y",0.904418619065589,"Y",0.897443207380652,"Y",0.478638003775052,"N",TRUE
10424,"N",0.266601748109184,"N",0.22138146901551,"N",0.35,"N",0.304,"N",0.875,"Y",0.262325802222685,"N",0.203132190259534,"N",0.20579010919066,"N",0.206285765129252,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.384625601881775,"N",0.227749490376474,"N",0.363574523602759,"N",0.386274021618594,"N",0.33157509812339,"N",TRUE
10429,"N",0.295734572830577,"N",0.36059820679148,"N",0.44,"N",0.358,"N",0.571428571428572,"N",0.283623737582335,"N",0.0302657173342592,"N",0.271280415752527,"N",0.270837078856063,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0478059507226298,"N",0.146942299256591,"N",2.31236593364125e-08,"N",2.66485294370972e-08,"N",1.41681542743847e-09,"N",TRUE
10469,"N",0.199664310103104,"N",0.24169979360582,"N",0.15,"N",0.134,"N",0.25,"N",0.285013897937448,"N",0.233562533455356,"N",0.289436858840262,"N",0.288706510369544,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.341113683923579,"N",0.334678512643781,"N",0.511450716684937,"Y",0.389048899873531,"N",0.433541583902913,"N",TRUE
10532,"N",0.0367924854861369,"N",0.0449064600076438,"N",0.026,"N",0.008,"N",0.0175438596491228,"N",0.389958707600663,"N",0.130648077748341,"N",0.512228562363258,"N",0.370054534320244,"N",0.13953488372093,"N",0.13953488372093,"N",0.13953488372093,"N",0.451206555943586,"N",0.412746894331086,"N",0.166985490288831,"N",0.69360460885118,"Y",0.16808156128705,"N",TRUE
10574,"N",0.0459151130521916,"N",0.0454700802869833,"N",0.016,"N",0.004,"N",0.0473372781065089,"N",0.234594277556576,"N",0.0149734790650191,"N",0.114112660016885,"N",0.115454065991521,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.00852596336709519,"N",0.0614818449848147,"N",1.77096827640731e-09,"N",4.3589002164834e-09,"N",1.56610518124469e-09,"N",TRUE
10583,"N",0.17160549843792,"N",0.191103843575309,"N",0.192,"N",0.124,"N",0.2,"N",0.250457854956288,"N",0.117278534391099,"N",0.149689536634967,"N",0.150794604455673,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.059737733351914,"N",0.195296557138209,"N",0.080320197605117,"N",0.0641915477961775,"N",0.15604310551055,"N",TRUE
10629,"N",0.360208791010759,"N",0.432111821354119,"Y",0.286,"N",0.23,"N",0.375,"N",0.278673004802235,"N",0.256586731231398,"N",0.245898107819068,"N",0.245839563862882,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.22850172107449,"N",0.227578322649862,"N",0.199750054695263,"N",0.179605681698259,"N",0.171257259182328,"N",TRUE
10737,"N",0.474811710343373,"N",0.429608816574964,"Y",0.338,"N",0.284,"N",0.631578947368421,"Y",0.275561642157933,"N",0.194242974244488,"N",0.216615695090195,"N",0.216969551442685,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.210521647885545,"N",0.240232017252098,"N",0.291268437608755,"N",0.0794711301612296,"N",0.371462926263201,"N",TRUE
10765,"N",0.320693852669092,"N",0.283595729931768,"N",0.376,"N",0.348,"N",0.361111111111111,"N",0.267921316918498,"N",0.0984381801697436,"N",0.186245067789861,"N",0.186979137470634,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.118170420836564,"N",0.221593348555711,"N",0.0546855611447489,"N",0.140168764623076,"N",0.0364360578571232,"N",TRUE
10847,"N",0.319425196192015,"N",0.381846669384679,"N",0.154,"N",0.166,"N",0.361111111111111,"N",0.258341707751336,"N",0.04680458783105,"N",0.177106356379337,"N",0.177943128383012,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0355526316434741,"N",0.106461521891978,"N",1.54971566626693e-08,"N",1.68975843703315e-08,"N",1.82117548623993e-09,"N",TRUE
10900,"N",0.0364591440272525,"N",0.0410712918417908,"N",0.02,"N",0.004,"N",0.0175438596491228,"N",0.177679990102408,"N",0.000265024994528739,"N",0.249918211068496,"N",0.640275283347051,"N",0.13953488372093,"N",0.13953488372093,"N",0.13953488372093,"N",0.141385523000774,"N",0.28909528782248,"N",0.140554430639437,"N",0.117460833606469,"N",1.88423424039187e-05,"N",TRUE
10915,"N",0.0437357846715949,"N",0.0425842691248529,"N",0.018,"N",0.008,"N",0.0473372781065089,"N",0.234041914519018,"N",0.138231594130007,"N",0.106201948024716,"N",0.107574393276998,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.083446316807165,"N",0.132638534528194,"N",0.0833421694155298,"N",0.0891507883642748,"N",0.169619858126879,"N",TRUE
10940,"N",0.118996420135599,"N",0.0955759140411501,"N",0.244,"N",0.194,"N",0.0473372781065089,"N",0.237714093914145,"N",0.143517764833728,"N",0.140752053474105,"N",0.141929748632688,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.190713097788634,"N",0.211547447856921,"N",0.113857895299901,"N",0.0109495044877943,"N",0.00686569481847403,"N",TRUE
11020,"N",0.113510709955523,"N",0.087923846887786,"N",0.048,"N",0.022,"N",0.0473372781065089,"N",0.244971723948774,"N",0.0187032628304034,"N",0.142759972753861,"N",0.143922056049857,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0123569512282507,"N",0.0779143087722504,"N",3.51167700255731e-08,"N",1.24985080474244e-08,"N",8.42769664767186e-11,"N",TRUE
11063,"N",0.12898478502693,"N",0.100377278146314,"N",0.048,"N",0.076,"N",0,"N",0.264154313643101,"N",0.0721650554444283,"N",0.169920558339493,"N",0.170833711734695,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0861995011537991,"N",0.153764638764637,"N",0.0694172237055632,"N",0.0701634461427746,"N",0.0577761284041226,"N",TRUE
11108,"N",0.0552278715980353,"N",0.0691605650088268,"N",0.062,"N",0.07,"N",0.0520833333333333,"N",0.337807576597597,"N",0.059322350371056,"N",0.498665725241269,"N",0.494529091804464,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.106132555433301,"N",0.17558143316953,"N",4.45173614672346e-08,"N",6.42464205351056e-08,"N",2.1722968334568e-09,"N",TRUE
11113,"N",0.0310584113280139,"N",0.0353167484625598,"N",0.002,"N",0.002,"N",0.0473372781065089,"N",0.166290646068425,"N",0.0580567289465932,"N",0.0217274481707131,"N",0.0225673111792774,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.00896529825431739,"N",0.0695578823018577,"N",0.00878481813267678,"N",0.00652046615985164,"N",0.0168825849415319,"N",TRUE
11137,"N",0.0956434425696852,"N",0.104014925184343,"N",0.118,"N",0.096,"N",0.0520833333333333,"N",0.301911030063261,"N",0.0933168798869041,"N",0.33897132632522,"N",0.337425907351448,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.105968593595949,"N",0.162235431660447,"N",2.39136817508696e-08,"N",5.80574543796032e-08,"N",3.48957471966579e-09,"N",TRUE
11148,"N",0.0398207669013817,"N",0.0384320653355396,"N",0.016,"N",0.006,"N",0.0473372781065089,"N",0.125382492633935,"N",0.0845273626411093,"N",0.00512203400240691,"N",0.00543736961159746,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0053174253054666,"N",0.0356104901024496,"N",0.012082797303833,"N",0.00682281571759961,"N",0.210498853905839,"N",TRUE
11160,"N",0.190819890597194,"N",0.246508750569087,"N",0.246,"N",0.274,"N",0.25,"N",0.252096694519994,"N",0.227649262535843,"N",0.163323154413816,"N",0.164302800903521,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.117791257255687,"N",0.161846874302497,"N",0.077049054706237,"N",0.12466348351987,"N",0.228548624824793,"N",TRUE
11222,"N",0.0334078405059288,"N",0.0340374605480204,"N",0,"N",0.002,"N",0.0473372781065089,"N",0.215992818159604,"N",0.0804289773443038,"N",0.0661030489475282,"N",0.067468935730822,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0253506732867861,"N",0.0925540082191515,"N",0.0476499110271822,"N",0.0236610473643908,"N",0.0515456539910421,"N",TRUE
11287,"N",0.032943351366175,"N",0.033279187898844,"N",0.008,"N",0.002,"N",0.0473372781065089,"N",0.144383398457813,"N",0.00049192014946201,"N",0.00980687183072032,"N",0.0103099963954189,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",3.14514328459277e-05,"N",0.056821217046045,"N",3.71051431466149e-12,"N",2.10596933243133e-11,"N",1.13403585849572e-12,"N",TRUE
11304,"N",0.40577427347765,"N",0.297894228888158,"N",0.232,"N",0.236,"N",0.631578947368421,"Y",0.278198217854897,"N",0.217676418988774,"N",0.225715502482209,"N",0.225945420309252,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.20685020144333,"N",0.220318726734108,"N",0.282953096514579,"N",0.0789238617953775,"N",0.30920302566849,"N",TRUE
11308,"N",0.0535850928495777,"N",0.0484364295122846,"N",0.054,"N",0.028,"N",0.0473372781065089,"N",0.163418453722819,"N",0.0552305014210486,"N",0.0200177669165656,"N",0.0208177655345032,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.00178382715407108,"N",0.0414570806247318,"N",0.00299422479754305,"N",0.00376024399242997,"N",0.222562878388956,"N",TRUE
11318,"N",0.0486230560810547,"N",0.0508420434851321,"N",0.014,"N",0.022,"N",0.0520833333333333,"N",0.30827825961089,"N",0.0731960499727152,"N",0.374445309959066,"N",0.372303105135579,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0796992036025486,"N",0.151780109724478,"N",2.41105870727885e-08,"N",4.30746504956076e-08,"N",2.17178063090538e-09,"N",TRUE
11360,"N",0.0475743209698155,"N",0.0479191942813805,"N",0.044,"N",0.018,"N",0.0175438596491228,"N",0.368883613884177,"N",0.0590052491426819,"N",0.489780007762917,"N",0.561492445427027,"N",0.13953488372093,"N",0.13953488372093,"N",0.13953488372093,"N",0.417287878624529,"N",0.397471147580659,"N",0.390355497220671,"N",0.506421995328676,"N",0.0210893264620701,"N",TRUE
11387,"N",0.535641220595111,"Y",0.554638102725584,"Y",0.556,"Y",0.518,"Y",0.361111111111111,"N",0.264541956093925,"N",0.644738751321759,"Y",0.196669907696806,"N",0.197279808498761,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.49941243322567,"N",0.375640535375297,"N",0.498703494559995,"N",0.576340331358744,"N",0.71340855710442,"Y",FALSE
11395,"N",0.0186314114272323,"N",0.0177498331431389,"N",0.022,"N",0.01,"N",0.0473372781065089,"N",0.188494713674389,"N",0.0551083142243931,"N",0.043376942403869,"N",0.0445707012236365,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0113776283716991,"N",0.0568883595075889,"N",0.0115391360543204,"N",0.011836200583578,"N",0.0229784675430544,"N",TRUE
11572,"N",0.115231970262386,"N",0.115607770161265,"N",0.27,"N",0.254,"N",0.2,"N",0.243328451472417,"N",0.120933572161046,"N",0.151880029935683,"N",0.152966097378606,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0761008795207427,"N",0.127889861687935,"N",0.0807786788885312,"N",0.0905630641765073,"N",0.216071847826145,"N",TRUE
11739,"N",0.26799238250924,"N",0.313594154191851,"N",0.094,"N",0.112,"N",0.875,"Y",0.261715813384794,"N",0.218195919936901,"N",0.203729197294103,"N",0.204251103467497,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.189674685602529,"N",0.243378978200233,"N",0.294678668479141,"N",0.288992075375139,"N",0.319459824441428,"N",TRUE
10016,"N",0.405718342368275,"N",0.422562314586978,"Y",0.272,"N",0.186,"N",0.375,"N",0.28079541986271,"N",0.195042407891727,"N",0.255630190925403,"N",0.255426698559948,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.287640969428113,"N",0.349441070848893,"N",0.293822973451905,"N",0.295704312065453,"N",0.200326397148659,"N",TRUE
10067,"N",0.129456636087752,"N",0.133152028504787,"N",0.154,"N",0.154,"N",0.0520833333333333,"N",0.318200429652371,"N",0.387253618871784,"N",0.346186945291978,"N",0.344520470366126,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.500187530523054,"Y",0.474664962227574,"N",0.475357271059579,"N",0.497497644356754,"N",0.37424302988105,"N",TRUE
10083,"N",0.0973262643285334,"N",0.0910703954227213,"N",0.018,"N",0.022,"N",0.0520833333333333,"N",0.389944059205672,"N",0.346296726781134,"N",0.651583551062051,"N",0.645718353448209,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.624918212596998,"Y",0.534158441293841,"Y",0.580970502645226,"Y",0.60728310399201,"Y",0.33988889724328,"N",TRUE
10084,"N",0.0964306920697602,"N",0.0831112706489868,"N",0.052,"N",0.02,"N",0.0520833333333333,"N",0.384192003549417,"N",0.333587079291887,"N",0.629187057642698,"N",0.62349529146431,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.601376236412938,"Y",0.549080927541531,"Y",0.626714909429676,"Y",0.58437716854415,"N",0.306609603547563,"N",TRUE
10087,"N",0.276156247848035,"N",0.266982357063216,"N",0.1,"N",0.108,"N",0.2,"N",0.248234861260554,"N",0.311173235651174,"N",0.149191206232864,"N",0.150300532340105,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.28544262727749,"N",0.311356881554209,"N",0.283208324783091,"N",0.263631133151155,"N",0.289184311688021,"N",TRUE
10102,"N",0.0973262643285334,"N",0.0910703954227213,"N",0.028,"N",0.028,"N",0.0520833333333333,"N",0.360077421365391,"N",0.244400737072146,"N",0.528602460322913,"N",0.524042164238301,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.444182085998899,"N",0.463825512279493,"N",0.403968696084106,"N",0.427939393146656,"N",0.251778078654267,"N",TRUE
10116,"N",0.291741522047228,"N",0.268781122965417,"N",0.318,"N",0.232,"N",0.2,"N",0.260489974863792,"N",0.346159179478409,"N",0.146197839678075,"N",0.147332234386333,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.308737607340471,"N",0.365931704546833,"N",0.188727105677522,"N",0.304166765343528,"N",0.338488557206748,"N",TRUE
10153,"N",0.0437156019605629,"N",0.0413456037597943,"N",0.018,"N",0.018,"N",0.0473372781065089,"N",0.233971258859358,"N",0.0549543169694099,"N",0.0881156134193299,"N",0.089522605789708,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0363823335951769,"N",0.155453781538172,"N",0.0375648061924963,"N",0.0284415806035536,"N",0.0480148610805773,"N",TRUE
10287,"N",0.131194591630128,"N",0.106788803808141,"N",0.09,"N",0.068,"N",0.0473372781065089,"N",0.24194694263315,"N",0.10471768151532,"N",0.132697372159725,"N",0.133933361081566,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0828999003769894,"N",0.195742842281514,"N",0.0816321308155155,"N",0.0742628344714329,"N",0.104774599229979,"N",TRUE
10314,"N",0.0741290844172515,"N",0.0666406681526528,"N",0.086,"N",0.038,"N",0.0175438596491228,"N",0.177766888253646,"N",0.000182945866278111,"N",0.258587825430847,"N",0.334901580406208,"N",0.13953488372093,"N",0.13953488372093,"N",0.13953488372093,"N",0.113971516888051,"N",0.333761118123073,"N",0.21511935127598,"N",0.0974824847775965,"N",7.76868087335983e-05,"N",TRUE
10541,"N",0.0723771234090577,"N",0.0651159229482959,"N",0.05,"N",0.026,"N",0.0175438596491228,"N",0.184549342511697,"N",0.000388983597950351,"N",0.253841858326506,"N",0.295593667806793,"N",0.13953488372093,"N",0.13953488372093,"N",0.13953488372093,"N",0.178930430622383,"N",0.438642341183995,"N",0.178188938675662,"N",0.178086500250249,"N",0.000197539316346456,"N",TRUE
10594,"N",0.143112149191397,"N",0.146254134719234,"N",0.142,"N",0.138,"N",0.0520833333333333,"N",0.572161852035736,"N",0.886954163238967,"Y",0.973087309823609,"Y",0.971224490302739,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.994270150938472,"Y",0.905191564013715,"Y",0.993687981077019,"Y",0.995189388534191,"Y",0.865839243535193,"Y",TRUE
10619,"N",0.0879176850093099,"N",0.0681074740612161,"N",0.046,"N",0.032,"N",0.0175438596491228,"N",0.417523530189191,"N",0.0847542298762547,"N",0.519574416433471,"N",0.567427146161217,"N",0.13953488372093,"N",0.13953488372093,"N",0.13953488372093,"N",0.72567345471044,"Y",0.649129988915343,"Y",0.759973177198744,"Y",0.73009874997661,"Y",0.0597929544121329,"N",TRUE
10643,"N",0.230727563665269,"N",0.220811837220018,"N",0.198,"N",0.156,"N",0.0473372781065089,"N",0.246331126303283,"N",0.312638800206444,"N",0.144057069873838,"N",0.145208847058732,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.198845688864381,"N",0.277976945603646,"N",0.188796058327556,"N",0.186591024718609,"N",0.320588262212489,"N",TRUE
10644,"N",0.0748888507605566,"N",0.0557856997396268,"N",0.066,"N",0.048,"N",0.0473372781065089,"N",0.227076745890921,"N",0.0842733188147159,"N",0.0988782638317423,"N",0.100271157100896,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0640019049098836,"N",0.152091789718118,"N",0.0792310090099379,"N",0.0601617240779317,"N",0.0783597725125943,"N",TRUE
