"UniqueID","sold.fctr","sold.fctr.predict.All.X.bayesglm.prob","sold.fctr.predict.All.X.bayesglm","sold.fctr.predict.All.X.bayesglm.accurate"
10646,"Y",0.540317198533561,"N",FALSE
10659,"Y",0.99994705993971,"Y",TRUE
10717,"Y",0.066646802604042,"N",FALSE
10728,"Y",0.773131344809643,"Y",TRUE
10758,"Y",0.995025830748405,"Y",TRUE
10781,"Y",0.999879310269306,"Y",TRUE
10782,"Y",0.9964398154282,"Y",TRUE
10844,"Y",0.994168926893715,"Y",TRUE
10863,"Y",0.997715929016148,"Y",TRUE
10918,"Y",0.0632560790655695,"N",FALSE
10971,"Y",0.266285227555283,"N",FALSE
11015,"Y",0.366441065484257,"N",FALSE
11025,"Y",0.231621398849784,"N",FALSE
11036,"Y",0.189240271282185,"N",FALSE
11196,"Y",0.0215402201863244,"N",FALSE
11241,"Y",0.335208578693886,"N",FALSE
11289,"Y",0.994699295692092,"Y",TRUE
11435,"Y",0.693995198856953,"Y",TRUE
11467,"Y",0.730475974353277,"Y",TRUE
11476,"Y",0.404453420288946,"N",FALSE
11505,"Y",0.183000936478938,"N",FALSE
11509,"Y",0.234541912559682,"N",FALSE
11536,"Y",0.136474895378938,"N",FALSE
11607,"Y",0.695736153473601,"Y",TRUE
11630,"Y",0.792597125075155,"Y",TRUE
11646,"Y",0.930240728781285,"Y",TRUE
11666,"Y",0.950861937576835,"Y",TRUE
11667,"Y",0.928247195499942,"Y",TRUE
11671,"Y",0.780443908155998,"Y",TRUE
11681,"Y",0.988208830902838,"Y",TRUE
11694,"Y",0.878466232510817,"Y",TRUE
11697,"Y",0.0802533150449136,"N",FALSE
11725,"Y",0.0957496256055862,"N",FALSE
11785,"Y",0.885795998076952,"Y",TRUE
11852,"Y",0.254656587420641,"N",FALSE
10011,"Y",0.0921819183574928,"N",FALSE
10015,"Y",0.000104907954024642,"N",FALSE
10041,"Y",0.357848701367665,"N",FALSE
10048,"Y",0.487292306812587,"N",FALSE
10049,"Y",0.898349307912746,"Y",TRUE
10070,"Y",0.896168405713537,"Y",TRUE
10098,"Y",0.807634161880393,"Y",TRUE
10105,"Y",0.158935855023766,"N",FALSE
10125,"Y",0.811426926312018,"Y",TRUE
10141,"Y",0.370807076514528,"N",FALSE
10147,"Y",0.583938565119347,"N",FALSE
10152,"Y",0.99394096660454,"Y",TRUE
10178,"Y",0.0169482233863525,"N",FALSE
10187,"Y",0.741113796891469,"Y",TRUE
10203,"Y",0.54961041518719,"N",FALSE
10214,"Y",0.835226641504765,"Y",TRUE
10218,"Y",0.328239536539662,"N",FALSE
10228,"Y",0.881764126569226,"Y",TRUE
10243,"Y",0.805635931684104,"Y",TRUE
10247,"Y",0.996909757964101,"Y",TRUE
10268,"Y",0.748465618040949,"Y",TRUE
10309,"Y",0.953758126216659,"Y",TRUE
10322,"Y",0.989474673489532,"Y",TRUE
10356,"Y",0.762470258489222,"Y",TRUE
10393,"Y",0.880243076721462,"Y",TRUE
10394,"Y",0.418518998941511,"N",FALSE
10417,"Y",0.863258707509108,"Y",TRUE
10425,"Y",0.699496426794305,"Y",TRUE
10431,"Y",0.997691138545087,"Y",TRUE
10435,"Y",0.80569955256512,"Y",TRUE
10442,"Y",0.973379422151299,"Y",TRUE
10454,"Y",0.768571400660068,"Y",TRUE
10502,"Y",0.734030422517442,"Y",TRUE
10579,"Y",0.982837826271122,"Y",TRUE
10598,"Y",0.793099582325031,"Y",TRUE
10604,"Y",0.998960807162703,"Y",TRUE
10654,"Y",0.76614433873007,"Y",TRUE
10669,"Y",0.996578035362842,"Y",TRUE
10678,"Y",0.779007759151777,"Y",TRUE
10684,"Y",0.769334811500926,"Y",TRUE
10696,"Y",0.847110672927823,"Y",TRUE
10720,"Y",0.961522801573085,"Y",TRUE
10740,"Y",0.946546507182326,"Y",TRUE
10749,"Y",0.923396755950509,"Y",TRUE
10756,"Y",0.755152014551617,"Y",TRUE
10790,"Y",0.780075952815433,"Y",TRUE
10882,"Y",0.686050860637396,"Y",TRUE
10936,"Y",0.975011071459219,"Y",TRUE
10966,"Y",0.980014967462264,"Y",TRUE
11026,"Y",0.0522941491681852,"N",FALSE
11057,"Y",0.832497611630927,"Y",TRUE
11236,"Y",0.996401142552925,"Y",TRUE
11421,"Y",0.0874445396812783,"N",FALSE
11508,"Y",0.0855924962866899,"N",FALSE
11581,"Y",0.656574109604344,"Y",TRUE
11596,"Y",0.257324345230923,"N",FALSE
11638,"Y",0.804920631184032,"Y",TRUE
11690,"Y",0.990594403178238,"Y",TRUE
11734,"Y",0.92561133260936,"Y",TRUE
11735,"Y",0.199943031127094,"N",FALSE
11744,"Y",0.962273087052888,"Y",TRUE
11778,"Y",0.959689454156245,"Y",TRUE
11857,"Y",0.00113555939530931,"N",FALSE
10019,"Y",0.334739434969303,"N",FALSE
10034,"Y",0.950168947816908,"Y",TRUE
10050,"Y",0.83811138985727,"Y",TRUE
10061,"Y",0.865874380190269,"Y",TRUE
10090,"Y",0.7763876513379,"Y",TRUE
10109,"Y",0.268105572498164,"N",FALSE
10119,"Y",0.856871050358674,"Y",TRUE
10181,"Y",0.849130010373047,"Y",TRUE
10198,"Y",0.992953561011882,"Y",TRUE
10205,"Y",0.0449784004628055,"N",FALSE
10253,"Y",0.793415645816638,"Y",TRUE
10277,"Y",0.332964786634728,"N",FALSE
10284,"Y",0.892483575073604,"Y",TRUE
10327,"Y",0.997369081548624,"Y",TRUE
10331,"Y",0.771365604887828,"Y",TRUE
10342,"Y",0.60074610933729,"Y",TRUE
10363,"Y",0.455704337548432,"N",FALSE
10398,"Y",0.997035474452644,"Y",TRUE
10399,"Y",0.776509545290234,"Y",TRUE
10403,"Y",0.999361239062881,"Y",TRUE
10467,"Y",0.395335533095925,"N",FALSE
10533,"Y",0.894594485140092,"Y",TRUE
10549,"Y",0.698721138815478,"Y",TRUE
10571,"Y",0.933414604583992,"Y",TRUE
10572,"Y",0.812116468809718,"Y",TRUE
10577,"Y",0.893547749759318,"Y",TRUE
10580,"Y",0.966784088257336,"Y",TRUE
10584,"Y",0.602551775230029,"Y",TRUE
10625,"Y",0.332770574085393,"N",FALSE
10675,"Y",0.125370464827073,"N",FALSE
10755,"Y",0.193885671916793,"N",FALSE
10773,"Y",0.948495148269561,"Y",TRUE
10796,"Y",0.732607740797895,"Y",TRUE
10812,"Y",0.567530818548241,"N",FALSE
10814,"Y",0.976638069995925,"Y",TRUE
10919,"Y",0.845730640780237,"Y",TRUE
10926,"Y",0.755444648455773,"Y",TRUE
10965,"Y",0.75026262941974,"Y",TRUE
10976,"Y",0.824019522650798,"Y",TRUE
11042,"Y",0.44557468693672,"N",FALSE
11053,"Y",0.676065688955976,"Y",TRUE
11064,"Y",0.679853289904533,"Y",TRUE
11066,"Y",0.672462289545043,"Y",TRUE
11099,"Y",0.995458877002893,"Y",TRUE
11115,"Y",0.997382787717006,"Y",TRUE
11129,"Y",0.638066921397776,"Y",TRUE
11200,"Y",0.207815422781197,"N",FALSE
11212,"Y",0.163052527425135,"N",FALSE
11225,"Y",0.162743512744196,"N",FALSE
11231,"Y",0.997863804268867,"Y",TRUE
11235,"Y",0.99770803605898,"Y",TRUE
11260,"Y",0.784926429941117,"Y",TRUE
11293,"Y",0.827336265129665,"Y",TRUE
11295,"Y",0.114607493063841,"N",FALSE
11350,"Y",0.253806081962746,"N",FALSE
11354,"Y",0.252984990354067,"N",FALSE
11382,"Y",0.107390806749158,"N",FALSE
11414,"Y",0.997340103317612,"Y",TRUE
11416,"Y",0.996308006759032,"Y",TRUE
11474,"Y",0.995855838048027,"Y",TRUE
11497,"Y",0.27787503588455,"N",FALSE
11522,"Y",0.156168169486783,"N",FALSE
11605,"Y",0.165983108763592,"N",FALSE
11615,"Y",0.804718743381147,"Y",TRUE
11645,"Y",0.995933335502515,"Y",TRUE
11654,"Y",0.993981006477282,"Y",TRUE
11688,"Y",0.996385844773314,"Y",TRUE
11757,"Y",0.717810571174932,"Y",TRUE
11791,"Y",0.513408030246313,"N",FALSE
11855,"Y",0.184329965560432,"N",FALSE
10007,"Y",0.759749241844909,"Y",TRUE
10075,"Y",0.779650385940592,"Y",TRUE
10076,"Y",0.656947250539921,"Y",TRUE
10113,"Y",0.864241647257344,"Y",TRUE
10117,"Y",0.268057928771456,"N",FALSE
10123,"Y",0.678964058771577,"Y",TRUE
10176,"Y",0.854983150430297,"Y",TRUE
10186,"Y",0.791669890610582,"Y",TRUE
10354,"Y",0.877750976327321,"Y",TRUE
10357,"Y",0.890457282108195,"Y",TRUE
10367,"Y",0.28269986731714,"N",FALSE
10368,"Y",0.737319772404632,"Y",TRUE
10384,"Y",0.687237937206724,"Y",TRUE
10406,"Y",0.887756643918431,"Y",TRUE
10411,"Y",0.733863062100997,"Y",TRUE
10437,"Y",0.949992815290833,"Y",TRUE
10443,"Y",0.86780559744155,"Y",TRUE
10476,"Y",0.862134988152638,"Y",TRUE
10482,"Y",0.333890511227367,"N",FALSE
10511,"Y",0.667280243557169,"Y",TRUE
10543,"Y",0.999977667768253,"Y",TRUE
10548,"Y",0.932537822285743,"Y",TRUE
10566,"Y",0.905570813600087,"Y",TRUE
10578,"Y",0.81809430561137,"Y",TRUE
10606,"Y",0.996436065263309,"Y",TRUE
10616,"Y",0.684833390262982,"Y",TRUE
10640,"Y",0.995036221733597,"Y",TRUE
10662,"Y",0.863643403480064,"Y",TRUE
10685,"Y",0.747520739785783,"Y",TRUE
10693,"Y",0.390704880908814,"N",FALSE
10694,"Y",0.617594635581913,"Y",TRUE
10725,"Y",0.696960090891554,"Y",TRUE
10799,"Y",0.100048301350699,"N",FALSE
10813,"Y",0.999957718422567,"Y",TRUE
10832,"Y",0.734274782231456,"Y",TRUE
10835,"Y",0.75097100003176,"Y",TRUE
10907,"Y",0.829642518761954,"Y",TRUE
10958,"Y",0.996532023098826,"Y",TRUE
11085,"Y",0.997306637813161,"Y",TRUE
11122,"Y",0.995009527837576,"Y",TRUE
11213,"Y",0.996171098529925,"Y",TRUE
11245,"Y",0.994526597995549,"Y",TRUE
11420,"Y",0.201838258554593,"N",FALSE
11469,"Y",0.899700553803228,"Y",TRUE
11501,"Y",0.250770653322955,"N",FALSE
11504,"Y",0.0392780752264543,"N",FALSE
11530,"Y",0.370533070820419,"N",FALSE
11601,"Y",0.49072040238104,"N",FALSE
11608,"Y",0.105244781902265,"N",FALSE
11613,"Y",0.951783848880382,"Y",TRUE
11628,"Y",0.97528698512961,"Y",TRUE
11636,"Y",0.851603255467429,"Y",TRUE
11653,"Y",0.992061779613523,"Y",TRUE
11656,"Y",0.993380078791774,"Y",TRUE
11660,"Y",0.981617168841629,"Y",TRUE
11662,"Y",0.829352973134217,"Y",TRUE
11716,"Y",0.986575065743919,"Y",TRUE
11804,"Y",0.0124836924268211,"N",FALSE
11829,"Y",0.917627782693389,"Y",TRUE
10006,"Y",0.766603116441081,"Y",TRUE
10101,"Y",0.161717213371731,"N",FALSE
10143,"Y",0.703134212250012,"Y",TRUE
10161,"Y",0.279294589146877,"N",FALSE
10177,"Y",0.760026916225007,"Y",TRUE
10180,"Y",0.8014409120746,"Y",TRUE
10227,"Y",0.796070927303218,"Y",TRUE
10234,"Y",0.363961133628902,"N",FALSE
10370,"Y",0.833043520569392,"Y",TRUE
10447,"Y",0.675886475636678,"Y",TRUE
10459,"Y",0.997695226722378,"Y",TRUE
10510,"Y",0.82489544684002,"Y",TRUE
10524,"Y",0.810165984842098,"Y",TRUE
10538,"Y",0.79585440675679,"Y",TRUE
10573,"Y",0.462969215002159,"N",FALSE
10592,"Y",0.738954808995625,"Y",TRUE
10634,"Y",0.817461860121312,"Y",TRUE
10635,"Y",0.982223898904286,"Y",TRUE
10636,"Y",0.800157563239438,"Y",TRUE
10657,"Y",0.992172154637361,"Y",TRUE
10672,"Y",0.828811114784545,"Y",TRUE
10736,"Y",0.76971545797332,"Y",TRUE
10750,"Y",0.99893197448882,"Y",TRUE
10795,"Y",0.663900947070743,"Y",TRUE
10816,"Y",0.992321283152143,"Y",TRUE
10846,"Y",0.122810198034894,"N",FALSE
10860,"Y",0.699977630384411,"Y",TRUE
10864,"Y",0.65238052889206,"Y",TRUE
10887,"Y",0.296535499762009,"N",FALSE
10898,"Y",0.884334452415769,"Y",TRUE
10950,"Y",0.0924675685620381,"N",FALSE
10961,"Y",0.530606283054131,"N",FALSE
10962,"Y",0.0882296807276698,"N",FALSE
11054,"Y",0.882082006429304,"Y",TRUE
11096,"Y",0.988973855545924,"Y",TRUE
11144,"Y",0.664732533359309,"Y",TRUE
11167,"Y",0.251411926897291,"N",FALSE
11186,"Y",0.129749795844279,"N",FALSE
11281,"Y",0.875936249895836,"Y",TRUE
11324,"Y",0.826358699687393,"Y",TRUE
11368,"Y",0.998580918851521,"Y",TRUE
11473,"Y",0.139320196587674,"N",FALSE
11500,"Y",0.158928522718286,"N",FALSE
11516,"Y",0.136823918484801,"N",FALSE
11555,"Y",0.0497255853422238,"N",FALSE
11567,"Y",0.110015305282144,"N",FALSE
11652,"Y",0.998152847657303,"Y",TRUE
11736,"Y",0.999911441036995,"Y",TRUE
