"UniqueID","sold.fctr","sold.fctr.predict.All.Interact.X.no.rnorm.rf.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rf","sold.fctr.predict.All.X.no.rnorm.rf.prob","sold.fctr.predict.All.X.no.rnorm.rf","sold.fctr.predict.Max.cor.Y.rpart.prob","sold.fctr.predict.Max.cor.Y.rpart","sold.fctr.predict.All.X.no.rnorm.rpart.prob","sold.fctr.predict.All.X.no.rnorm.rpart","sold.fctr.predict.All.Interact.X.no.rnorm.rpart.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rpart","sold.fctr.predict.All.Interact.X.glmnet.prob","sold.fctr.predict.All.Interact.X.glmnet","sold.fctr.predict.Max.cor.Y.glm.prob","sold.fctr.predict.Max.cor.Y.glm","sold.fctr.predict.All.X.glmnet.prob","sold.fctr.predict.All.X.glmnet","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart.prob","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart","sold.fctr.predict.All.Interact.X.bayesglm.prob","sold.fctr.predict.All.Interact.X.bayesglm","sold.fctr.predict.Interact.High.cor.Y.glm.prob","sold.fctr.predict.Interact.High.cor.Y.glm","sold.fctr.predict.All.X.bayesglm.prob","sold.fctr.predict.All.X.bayesglm","sold.fctr.predict.Low.cor.X.glm.prob","sold.fctr.predict.Low.cor.X.glm","sold.fctr.predict.All.X.glm.prob","sold.fctr.predict.All.X.glm","sold.fctr.predict.All.Interact.X.glm.prob","sold.fctr.predict.All.Interact.X.glm","sold.fctr.predict.Ensemble.glmnet.prob","sold.fctr.predict.Ensemble.glmnet","sold.fctr.predict.Ensemble.glmnet.accurate"
11554,"N",0,"N",0.008,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.212892128017495,"N",0.0652613193655689,"N",0.164646990854194,"N",0.0419161676646706,"N",0.210187101723451,"N",0.066859694024039,"N",0.105442380550051,"N",0.171443137179113,"N",0.0980101980679209,"N",2.22044604925031e-16,"N",0.0715218378074227,"N",TRUE
11610,"N",0.062,"N",0.14,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.24969011775319,"N",0.121670516446138,"N",0.224457809359865,"N",0.0419161676646706,"N",0.0073136633488485,"N",0.123199697906148,"N",0.106257773270663,"N",0.100766996314336,"N",0.0462098811838437,"N",2.22044604925031e-16,"N",0.107953087910421,"N",TRUE
11614,"N",0.65,"Y",0.646,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.267313809491966,"N",0.172751423806713,"N",0.259118503946097,"N",0.125,"N",0.0438564624608787,"N",0.173788232738794,"N",0.216046245302683,"N",0.24273365711763,"N",0.237705067471228,"N",2.22044604925031e-16,"N",0.639289001064847,"Y",FALSE
11640,"N",0.522,"N",0.404,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.268946567955243,"N",0.208570042693186,"N",0.26918774682698,"N",0.6,"Y",0.343062954819974,"N",0.209110784032783,"N",0.411942606217145,"N",0.620879185424404,"Y",0.427590796425309,"N",2.22044604925031e-16,"N",0.446084794869947,"N",TRUE
11673,"N",0.012,"N",0.11,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.230968522659228,"N",0.0912604204140278,"N",0.193583776471287,"N",0.0419161676646706,"N",0.132953431871588,"N",0.0929085180358274,"N",0.179754064200586,"N",0.164179315497497,"N",0.193722879375284,"N",1,"Y",0.091767747843261,"N",TRUE
11675,"N",0.056,"N",0.274,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.239281023033926,"N",0.121200669708938,"N",0.212215013478526,"N",0.0419161676646706,"N",0.207465083301344,"N",0.122732851121349,"N",0.119025875534174,"N",0.143915446751666,"N",0.164156117334569,"N",1,"Y",0.145056177232436,"N",TRUE
11685,"N",0.016,"N",0.066,"N",0.125,"N",0.125,"N",0.125,"N",0.533546969601601,"N",0.641977440282188,"N",0.621262823764664,"N",0.125,"N",0.00592087709367037,"N",0.397133002931941,"N",0.366929035508104,"N",0.471348071111562,"N",0.249915153468582,"N",2.22044604925031e-16,"N",0.0838742617103181,"N",TRUE
11698,"N",0.668,"Y",0.612,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.254337979733187,"N",0.157494555033963,"N",0.239489447249451,"N",0.222222222222222,"N",0.124226517211274,"N",0.158709136740642,"N",0.178010186509118,"N",0.174606476833582,"N",0.190158350817785,"N",2.22044604925031e-16,"N",0.635984269774235,"Y",FALSE
11751,"N",0.262,"N",0.178,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.272833865715039,"N",0.227985768471942,"N",0.278157309333661,"N",0.785714285714286,"Y",0.0347806813541907,"N",0.228220416736402,"N",0.1024094686539,"N",0.192585140731895,"N",0.0850903218512435,"N",2.22044604925031e-16,"N",0.197277986321093,"N",TRUE
11756,"N",0.518,"N",0.506,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.261422261539008,"N",0.151402271410518,"N",0.246595661472592,"N",0.222222222222222,"N",0.0543079183974912,"N",0.152681206489677,"N",0.332870116870612,"N",0.273402326746574,"N",0.321945040312901,"N",2.22044604925031e-16,"N",0.481730919593108,"N",TRUE
11767,"N",0.138,"N",0.292,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.300887164727691,"N",0.334074906970731,"N",0.33007423632091,"N",0.1015625,"N",0.363269868846315,"N",0.332364658552611,"N",0.406972198305616,"N",0.628069364076678,"Y",0.460726592906819,"N",2.22044604925031e-16,"N",0.181883593045429,"N",TRUE
11847,"N",0.024,"N",0.026,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.279544190060425,"N",0.525173981065703,"N",0.34131273262963,"N",0.1015625,"N",0.0362079788311162,"N",0.519892307500171,"N",0.0624655480317028,"N",0.0567816946720886,"N",0.0592270635694032,"N",2.22044604925031e-16,"N",0.0779453978684713,"N",TRUE
10069,"N",0.62,"Y",0.634,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.289672896652842,"N",0.177493114312133,"N",0.293981136597266,"N",0.111111111111111,"N",0.414274937537711,"N",0.178470206901806,"N",0.258906581820304,"N",0.284792011151696,"N",0.242066746093789,"N",1,"Y",0.624737667003335,"Y",FALSE
10100,"N",0.616,"Y",0.652,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.287320123902299,"N",0.170731125543916,"N",0.289258255608941,"N",0.125,"N",0.48415276233685,"N",0.171792760251239,"N",0.366908833195114,"N",0.359848446112154,"N",0.367073790952861,"N",1,"Y",0.635211535209707,"Y",FALSE
10299,"N",0,"N",0.01,"N",0.125,"N",0.125,"N",0.125,"N",0.450950339953255,"N",0.524867081563582,"N",0.612721440124454,"N",0.125,"N",0.151447237785565,"N",0.571699138422976,"N",0.639606285068448,"Y",0.636307036074194,"Y",0.643684607470435,"Y",2.22044604925031e-16,"N",0.0723677163450248,"N",TRUE
10369,"N",0.01,"N",0.13,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.254407165372073,"N",0.0940740299645264,"N",0.225881677530011,"N",0.0419161676646706,"N",0.504633562317681,"Y",0.0957182111207273,"N",0.259144772843867,"N",0.133601559946035,"N",0.233799344652157,"N",1,"Y",0.0992238985701993,"N",TRUE
10414,"N",0.19,"N",0.236,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.280761037612789,"N",0.152801461607886,"N",0.276212868951471,"N",0.222222222222222,"N",0.331496520745772,"N",0.154065972695058,"N",0.264049214197008,"N",0.307622670573597,"N",0.273777960799663,"N",1,"Y",0.182638792839361,"N",TRUE
10416,"N",1,"Y",0.994,"Y",0.922857142857143,"Y",0.922857142857143,"Y",0.922857142857143,"Y",0.792263770258773,"Y",0.844607122937146,"Y",0.774406772074724,"Y",0.941717791411043,"Y",0.975176549794198,"Y",0.864712983188325,"Y",0.918715898169771,"Y",0.919308242319107,"Y",0.92509553422639,"Y",1,"Y",0.925577464085369,"Y",FALSE
10423,"N",0,"N",0.014,"N",0.125,"N",0.125,"N",0.125,"N",0.0728111316857905,"N",0.0881498579300079,"N",0.326190916216809,"N",0.125,"N",4.9848895265383e-05,"N",0.120847592594133,"N",0.124257072536061,"N",0.0733424188136471,"N",0.1163897130462,"N",2.22044604925031e-16,"N",0.0718825047804295,"N",TRUE
10433,"N",0.03,"N",0.138,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.270341725328729,"N",0.127085974865897,"N",0.25588914091353,"N",0.0419161676646706,"N",0.497767695576597,"N",0.128578261742408,"N",0.402209925927483,"N",0.450759268830879,"N",0.404198171255122,"N",1,"Y",0.105396018290254,"N",TRUE
10455,"N",0,"N",0.016,"N",0.125,"N",0.125,"N",0.125,"N",0.415698865814931,"N",0.487630072012929,"N",0.595394527554396,"N",0.125,"N",0.0700160764145901,"N",0.535511730326764,"N",0.578739597562582,"Y",0.578089770842657,"Y",0.574625138266227,"Y",2.22044604925031e-16,"N",0.0727426820501805,"N",TRUE
10472,"N",0.986,"Y",0.932,"Y",0.922857142857143,"Y",0.922857142857143,"Y",0.922857142857143,"Y",0.688904531575748,"Y",0.75561564848044,"Y",0.722945700617545,"Y",0.823529411764706,"Y",0.848617997536641,"Y",0.785917092435807,"Y",0.854081849743856,"Y",0.853416003888287,"Y",0.862433860704486,"Y",1,"Y",0.908836048964689,"Y",FALSE
10508,"N",0.81,"Y",0.724,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.305805699600922,"N",0.228502141754928,"N",0.326909438375109,"N",0.259259259259259,"N",0.449528153980284,"N",0.228728351271028,"N",0.398838581875023,"N",0.389319246231528,"N",0.397325602649219,"N",1,"Y",0.772020104669793,"Y",FALSE
10671,"N",0.048,"N",0.01,"N",0.125,"N",0.125,"N",0.125,"N",0.0722203065152873,"N",0.0874198717363658,"N",0.325217643292554,"N",0.125,"N",1.71714929245921e-05,"N",0.119898820851571,"N",0.0715274559156248,"N",0.0848222548104668,"N",0.0630282469414114,"N",2.22044604925031e-16,"N",0.079289760730852,"N",TRUE
10700,"N",0.006,"N",0.092,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.262790715293316,"N",0.110519017034728,"N",0.24149734838878,"N",0.0419161676646706,"N",0.535332270635569,"Y",0.112110234223421,"N",0.398872161120088,"N",0.253658436200499,"N",0.389025375015143,"N",1,"Y",0.0906603869806986,"N",TRUE
10746,"N",0.538,"N",0.522,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.290307547945394,"N",0.254615495002669,"N",0.312479240003392,"N",0.466666666666667,"Y",0.347993990047243,"N",0.254397674695751,"N",0.382598257349013,"N",0.368707881395501,"N",0.378760903979724,"N",1,"Y",0.522495958924168,"Y",FALSE
10766,"N",0.574,"N",0.402,"N",0.125,"N",0.125,"N",0.125,"N",0.603393063877149,"Y",0.676832702634223,"N",0.683467115300399,"N",0.125,"N",0.581131532163114,"Y",0.714550666224457,"Y",0.820639285641031,"Y",0.81883656901777,"Y",0.833213385548631,"Y",1,"Y",0.462283834914658,"N",TRUE
10791,"N",0.084,"N",0.068,"N",0.125,"N",0.125,"N",0.125,"N",0.232485997649215,"N",0.305211086730569,"N",0.468733008567484,"N",0.125,"N",0.00532642877778946,"N",0.378388864543937,"N",0.347916866771461,"N",0.395346047401636,"N",0.347794998439534,"N",2.22044604925031e-16,"N",0.0978156070822086,"N",TRUE
10862,"N",0.006,"N",0.086,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.274075052748626,"N",0.135913752235319,"N",0.263111859783272,"N",0.0419161676646706,"N",0.363298021025465,"N",0.137337189373369,"N",0.280819960533768,"N",0.269880627042885,"N",0.282143560917738,"N",1,"Y",0.0878807030592338,"N",TRUE
10927,"N",0,"N",0.004,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.1676145542153,"N",0.0117886831616791,"N",0.0924851648224769,"N",0.0419161676646706,"N",0.228278119285304,"N",0.0124594416263424,"N",0.0373869053685524,"N",0.0372913937497398,"N",0.034532948105298,"N",1,"Y",0.0710054630759946,"N",TRUE
11079,"N",0,"N",0.008,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.224155620899195,"N",0.0498553243888538,"N",0.173136571241218,"N",0.0419161676646706,"N",0.181803762229279,"N",0.0513335134631677,"N",0.0723366959921899,"N",0.0679365009162552,"N",0.066156666171341,"N",2.22044604925031e-16,"N",0.0713093030402801,"N",TRUE
11120,"N",0,"N",0.006,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.233117518155702,"N",0.0607125957764564,"N",0.18813265109619,"N",0.0419161676646706,"N",0.194351178898523,"N",0.0622836713258701,"N",0.0908086535738105,"N",0.0853313322510293,"N",0.0841798370646173,"N",2.22044604925031e-16,"N",0.0710774968443685,"N",TRUE
11126,"N",0.508,"N",0.428,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.26649450537984,"N",0.17354226329334,"N",0.264035027115342,"N",0.125,"N",0.230378848100642,"N",0.174569252535678,"N",0.203444104588366,"N",0.220711046642784,"N",0.197236455654268,"N",1,"Y",0.428939261681491,"N",TRUE
11149,"N",0.002,"N",0.016,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.256406138074296,"N",0.0978145098673293,"N",0.229568900840411,"N",0.0419161676646706,"N",0.227187006604877,"N",0.0994510422471933,"N",0.153067708388915,"N",0.145766213950061,"N",0.145002646854918,"N",1,"Y",0.0732976250185734,"N",TRUE
11153,"N",0.3,"N",0.346,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.324183414298006,"N",0.295826494287875,"N",0.365337194956005,"N",0.1015625,"N",0.419995689544709,"N",0.294853830234879,"N",0.491022892734474,"N",0.475120405754068,"N",0.50001948605288,"Y",1,"Y",0.274275128359824,"N",TRUE
11191,"N",0,"N",0.016,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.132466167900694,"N",0.00595571977748007,"N",0.0598524485774712,"N",0.0419161676646706,"N",0.0977743416780812,"N",0.00637056368195605,"N",0.00735769653785336,"N",0.0066254371435977,"N",0.00583975924579331,"N",2.22044604925031e-16,"N",0.0719878391755967,"N",TRUE
11265,"N",0,"N",0.01,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.240577202692988,"N",0.0711191031946114,"N",0.201030847859196,"N",0.0419161676646706,"N",0.412500631932556,"N",0.0727436653569137,"N",0.219032343601598,"N",0.1986781079317,"N",0.211100025353827,"N",1,"Y",0.0733878034557305,"N",TRUE
11333,"N",0.014,"N",0.08,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.272652484631183,"N",0.132499548770271,"N",0.260351600052016,"N",0.0419161676646706,"N",0.230826461872104,"N",0.133950848899316,"N",0.214755162596832,"N",0.24660609886475,"N",0.226918934930911,"N",1,"Y",0.0870504477232524,"N",TRUE
11385,"N",0.014,"N",0.07,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.27454145361996,"N",0.137046710467853,"N",0.264018964226949,"N",0.0419161676646706,"N",0.43977529581094,"N",0.138460568436057,"N",0.445983531643294,"N",0.447757436063492,"N",0.460493012029124,"N",1,"Y",0.0869695477598102,"N",TRUE
11396,"N",0.754,"Y",0.614,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.31745878657828,"N",0.270145935680547,"N",0.346176286260489,"N",0.133333333333333,"N",0.326181256896367,"N",0.269650189796091,"N",0.323774923127688,"N",0.323613730453217,"N",0.348670232773993,"N",1,"Y",0.685257624511658,"Y",FALSE
11402,"N",0.792,"Y",0.662,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.320889453394748,"N",0.283106351767926,"N",0.353337974051504,"N",0.636363636363636,"Y",0.470928925873198,"N",0.282372291631951,"N",0.587901246034331,"Y",0.657712887484612,"Y",0.619015717118182,"Y",1,"Y",0.748638501109197,"Y",FALSE
11495,"N",0.04,"N",0.184,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.253470484081371,"N",0.13722532810284,"N",0.238639825101447,"N",0.0419161676646706,"N",0.299197322098896,"N",0.138637660934972,"N",0.261540730332858,"N",0.245438470270354,"N",0.249906125398971,"N",1,"Y",0.116735959446748,"N",TRUE
11577,"N",0.096,"N",0.154,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.25622139573249,"N",0.0974641495082798,"N",0.22535349115094,"N",0.0419161676646706,"N",0.131212581367481,"N",0.0991015137812841,"N",0.0835059736997831,"N",0.0808449458829916,"N",0.0840342946890638,"N",2.22044604925031e-16,"N",0.121185347466594,"N",TRUE
11631,"N",0.078,"N",0.222,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.276841484263115,"N",0.142732386528819,"N",0.268507439307255,"N",0.0419161676646706,"N",0.385966330126056,"N",0.144095745421169,"N",0.426014345347937,"N",0.513402174604462,"Y",0.425362299460888,"N",1,"Y",0.138404783240731,"N",TRUE
11746,"N",0.002,"N",0.042,"N",0.125,"N",0.125,"N",0.125,"N",0.395308107391554,"N",0.465734165506941,"N",0.585073051788224,"N",0.125,"N",0.0336164723742847,"N",0.513994789103352,"N",0.618825675766693,"Y",0.659328123730287,"Y",0.611296897512654,"Y",2.22044604925031e-16,"N",0.0772300579202634,"N",TRUE
11774,"N",0.084,"N",0.224,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.340736181134023,"N",0.363275103988609,"N",0.400476950014766,"N",0.1015625,"N",0.356465942246269,"N",0.360990708381494,"N",0.522132841527779,"Y",0.512886743308042,"Y",0.529072486344779,"Y",1,"Y",0.141583888565628,"N",TRUE
11825,"N",0.5,"N",0.47,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.313732759634411,"N",0.25641946267684,"N",0.343385741680584,"N",0.133333333333333,"N",0.22899674382828,"N",0.256169835457092,"N",0.29788678356098,"N",0.252827363938554,"N",0.284469720882441,"N",1,"Y",0.449956353104186,"N",TRUE
10028,"N",0.142,"N",0.21,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.249927511176926,"N",0.149329402814689,"N",0.232139797162757,"N",0,"N",0.0674954388665785,"N",0.150629306800547,"N",0.0811216196220405,"N",0.150853264756679,"N",0.0628698413494443,"N",2.22044604925031e-16,"N",0.148455252431526,"N",TRUE
10059,"N",0.004,"N",0.034,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.241976304003686,"N",0.107711026648806,"N",0.211317553429002,"N",0.0419161676646706,"N",0.0284898799776327,"N",0.109314702422048,"N",0.0209711891964308,"N",2.44374462380598e-08,"N",1.45678187364167e-08,"N",2.22044604925031e-16,"N",0.0751317510946249,"N",TRUE
10144,"N",0.074,"N",0.112,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.298043260792738,"N",0.314637863155434,"N",0.327678963919746,"N",0.1015625,"N",0.0537657419178902,"N",0.313305507833164,"N",0.0735394502588313,"N",3.6085624298331e-08,"N",3.91502263824725e-08,"N",2.22044604925031e-16,"N",0.105629459975398,"N",TRUE
10146,"N",0.266,"N",0.216,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.269374119554475,"N",0.214779462169817,"N",0.271118248169033,"N",0.368421052631579,"Y",0.0640940036777725,"N",0.215224792058076,"N",0.050224561399039,"N",0.0702335609742902,"N",0.0660588382281262,"N",2.22044604925031e-16,"N",0.202762345224139,"N",TRUE
10164,"N",0.388,"N",0.282,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.274945459466237,"N",0.218329534461425,"N",0.278875294169082,"N",0.785714285714286,"Y",0.0407255281442333,"N",0.218719234612145,"N",0.046179369579489,"N",2.26989186324008e-08,"N",2.06048593342433e-08,"N",2.22044604925031e-16,"N",0.301024557614291,"N",TRUE
10204,"N",0.2,"N",0.218,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.232166194647207,"N",0.108585640682907,"N",0.196837598974331,"N",0.0419161676646706,"N",0.0115112381450289,"N",0.110185578767551,"N",0.00597881535771343,"N",2.7341566637637e-09,"N",4.3155739921325e-09,"N",2.22044604925031e-16,"N",0.169939666136781,"N",TRUE
10212,"N",0.066,"N",0.068,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.255037582601555,"N",0.159511510277668,"N",0.240830958410848,"N",0.222222222222222,"N",0.0466606077589807,"N",0.160703918583846,"N",0.0439493659180528,"N",2.20480384208895e-08,"N",2.26694636293491e-08,"N",2.22044604925031e-16,"N",0.0958927151657256,"N",TRUE
10302,"N",0.002,"N",0.05,"N",0.125,"N",0.125,"N",0.125,"N",0.509918773352807,"N",0.624990091240089,"N",0.605559413555248,"N",0.125,"N",0.361272975628205,"N",0.603057919306603,"Y",0.846888211765205,"Y",0.875185543556077,"Y",0.855599690829774,"Y",1,"Y",0.0813679424305083,"N",TRUE
10424,"N",0.372,"N",0.34,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.259219678043293,"N",0.186523527617421,"N",0.25221164360582,"N",0.533333333333333,"Y",0.253951031638735,"N",0.187381530875664,"N",0.427155536976215,"N",0.405425973124895,"N",0.426224843049303,"N",2.22044604925031e-16,"N",0.319097304119463,"N",TRUE
10429,"N",0.43,"N",0.494,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.274323218198414,"N",0.227573842360264,"N",0.279984074489412,"N",0.785714285714286,"Y",0.0262219730181007,"N",0.227815212066188,"N",0.0364985902946404,"N",1.87356833857272e-08,"N",2.09703223406808e-08,"N",2.22044604925031e-16,"N",0.445012301050691,"N",TRUE
10469,"N",0.27,"N",0.274,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.274793120714928,"N",0.240307412736264,"N",0.278770843104497,"N",0.259259259259259,"N",0.218027879364185,"N",0.240336905852147,"N",0.274921458556228,"N",0.438588151728662,"N",0.302601344184326,"N",1,"Y",0.228250066557798,"N",TRUE
10532,"N",0.002,"N",0.026,"N",0.125,"N",0.125,"N",0.125,"N",0.381714244829299,"N",0.492285522787974,"N",0.541248465794471,"N",0.125,"N",0.090554797802887,"N",0.370232110900905,"N",0.351271023322804,"N",0.1313150940151,"N",0.561425360416648,"Y",2.22044604925031e-16,"N",0.074914337785326,"N",TRUE
10574,"N",0,"N",0.018,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.234356179691923,"N",0.107052241075045,"N",0.20238818230634,"N",0.0419161676646706,"N",0.0164204003860213,"N",0.10865864578658,"N",0.00998701286254516,"N",2.2721141851085e-09,"N",6.14779159987822e-09,"N",2.22044604925031e-16,"N",0.0717035181467991,"N",TRUE
10583,"N",0.022,"N",0.14,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.250581371893221,"N",0.142857842367889,"N",0.231287783154406,"N",0.0419161676646706,"N",0.0988368131318153,"N",0.144220042351618,"N",0.0540559845724769,"N",0.0801623206997584,"N",0.0581064261952981,"N",2.22044604925031e-16,"N",0.0999210425357654,"N",TRUE
10629,"N",0.342,"N",0.3,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.275597870697131,"N",0.2263707540121,"N",0.281374114266511,"N",0.785714285714286,"Y",0.247848041301226,"N",0.226631701440076,"N",0.228777364886666,"N",0.205144433402524,"N",0.179172736582561,"N",2.22044604925031e-16,"N",0.291968669209813,"N",TRUE
10737,"N",0.282,"N",0.32,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.269335485161366,"N",0.188801254133799,"N",0.265362954511898,"N",0.181818181818182,"N",0.189422699507691,"N",0.189628162229292,"N",0.181433628561793,"N",0.246484435082698,"N",0.0682842070785082,"N",2.22044604925031e-16,"N",0.25111917427564,"N",TRUE
10765,"N",0.376,"N",0.426,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.275518273806036,"N",0.203766342383307,"N",0.276492872681286,"N",0.6,"Y",0.118803203403219,"N",0.204379167509229,"N",0.171375759033356,"N",0.0873174803645774,"N",0.179847483915646,"N",2.22044604925031e-16,"N",0.368112686126676,"N",TRUE
10847,"N",0.214,"N",0.222,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.260160469684946,"N",0.174804192810734,"N",0.250734990139763,"N",0.6,"Y",0.0581578014022446,"N",0.175815395870579,"N",0.047649957312288,"N",2.34407604343937e-08,"N",2.53705566986999e-08,"N",2.22044604925031e-16,"N",0.191461521484177,"N",TRUE
10900,"N",0,"N",0.02,"N",0.125,"N",0.125,"N",0.125,"N",0.189809300061485,"N",0.250685574129118,"N",0.430355011410078,"N",0.125,"N",0.000812153603876099,"N",0.649569556612321,"Y",0.156204306189956,"N",0.160051857520778,"N",0.130328609593298,"N",2.22044604925031e-16,"N",0.0728797659838529,"N",TRUE
10915,"N",0.002,"N",0.026,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.231368293217085,"N",0.0948313438672774,"N",0.195205444594936,"N",0.0419161676646706,"N",0.149923487826393,"N",0.0964741982925048,"N",0.0872151613359347,"N",0.0910103504661617,"N",0.0965506291991175,"N",2.22044604925031e-16,"N",0.0743841388723852,"N",TRUE
10940,"N",0.08,"N",0.186,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.237385243850522,"N",0.13160987296469,"N",0.212726410992146,"N",0.0419161676646706,"N",0.16261181782026,"N",0.133068181604368,"N",0.193670673715193,"N",0.0967227116275199,"N",0.0122455354821463,"N",2.22044604925031e-16,"N",0.125912289819569,"N",TRUE
11020,"N",0.006,"N",0.014,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.24675378370411,"N",0.140104006095105,"N",0.226077441439992,"N",0.0419161676646706,"N",0.0165832110546014,"N",0.141491206037064,"N",0.0104756417852113,"N",3.10469333105152e-08,"N",7.03759896381479e-09,"N",2.22044604925031e-16,"N",0.0720147060087558,"N",TRUE
11063,"N",0.176,"N",0.114,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.260219947891323,"N",0.152368816680142,"N",0.245376960887575,"N",0.222222222222222,"N",0.0894240727593012,"N",0.153637810841,"N",0.0934672608757903,"N",0.0752144390278822,"N",0.0746509133474546,"N",2.22044604925031e-16,"N",0.134704851659514,"N",TRUE
11108,"N",0.02,"N",0.06,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.329376325622413,"N",0.454869136791389,"N",0.389292954382049,"N",0.1015625,"N",0.0526291157470492,"N",0.450813611164547,"N",0.0889497050571691,"N",3.91374908135201e-08,"N",5.50529630833428e-08,"N",2.22044604925031e-16,"N",0.0835760016081366,"N",TRUE
11113,"N",0,"N",0.004,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.163408661573924,"N",0.0180319404967697,"N",0.0933574347390993,"N",0.0419161676646706,"N",0.0481891412641643,"N",0.0189142004534129,"N",0.00622652162610574,"N",0.0058093100501016,"N",0.00406689256914366,"N",2.22044604925031e-16,"N",0.069675751158109,"N",TRUE
11137,"N",0.018,"N",0.066,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.30832185909477,"N",0.359189203113849,"N",0.349406582939666,"N",0.1015625,"N",0.114434690375885,"N",0.356985362565573,"N",0.152999999108032,"N",3.95918954258101e-08,"N",1.00018417722978e-07,"N",2.22044604925031e-16,"N",0.0848807133924407,"N",TRUE
