"UniqueID","sold.fctr","sold.fctr.predict.All.Interact.X.gbm.prob","sold.fctr.predict.All.Interact.X.gbm","sold.fctr.predict.All.X.gbm.prob","sold.fctr.predict.All.X.gbm","sold.fctr.predict.All.Interact.X.no.rnorm.rf.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rf","sold.fctr.predict.All.X.no.rnorm.rf.prob","sold.fctr.predict.All.X.no.rnorm.rf","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart.prob","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart","sold.fctr.predict.All.Interact.X.glmnet.prob","sold.fctr.predict.All.Interact.X.glmnet","sold.fctr.predict.Max.cor.Y.glm.prob","sold.fctr.predict.Max.cor.Y.glm","sold.fctr.predict.Interact.High.cor.Y.glm.prob","sold.fctr.predict.Interact.High.cor.Y.glm","sold.fctr.predict.All.X.glmnet.prob","sold.fctr.predict.All.X.glmnet","sold.fctr.predict.All.Interact.X.bayesglm.prob","sold.fctr.predict.All.Interact.X.bayesglm","sold.fctr.predict.All.X.bayesglm.prob","sold.fctr.predict.All.X.bayesglm","sold.fctr.predict.Low.cor.X.glm.prob","sold.fctr.predict.Low.cor.X.glm","sold.fctr.predict.Max.cor.Y.rpart.prob","sold.fctr.predict.Max.cor.Y.rpart","sold.fctr.predict.All.X.no.rnorm.rpart.prob","sold.fctr.predict.All.X.no.rnorm.rpart","sold.fctr.predict.All.Interact.X.no.rnorm.rpart.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rpart","sold.fctr.predict.All.X.glm.prob","sold.fctr.predict.All.X.glm","sold.fctr.predict.All.Interact.X.glm.prob","sold.fctr.predict.All.Interact.X.glm","sold.fctr.predict.All.Interact.X.gbm.accurate"
10785,"N",0.0806633375668875,"N",0.0814734955990724,"N",0.072,"N",0.034,"N",0.119047619047619,"N",0.546114706231327,"N",0.527666317086918,"N",0.569230349205941,"N",0.64338892389031,"N",0.546067543304361,"N",0.722075201095427,"Y",0.74586714612471,"Y",0.119047619047619,"N",0.119047619047619,"N",0.119047619047619,"N",0.735459701372526,"Y",1,"Y",TRUE
10828,"N",0.0983072608772646,"N",0.0944795045719813,"N",0.104,"N",0.042,"N",0.119047619047619,"N",0.518870497422855,"N",0.49574769224948,"N",0.621613514974571,"N",0.628915620095732,"N",0.542723717650871,"N",0.866136722387995,"Y",0.899505978288829,"Y",0.119047619047619,"N",0.119047619047619,"N",0.119047619047619,"N",0.884185519473467,"Y",1,"Y",TRUE
10836,"N",0.162082545018647,"N",0.142208585337539,"N",0.09,"N",0.092,"N",0.119047619047619,"N",0.614270694394112,"N",0.616504140014096,"N",0.408409180221027,"N",0.683012997873416,"N",0.559315062093211,"N",0.674126893892065,"Y",0.720581778556151,"Y",0.119047619047619,"N",0.119047619047619,"N",0.119047619047619,"N",0.699664902664326,"Y",1,"Y",TRUE
10888,"N",0.0877334184422973,"N",0.0682998164987876,"N",0.092,"N",0,"N",0.024,"N",0.364330790188272,"N",0.29622686662077,"N",0.295874617529811,"N",0.396378896729648,"N",0.660541697221638,"N",0.695934709407675,"Y",0.590501664332486,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.722743940748909,"Y",1,"Y",TRUE
10917,"N",0.438897995842505,"Y",0.42719878491312,"Y",0.55,"Y",0.488,"N",0.949852507374631,"Y",0.729489450538079,"Y",0.763676021219997,"Y",0.791392993525345,"Y",0.751802876854384,"Y",0.738399744051871,"Y",0.799885011978634,"Y",0.823202567586302,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.809301912556815,"Y",1,"Y",FALSE
10978,"N",0.0282266510872624,"N",0.0361432406314822,"N",0.024,"N",0,"N",0.024,"N",0.386201200043376,"N",0.371881450914899,"N",0.370922117556927,"N",0.43676753773866,"N",0.451246736299751,"N",0.538329276625038,"N",0.563594561580714,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.581678905140261,"N",1,"Y",TRUE
10984,"N",0.607610298988472,"Y",0.508727266121242,"Y",0.582,"Y",0.468,"N",0.275,"N",0.330668687121544,"N",0.20573933734995,"N",0.206025742687227,"N",0.341232870942456,"N",0.772808592053397,"Y",0.759095283656144,"Y",0.673575488158001,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.773827240583956,"Y",1,"Y",FALSE
11002,"N",0.0528193142808189,"N",0.0609170114735047,"N",0.104,"N",0,"N",0.024,"N",0.381567304901297,"N",0.357055081726921,"N",0.356216388152004,"N",0.429081262473897,"N",0.779906722741182,"Y",0.842365477680681,"Y",0.776609059001967,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.855255525319236,"Y",1,"Y",TRUE
11024,"N",0.12176305856808,"N",0.0889455410725645,"N",0.036,"N",0.044,"N",0.119047619047619,"N",0.346272401406152,"N",0.278027141126921,"N",0.393121092919417,"N",0.517390872740927,"N",0.128355517922643,"N",0.534043242727087,"N",0.61477870425789,"Y",0.119047619047619,"N",0.119047619047619,"N",0.119047619047619,"N",0.511269317743907,"N",1,"Y",TRUE
11032,"N",0.131127307322819,"N",0.0882233656043691,"N",0.022,"N",0.016,"N",0.0328638497652582,"N",0.305552767998803,"N",0.15066516473516,"N",0.15123369600914,"N",0.300957873612205,"N",0.410732359138934,"N",0.344028063929483,"N",0.358304287805708,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.354910030261104,"N",2.22044604925031e-16,"N",TRUE
11033,"N",0.140423213560301,"N",0.109191882167765,"N",0.056,"N",0.096,"N",0.119047619047619,"N",0.607245785503861,"N",0.607419969045767,"N",0.646137534883002,"N",0.678850749732115,"N",0.640678847700155,"N",0.79107267009151,"Y",0.81057436713825,"Y",0.119047619047619,"N",0.119047619047619,"N",0.119047619047619,"N",0.809995111424524,"Y",1,"Y",TRUE
11051,"N",0.116849150075652,"N",0.097357743283398,"N",0.05,"N",0.044,"N",0.0328638497652582,"N",0.31299635845122,"N",0.165832614794327,"N",0.166335114630215,"N",0.312777601208549,"N",0.418239884790403,"N",0.369706988895615,"N",0.386724555292824,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.381317091117843,"N",2.22044604925031e-16,"N",TRUE
11068,"N",0.0580009766694839,"N",0.0398412027168595,"N",0.024,"N",0,"N",0.0328638497652582,"N",0.269012368670555,"N",0.0900238149099097,"N",0.0907288465809,"N",0.244549292746235,"N",0.345008671991326,"N",0.178166540447087,"N",0.187939706932642,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.17189854090757,"N",2.22044604925031e-16,"N",TRUE
11157,"N",0.0678095504430384,"N",0.0679403394197698,"N",0.032,"N",0.044,"N",0.119047619047619,"N",0.538625457632612,"N",0.517944399343364,"N",0.559718086699437,"N",0.638802188853289,"N",0.407351944900953,"N",0.673938437521979,"Y",0.70091600499292,"Y",0.119047619047619,"N",0.119047619047619,"N",0.119047619047619,"N",0.689000335871634,"Y",1,"Y",TRUE
11161,"N",0.260238027646739,"N",0.290167915328321,"N",0.132,"N",0.104,"N",0.275,"N",0.328582775576244,"N",0.200781824744928,"N",0.201097944120341,"N",0.337784526208115,"N",0.343898099526705,"N",0.35491662010651,"N",0.376881088599376,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.360033648746621,"N",2.22044604925031e-16,"N",TRUE
11170,"N",0.0390200042599961,"N",0.0470583778949887,"N",0.02,"N",0,"N",0.024,"N",0.41747437156786,"N",0.466445931975495,"N",0.464735976358952,"N",0.483891860152577,"N",0.656128554469916,"N",0.76457202952058,"Y",0.782825613618699,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.782530889886637,"Y",1,"Y",TRUE
11228,"N",0.027167353401959,"N",0.0485059809950942,"N",0.066,"N",0,"N",0.024,"N",0.386056633225745,"N",0.371496784154369,"N",0.370540581549961,"N",0.436419239971468,"N",0.590895188712152,"N",0.667056800794612,"Y",0.647771509743438,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.670083387080098,"Y",1,"Y",TRUE
11232,"N",0.0584382640450829,"N",0.0679403394197698,"N",0.032,"N",0.032,"N",0.119047619047619,"N",0.451285348617931,"N",0.405421413894552,"N",0.447323149248052,"N",0.586131675044116,"N",0.211416439781759,"N",0.551066699076731,"N",0.573909667376858,"Y",0.119047619047619,"N",0.119047619047619,"N",0.119047619047619,"N",0.559319103435795,"N",1,"Y",TRUE
11257,"N",0.0477454574222778,"N",0.03877940181865,"N",0.014,"N",0,"N",0.0328638497652582,"N",0.298747496943157,"N",0.137692133813009,"N",0.138308544943749,"N",0.290151895466389,"N",0.359636515450818,"N",0.323808688651956,"N",0.33070925811442,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.337944302727429,"N",2.22044604925031e-16,"N",TRUE
11290,"N",0.0267849119219632,"N",0.0321804049439738,"N",0.018,"N",0,"N",0.0328638497652582,"N",0.21991996955912,"N",0.0411626176642189,"N",0.0417385399006802,"N",0.177111880771426,"N",0.229475975978,"N",0.100726298786343,"N",0.115615804176313,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0914826354951043,"N",2.22044604925031e-16,"N",TRUE
11415,"N",0.177440685344411,"N",0.125806358086351,"N",0.072,"N",0.048,"N",0.0328638497652582,"N",0.316855276907634,"N",0.174152494713004,"N",0.174614653438782,"N",0.318805687958895,"N",0.278713688099248,"N",0.286358338625645,"N",0.313180344286921,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.311756233985563,"N",2.22044604925031e-16,"N",TRUE
11451,"N",0.0527128841616002,"N",0.0498211046213354,"N",0.036,"N",0.002,"N",0.024,"N",0.363590793144056,"N",0.301750896130107,"N",0.301355547043496,"N",0.399119377886911,"N",0.336400058522273,"N",0.516134933781136,"N",0.602089097453528,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.550125960265323,"N",2.22044604925031e-16,"N",TRUE
11471,"N",0.522149649687894,"Y",0.483262153374589,"Y",0.5,"Y",0.496,"N",0.142857142857143,"N",0.879255765248331,"Y",0.920460007561994,"Y",0.950005008530022,"Y",0.849373055149934,"Y",0.997227246745215,"Y",0.993845183835533,"Y",0.991687000205493,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.995717176938149,"Y",1,"Y",FALSE
11479,"N",0.565731843198043,"Y",0.483216113365717,"Y",0.482,"N",0.606,"Y",0.142857142857143,"N",0.33500595440551,"N",0.22265908878911,"N",0.222838932612194,"N",0.352065653063102,"N",0.342633358797212,"N",0.337841183846049,"N",0.343258671433687,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.339874769681223,"N",2.22044604925031e-16,"N",FALSE
11502,"N",0.200870057267353,"N",0.163001527240835,"N",0.13,"N",0.048,"N",0.0328638497652582,"N",0.318141537497116,"N",0.176978575402319,"N",0.177426417605096,"N",0.320832841116842,"N",0.337036539115737,"N",0.384967758468969,"N",0.396604890903104,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.402701461355234,"N",2.22044604925031e-16,"N",TRUE
11551,"N",0.0227254719500909,"N",0.0421711700230374,"N",0.028,"N",0,"N",0.0328638497652582,"N",0.2082553491025,"N",0.0319678629875284,"N",0.0324778839977316,"N",0.159132337658582,"N",0.088599859558883,"N",0.038264702949853,"N",0.0402366232757582,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0344564054998918,"N",2.22044604925031e-16,"N",TRUE
11644,"N",0.393782233260196,"Y",0.322329365048479,"N",0.464,"N",0.414,"N",0.949852507374631,"Y",0.732907287509345,"Y",0.765237087434538,"Y",0.792810545696165,"Y",0.752269265791411,"Y",0.779667551646635,"Y",0.865508043466525,"Y",0.904168476618504,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.872433413875388,"Y",1,"Y",FALSE
11747,"N",0.0423519455535034,"N",0.0552064079140526,"N",0.148,"N",0.058,"N",0.024,"N",0.377414352648582,"N",0.344164490900853,"N",0.34343042136864,"N",0.421878932715612,"N",0.378888570404875,"N",0.628892035065271,"Y",0.588698264889355,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.635343152127468,"Y",2.22044604925031e-16,"N",TRUE
11749,"N",0.0567676724038668,"N",0.0595204454625849,"N",0.11,"N",0.062,"N",0.024,"N",0.403830502625593,"N",0.421181887644826,"N",0.419824266455082,"N",0.461214520643965,"N",0.453092997314532,"N",0.721240235560831,"Y",0.783139092059117,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.729185412664077,"Y",2.22044604925031e-16,"N",TRUE
11755,"N",0.730688604955208,"Y",0.625653415963829,"Y",0.81,"Y",0.798,"Y",0.684210526315789,"Y",0.356927808700683,"N",0.275062184938978,"N",0.27487188131529,"N",0.383823638379507,"N",0.296131800488498,"N",0.514589488166807,"N",0.63509906626212,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.529862135225194,"N",2.22044604925031e-16,"N",FALSE
11770,"N",0.144443021167548,"N",0.110324722315423,"N",0.098,"N",0.086,"N",0.0328638497652582,"N",0.306177798264227,"N",0.152032704658325,"N",0.152595707445259,"N",0.301671846511571,"N",0.236934397272601,"N",0.293568430910615,"N",0.420741155123044,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.276560610814757,"N",2.22044604925031e-16,"N",TRUE
11780,"N",0.0208981448978729,"N",0.0330069228972335,"N",0.034,"N",0.008,"N",0.0328638497652582,"N",0.21410329243921,"N",0.0369897202651813,"N",0.0375380242304965,"N",0.169167501573979,"N",0.0768667986790244,"N",0.0428785757689411,"N",0.0529399239324749,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0370654312458209,"N",2.22044604925031e-16,"N",TRUE
11788,"N",0.042906030283661,"N",0.0720939810926478,"N",0.102,"N",0.032,"N",0.024,"N",0.37716772538541,"N",0.343403152501191,"N",0.342675247919122,"N",0.421452701992013,"N",0.443541711604827,"N",0.648415470687596,"Y",0.618805632207249,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.660570112464172,"Y",2.22044604925031e-16,"N",TRUE
10282,"N",0.106212679981654,"N",0.0600832777316409,"N",0.214,"N",0.038,"N",0.024,"N",0.2918809801482,"N",0.291765875901677,"N",0.291448201791188,"N",0.308875639416218,"N",0.204839126548702,"N",0.179310511606004,"N",0.277965454029692,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.150748951911251,"N",2.22044604925031e-16,"N",TRUE
10409,"N",0.0290546074816731,"N",0.0375185421288078,"N",0.038,"N",0,"N",0.024,"N",0.315369988815505,"N",0.357252668505537,"N",0.35641236850206,"N",0.343229786721671,"N",0.278459790896244,"N",0.371530617722038,"N",0.424401352364011,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.457368665809982,"N",1,"Y",TRUE
10432,"N",0.0583547422009293,"N",0.0477979272837745,"N",0.044,"N",0.024,"N",0.024,"N",0.24981529922516,"N",0.312800624736235,"N",0.312318215247775,"N",0.257425372609993,"N",0.0126803199678826,"N",0.0173519721574373,"N",5.10590290945438e-08,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",2.69300432209069e-08,"N",2.22044604925031e-16,"N",TRUE
10440,"N",0.0307953250409384,"N",0.0483985780474815,"N",0.022,"N",0,"N",0.0328638497652582,"N",0.204626097670439,"N",0.0764581994152683,"N",0.0771558637014809,"N",0.170997986956629,"N",0.0951350130525848,"N",0.0515733711025345,"N",0.0667628816239756,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0480633828497492,"N",2.22044604925031e-16,"N",TRUE
10500,"N",0.0518666796924073,"N",0.0557134200722917,"N",0.01,"N",0,"N",0.0328638497652582,"N",0.218457844503328,"N",0.0955088801619823,"N",0.0962121264671693,"N",0.190087565966635,"N",0.105475697735192,"N",0.0441971564556786,"N",0.0388180999500047,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0332796114868604,"N",2.22044604925031e-16,"N",TRUE
10503,"N",0.030894431270006,"N",0.0381591879722782,"N",0.006,"N",0,"N",0.024,"N",0.310335433468818,"N",0.346196701113095,"N",0.345446166510029,"N",0.335518280998206,"N",0.33174082475888,"N",0.369978893249895,"N",0.383831902949217,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.38285559351432,"N",2.22044604925031e-16,"N",TRUE
10518,"N",0.0524017258716913,"N",0.0579201074725321,"N",0.072,"N",0,"N",0.024,"N",0.330468741246388,"N",0.403882303929848,"N",0.402663404010533,"N",0.367710636714324,"N",0.281282141782243,"N",0.325558810734202,"N",0.302392330804201,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.290148459641188,"N",2.22044604925031e-16,"N",TRUE
10539,"N",0.0367133076819063,"N",0.0378603422080495,"N",0.13,"N",0,"N",0.024,"N",0.318263989143885,"N",0.375804871590286,"N",0.374813610461145,"N",0.351993551246846,"N",0.166213579497269,"N",0.182935555542688,"N",0.162866081130392,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.164349575877625,"N",2.22044604925031e-16,"N",TRUE
10596,"N",0.0584005332337495,"N",0.0486292627494509,"N",0.074,"N",0,"N",0.024,"N",0.35944127735712,"N",0.514513770254261,"N",0.512455989442052,"N",0.417186263647883,"N",0.124646423523644,"N",0.166409992472322,"N",0.130506015931052,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.123833828240297,"N",2.22044604925031e-16,"N",TRUE
10683,"N",0.110145415965689,"N",0.173163127525703,"N",0.03,"N",0.022,"N",0.119047619047619,"N",0.538623552694779,"N",0.619659648069559,"N",0.595979576956176,"N",0.595875945690526,"N",0.386111283154433,"N",0.410247029487372,"N",0.358306591216778,"N",0.119047619047619,"N",0.119047619047619,"N",0.119047619047619,"N",0.438652336360642,"N",1,"Y",TRUE
10739,"N",0.270803281849861,"N",0.166211646359821,"N",0.21,"N",0.15,"N",0.024,"N",0.298950213326444,"N",0.286008427757917,"N",0.28573504672509,"N",0.316975241061877,"N",0.191548950069123,"N",0.255992490544279,"N",0.175287993192777,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.250778843941584,"N",2.22044604925031e-16,"N",TRUE
10776,"N",0.0351359658504077,"N",0.0329906103958671,"N",0.008,"N",0,"N",0.024,"N",0.332089669860762,"N",0.429227822157025,"N",0.427806299998854,"N",0.37253445529855,"N",0.0417193831517619,"N",0.0475959730968787,"N",0.0285817256984169,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0396952830004042,"N",2.22044604925031e-16,"N",TRUE
10821,"N",0.015862801254039,"N",0.0310684752530384,"N",0.046,"N",0.068,"N",0.024,"N",0.276221766997165,"N",0.424367886148626,"N",0.422984908562627,"N",0.304703027309551,"N",0.0218580395722852,"N",0.0157297660105471,"N",0.014241994159219,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0185590761730964,"N",2.22044604925031e-16,"N",TRUE
10904,"N",0.0545159666153675,"N",0.0861222761713705,"N",0.072,"N",0.034,"N",0.119047619047619,"N",0.54871160898791,"N",0.632447202763622,"N",0.72146263722867,"Y",0.60510171473103,"N",0.0795621107877434,"N",0.154409462264474,"N",0.196260565157287,"N",0.119047619047619,"N",0.119047619047619,"N",0.119047619047619,"N",0.182676367557224,"N",2.22044604925031e-16,"N",TRUE
10934,"N",0.028991258738215,"N",0.0294384553578072,"N",0.006,"N",0,"N",0.024,"N",0.334875794270726,"N",0.439348549838664,"N",0.437847333290508,"N",0.377156471187411,"N",0.0434071888939315,"N",0.0510509192621932,"N",0.0301716566826182,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0433165468613931,"N",2.22044604925031e-16,"N",TRUE
10952,"N",0.0450820529365131,"N",0.0919221316493434,"N",0.052,"N",0.06,"N",0.119047619047619,"N",0.500248726291703,"N",0.55527126474237,"N",0.719730033063052,"Y",0.579497916093163,"N",0.0852151204958792,"N",0.277717390515658,"N",0.263917430263048,"N",0.119047619047619,"N",0.119047619047619,"N",0.119047619047619,"N",0.280585676804688,"N",2.22044604925031e-16,"N",TRUE
10994,"N",0.059241583374269,"N",0.0513745992974873,"N",0.112,"N",0.036,"N",0.024,"N",0.305200255413965,"N",0.292857743275047,"N",0.292531626579913,"N",0.322669657343153,"N",0.209148841772965,"N",0.314964622317676,"N",0.26109152188811,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.401689229778914,"N",1,"Y",TRUE
11004,"N",0.760523577644773,"Y",0.785732931696164,"Y",0.822,"Y",0.844,"Y",0.949852507374631,"Y",0.735427283757417,"Y",0.823483670991746,"Y",0.832906398293947,"Y",0.728100400617595,"Y",0.893350849274626,"Y",0.932172582964086,"Y",0.947734135473914,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.970474780173631,"Y",1,"Y",FALSE
11022,"N",0.0220640172859314,"N",0.0295089881931001,"N",0.026,"N",0,"N",0.0328638497652582,"N",0.233946019836494,"N",0.137260359598637,"N",0.137878215618333,"N",0.217186221025867,"N",0.0355084000343229,"N",0.0510139754191717,"N",0.0420028065337277,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0302025809152189,"N",2.22044604925031e-16,"N",TRUE
11044,"N",0.0155748745615291,"N",0.0275616766244744,"N",0.02,"N",0,"N",0.024,"N",0.325413314790925,"N",0.398558618853109,"N",0.397382699547188,"N",0.360484792399411,"N",0.174929608644835,"N",0.205698074434302,"N",0.209246816617367,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.251741902644286,"N",2.22044604925031e-16,"N",TRUE
11047,"N",0.117361715773355,"N",0.198089677206,"N",0.23,"N",0.166,"N",0.275,"N",0.267278915487144,"N",0.198290474294365,"N",0.198621248264661,"N",0.26613230449974,"N",0.0193691213696137,"N",0.00985200988293503,"N",0.0102930135386241,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.00555539425041006,"N",2.22044604925031e-16,"N",TRUE
11069,"N",0.018864136334501,"N",0.0327079503067889,"N",0.012,"N",0,"N",0.024,"N",0.331404350681956,"N",0.436618600698248,"N",0.435138799608882,"N",0.375354632933102,"N",0.215442976937952,"N",0.289247017786393,"N",0.190844661467291,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.27803741995811,"N",1,"Y",TRUE
11081,"N",0.0429027602405132,"N",0.0551043707405408,"N",0.092,"N",0,"N",0.024,"N",0.317674191833709,"N",0.359048585576989,"N",0.358193681708974,"N",0.346090169139491,"N",0.264073327765007,"N",0.30476366642882,"N",0.302234241490506,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.283248162390119,"N",2.22044604925031e-16,"N",TRUE
11139,"N",0.901068668052527,"Y",0.91539148255629,"Y",0.982,"Y",0.99,"Y",0.949852507374631,"Y",0.786302448195486,"Y",0.878731213489403,"Y",0.884392679096663,"Y",0.755480462630303,"Y",0.646945705958409,"N",0.484679066445905,"N",0.553118538037058,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.933526011560694,"Y",0.536622268088194,"N",1,"Y",FALSE
11198,"N",0.0202198779171028,"N",0.0316278521380117,"N",0,"N",0,"N",0.0328638497652582,"N",0.194686882084013,"N",0.0665028289302749,"N",0.0671829707883446,"N",0.158042619241761,"N",0.0123601176443528,"N",0.00281692804288778,"N",0.00228921702402968,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.00184591691981635,"N",2.22044604925031e-16,"N",TRUE
11242,"N",0.025104535619648,"N",0.0373153368904539,"N",0.004,"N",0.004,"N",0.0328638497652582,"N",0.201857810513483,"N",0.0762694443155485,"N",0.0769668777382731,"N",0.167849623493569,"N",0.022139829565395,"N",0.00657902293178994,"N",0.00341926396457798,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.00467363770623491,"N",2.22044604925031e-16,"N",TRUE
11261,"N",0.0183126065185242,"N",0.0338192556192976,"N",0.134,"N",0,"N",0.024,"N",0.317102274548312,"N",0.371937909225604,"N",0.370978116365159,"N",0.349754370628675,"N",0.198569113733796,"N",0.187937697659994,"N",0.221875834498052,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.159912000877402,"N",2.22044604925031e-16,"N",TRUE
11303,"N",0.00927731806310572,"N",0.0277025007779741,"N",0.074,"N",0.068,"N",0.024,"N",0.281815496622563,"N",0.453792520752269,"N",0.452179111987798,"N",0.314678889948397,"N",0.0214864591520764,"N",0.0125649967664753,"N",0.0111706296805999,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0130383959426273,"N",2.22044604925031e-16,"N",TRUE
11322,"N",0.0141917913297781,"N",0.0299002436758712,"N",0.118,"N",0.116,"N",0.024,"N",0.291361988792882,"N",0.482829702839491,"N",0.480997540306042,"N",0.327087515847225,"N",0.153618725775855,"N",0.104098313526935,"N",0.192745215739661,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.12686396451801,"N",2.22044604925031e-16,"N",TRUE
11380,"N",0.021434320917525,"N",0.0319769626229356,"N",0.014,"N",0,"N",0.024,"N",0.297660460283554,"N",0.309490985717925,"N",0.30903476244383,"N",0.314891106955786,"N",0.215170745157973,"N",0.208048730661429,"N",0.289537620251589,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.282096457764028,"N",1,"Y",TRUE
11554,"N",0.0427378293920991,"N",0.0586030561191813,"N",0.008,"N",0,"N",0.0328638497652582,"N",0.222072826633483,"N",0.0992289345947746,"N",0.0999295469810082,"N",0.194526653479184,"N",0.244282678931724,"N",0.161932876738399,"N",0.275148194677393,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.174982684454942,"N",2.22044604925031e-16,"N",TRUE
11610,"N",0.0215745574152421,"N",0.0419081557435226,"N",0.02,"N",0.002,"N",0.0328638497652582,"N",0.236623039201979,"N",0.115043998156984,"N",0.11572171455774,"N",0.216237025741883,"N",0.00877459808371821,"N",0.0352860013895075,"N",0.0237783465391649,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0171683414613063,"N",2.22044604925031e-16,"N",TRUE
11614,"N",0.450376799309172,"Y",0.592378749481058,"Y",0.736,"Y",0.8,"Y",0.4,"Y",0.278811522005872,"N",0.215838513428202,"N",0.216062227825861,"N",0.282511287117088,"N",0.0436380300062036,"N",0.107815386529009,"N",0.0935556851689948,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.110018824988897,"N",2.22044604925031e-16,"N",FALSE
11640,"N",0.192019998851518,"N",0.328554134008603,"N",0.45,"N",0.472,"N",0.275,"N",0.266012211008198,"N",0.208572322759299,"N",0.208841427579085,"N",0.265750460849112,"N",0.282861210152078,"N",0.215290892315878,"N",0.363092149834419,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.203782052399831,"N",2.22044604925031e-16,"N",TRUE
11673,"N",0.0277225932883269,"N",0.0730978596741315,"N",0.012,"N",0.008,"N",0.0328638497652582,"N",0.231727922146353,"N",0.114502360675785,"N",0.115181153632688,"N",0.210490290589706,"N",0.0886639116073001,"N",0.0810750875672164,"N",0.0539180786512258,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0948936978582772,"N",2.22044604925031e-16,"N",TRUE
