"UniqueID","startprice","startprice.log","startprice.predict.All.X.no.rnorm.rf","startprice.predict.All.X.no.rnorm.rf.err","startprice.predict.All.X.no.rnorm.rf.accurate"
10980,334.99,5.81410068063326,322.003056692307,12.9869433076925,FALSE
10981,279.99,5.63475388824576,205.363835333333,74.6261646666666,FALSE
10982,900,6.80239476332431,472.47259977922,427.52740022078,FALSE
10983,510,6.23441072571837,442.386632636363,67.6133673636368,FALSE
10984,235,5.45958551414416,214.866153571428,20.1338464285715,FALSE
10985,389.99,5.96612109776931,398.863436666666,8.87343666666624,FALSE
10987,462.89,6.13748944486588,473.518450555555,10.6284505555551,FALSE
10989,299.99,5.7037491407673,330.693722468254,30.7037224682541,FALSE
10990,239.99,5.48059725580725,213.766297666667,26.2237023333334,FALSE
10992,110,4.70048036579242,92.3069875238095,17.6930124761905,FALSE
10994,150,5.01063529409626,158.053086333333,8.05308633333328,FALSE
10995,379.95,5.94003966511579,345.286924706349,34.6630752936507,FALSE
10996,227,5.4249500174814,114.712384857143,112.287615142857,FALSE
10999,387,5.95842469302978,277.129519452381,109.870480547619,FALSE
11000,550,6.30991827822652,175.704791333333,374.295208666667,FALSE
11001,249.99,5.52142091706223,180.690895666666,69.2991043333335,FALSE
11002,179.95,5.19267903452504,205.335044238095,25.3850442380951,FALSE
11003,589.99,6.38010558760358,493.274499984126,96.7155000158735,FALSE
11004,169.99,5.13573961179068,45.0217565238096,124.96824347619,FALSE
11006,339,5.82600010738045,134.636040365942,204.363959634058,FALSE
11007,80,4.38202663467388,88.4154872857141,8.41548728571414,FALSE
11008,165,5.10594547390058,91.864764095238,73.135235904762,FALSE
11009,130,4.86753445045558,44.3390777142858,85.6609222857142,FALSE
11010,388.3,5.96177823673762,230.753874761905,157.546125238095,FALSE
11011,179.95,5.19267903452504,169.305997333333,10.6440026666668,FALSE
11012,429.99,6.06376195260323,458.997646666666,29.0076466666655,FALSE
11013,500,6.21460809842219,436.247051571429,63.7529484285713,FALSE
11014,460,6.13122648948314,300.924244238095,159.075755761905,FALSE
11016,220,5.39362754635236,70.4820610000001,149.517939,FALSE
11018,249.99,5.52142091706223,271.991956333334,22.0019563333335,FALSE
11019,720.12,6.57941786478942,230.721334761905,489.398665238095,FALSE
11020,300,5.7037824746562,220.864686,79.135314,FALSE
11021,500,6.21460809842219,291.196363,208.803637,FALSE
11022,289.99,5.66984643962735,209.257925333334,80.7320746666664,FALSE
11023,200,5.29831736654804,215.453229047619,15.453229047619,FALSE
11024,298.97,5.70034323390869,94.6196266349206,204.350373365079,FALSE
11029,108,4.68213122712422,241.970442333333,133.970442333333,FALSE
11031,229.99,5.43803582971712,233.378637095239,3.38863709523858,FALSE
11032,234.99,5.45954296004726,178.238689238095,56.7513107619049,FALSE
11033,152,5.02388052084628,67.2402186087928,84.7597813912072,FALSE
11034,699,6.54965074223381,412.522165666666,286.477834333334,FALSE
11035,475,6.16331480403464,388.511128303419,86.4888716965813,FALSE
11037,90,4.49980967033027,100.652554333333,10.6525543333333,FALSE
11038,85.95,4.45376573182886,92.6929495238095,6.74294952380949,FALSE
11040,320.99,5.77140996999679,347.695198662004,26.7051986620044,FALSE
11041,339,5.82600010738045,295.203788525641,43.7962114743589,FALSE
11044,146.99,4.9903645572539,189.617922666667,42.6279226666667,FALSE
11045,539.95,6.29147654267877,493.272439777777,46.6775602222228,FALSE
11046,92,4.52178857704904,117.411704666667,25.4117046666666,FALSE
11047,199.99,5.298267365298,172.308792666667,27.6812073333334,FALSE
11048,160,5.07517381523383,223.64651,63.64651,FALSE
11050,84.99,4.44253360251053,92.5929495238095,7.60294952380949,FALSE
11051,225,5.41610040220442,178.274666238095,46.7253337619049,FALSE
11052,180,5.19295685089021,46.4185137014653,133.581486298535,FALSE
11058,517.89,6.24976286449657,481.938325476189,35.9516745238109,FALSE
11060,397.75,5.9858236672179,223.415120666667,174.334879333333,FALSE
11063,259.99,5.5606431687374,211.166194666667,48.8238053333334,FALSE
11065,429.99,6.06376195260323,193.030712404762,236.959287595238,FALSE
11067,549.99,6.30990009624304,246.127352333333,303.862647666667,FALSE
11068,294.99,5.68694145746017,203.092407428571,91.8975925714285,FALSE
11069,189.99,5.24697143919645,207.309373666667,17.3193736666668,FALSE
11070,398.99,5.98893635391915,274.947778420635,124.042221579365,FALSE
11071,429.99,6.06376195260323,390.433333428571,39.5566665714285,FALSE
11072,199,5.29330482472449,69.6607760000002,129.339224,FALSE
11073,495.49,6.20554717193168,468.728982174603,26.7610178253974,FALSE
11074,249.59,5.51981957159012,226.465179333333,23.1248206666667,FALSE
11075,250,5.52146091786225,199.444673666667,50.5553263333333,FALSE
11076,99,4.59511985013459,115.921094666667,16.9210946666666,FALSE
11077,108,4.68213122712422,242.511258,134.511258,FALSE
11078,225,5.41610040220442,61.2398602222225,163.760139777778,FALSE
11079,350,5.85793315448346,211.980658666667,138.019341333333,FALSE
11080,82.98,4.41859961490472,92.5929495238095,9.61294952380948,FALSE
11081,190.45,5.24938969292461,194.685738333333,4.23573833333344,FALSE
11082,101,4.61512051684126,120.019301666667,19.0193016666667,FALSE
11083,415,6.0282785202307,361.811053138195,53.1889468618054,FALSE
11084,469,6.15060276844628,349.33310865873,119.66689134127,FALSE
11087,227.88,5.42881917461219,176.592105619047,51.2878943809526,FALSE
11088,350,5.85793315448346,395.661937785714,45.6619377857143,FALSE
11089,199.97,5.29816735529691,186.303115666667,13.6668843333332,FALSE
11090,280,5.63478960316925,251.006538365079,28.9934616349207,FALSE
11091,172,5.14749447681345,210.766656,38.7666560000001,FALSE
11092,199,5.29330482472449,64.5842356666669,134.415764333333,FALSE
11093,199.99,5.298267365298,165.197019666667,34.7929803333334,FALSE
11094,449,6.10702288774225,410.661474801587,38.3385251984128,FALSE
11095,349.99,5.85790458264672,100.844538,249.145462,FALSE
11097,300,5.7037824746562,55.5328346666669,244.467165333333,FALSE
11098,310,5.73657229747919,338.673701642857,28.6737016428572,FALSE
11103,170,5.13579843705026,167.015182952381,2.98481704761909,FALSE
11104,257.83,5.55230045301322,329.758589277777,71.9285892777773,FALSE
11105,303.67,5.71594158548001,287.875827333333,15.7941726666668,FALSE
11106,258.88,5.55636463387013,259.499511150794,0.619511150793983,FALSE
11108,196,5.27811465923052,238.800408,42.8004080000002,FALSE
11109,174.99,5.16472882943366,91.8416627619047,83.1483372380953,FALSE
11110,550,6.30991827822652,431.988787358974,118.011212641026,FALSE
11111,100,4.60517018598809,92.2927445238095,7.70725547619053,FALSE
11112,424.95,6.05197151494464,436.740221922077,11.7902219220771,FALSE
11113,500,6.21460809842219,236.914877047619,263.085122952381,FALSE
11114,120.02,4.78765839556137,107.109406047619,12.9105939523809,FALSE
11116,110,4.70048036579242,108.094327095238,1.90567290476207,FALSE
11118,469.99,6.15271141788201,430.485768666666,39.5042313333342,FALSE
11120,325,5.78382518232974,208.410369666667,116.589630333333,FALSE
11121,426.99,6.05676059375064,178.620000333333,248.369999666667,FALSE
11123,449.99,6.10922536029523,439.513504666666,10.4764953333336,FALSE
11124,198,5.28826703069454,183.238871666667,14.7611283333333,FALSE
11126,419.99,6.04023090147015,376.365941992064,43.6240580079364,FALSE
11127,150,5.01063529409626,68.4036083809526,81.5963916190474,FALSE
11130,495.99,6.20655576523136,383.276940025641,112.713059974359,FALSE
11133,300,5.7037824746562,260.265140380953,39.7348596190474,FALSE
11135,289.95,5.66970849432245,287.210701,2.73929899999985,FALSE
11136,549.95,6.30982736500313,439.653450666666,110.296549333334,FALSE
11137,229,5.43372200355424,255.154257666667,26.154257666667,FALSE
11138,259,5.55682806169954,65.7951206666668,193.204879333333,FALSE
11139,149.97,5.01043527409359,58.4690035238098,91.5009964761902,FALSE
11140,649.95,6.47689543685403,499.306861047618,150.643138952382,FALSE
11141,615.99,6.42323072963552,482.471240984127,133.518759015873,FALSE
11143,270.99,5.60208191982986,338.959533777777,67.969533777777,FALSE
11145,430,6.06378520868761,288.709356047619,141.290643952381,FALSE
11146,379.99,5.94014493658469,393.154410978744,13.1644109787435,FALSE
11147,299.95,5.7036157940991,231.847486404041,68.1025135959593,FALSE
11148,600,6.39692965521615,229.735762047619,370.264237952381,FALSE
11149,275,5.61677109766657,206.792124,68.2078760000001,FALSE
11150,585.99,6.37330272458499,438.818872025641,147.171127974359,FALSE
11151,550,6.30991827822652,451.772749176435,98.2272508235655,FALSE
11152,245,5.50125821054473,113.868194333333,131.131805666667,FALSE
11153,180,5.19295685089021,217.97412,37.9741200000001,FALSE
11154,329.99,5.79906235097108,356.114701590576,26.1247015905757,FALSE
11155,250,5.52146091786225,105.079820714286,144.920179285714,FALSE
11156,299.99,5.7037491407673,239.948046666667,60.0419533333334,FALSE
11157,165,5.10594547390058,66.0489211371409,98.9510788628591,FALSE
11159,260,5.56068163101553,172.16747947619,87.8325205238097,FALSE
11160,340,5.82894561761021,262.562235666667,77.4377643333333,FALSE
11161,174.99,5.16472882943366,160.403628571428,14.5863714285717,FALSE
11162,388.99,5.96355363634714,389.237207666666,0.2472076666661,FALSE
11163,90,4.49980967033027,94.077154047619,4.07715404761899,FALSE
11164,349.99,5.85790458264672,298.678699904762,51.3113000952383,FALSE
11166,299.99,5.7037491407673,118.610108666667,181.379891333333,FALSE
11168,443.09,6.09377290968176,373.214936333333,69.8750636666671,FALSE
11169,155,5.04342511691925,161.297406857142,6.29740685714248,FALSE
11170,128,4.85203026391962,200.386630761905,72.3866307619049,FALSE
11171,275,5.61677109766657,278.319392857143,3.31939285714287,FALSE
11172,149.99,5.01056862520727,197.210741570707,47.2207415707068,FALSE
11174,209.99,5.34705991053603,184.335357,25.6546430000001,FALSE
11175,290,5.66988092298052,46.2212856666669,243.778714333333,FALSE
11176,789,6.67076632084587,530.221047317459,258.778952682541,FALSE
11177,224,5.41164605185504,243.894196333333,19.8941963333335,FALSE
11178,239.88,5.48013879830031,226.456994666667,13.4230053333332,FALSE
11179,252.88,5.53291506790736,260.410079302309,7.5300793023091,FALSE
11181,159.99,5.07511131328062,26.1807053972443,133.809294602756,FALSE
11182,639,6.45990445437753,501.159172444444,137.840827555556,FALSE
11183,619.99,6.4297033488768,418.347601333333,201.642398666667,FALSE
11184,499.99,6.21458809822219,376.250266753968,123.739733246032,FALSE
11185,429.95,6.06366892285691,359.036346947718,70.9136530522816,FALSE
11187,535,6.28226674689601,282.487131826119,252.512868173881,FALSE
11188,289.99,5.66984643962735,275.393651238817,14.5963487611828,FALSE
11189,454.68,6.11959387481851,400.183369446997,54.4966305530026,FALSE
11191,649.99,6.47695697815595,335.799881809524,314.190118190476,FALSE
11192,450,6.10924758276437,424.033402643579,25.9665973564213,FALSE
11193,155,5.04342511691925,160.844448190476,5.84444819047582,FALSE
11194,310,5.73657229747919,238.825408333333,71.1745916666667,FALSE
11195,250,5.52146091786225,51.2408036666668,198.759196333333,FALSE
11197,679.95,6.52201926605497,464.557239445886,215.392760554114,FALSE
11198,396,5.98141421125448,218.313341,177.686659,FALSE
11201,105,4.65396035015752,102.659844,2.34015600000005,FALSE
11202,119,4.77912349311153,100.622559666667,18.3774403333334,FALSE
11203,379.99,5.94014493658469,275.820686365079,104.169313634921,FALSE
11204,15,2.70805020110221,169.666303142857,154.666303142857,FALSE
11205,549,6.30809844150953,482.03259831746,66.9674016825401,FALSE
11206,439.98,6.08672927133376,399.936092446997,40.0439075530026,FALSE
11207,124.95,4.82791365728096,101.051404428571,23.8985955714288,FALSE
11208,263.99,5.57591122364102,255.241622714286,8.74837728571404,FALSE
11209,400,5.99146454710798,202.005010095238,197.994989904762,FALSE
11210,575,6.35437004079735,348.095046904762,226.904953095238,FALSE
11211,454,6.11809719804135,400.618741581917,53.3812584180826,FALSE
11214,749,6.61873898351722,521.66698326984,227.33301673016,FALSE
11215,550,6.30991827822652,353.248153666667,196.751846333333,FALSE
11216,300,5.7037824746562,62.9457957460318,237.054204253968,FALSE
11219,430,6.06378520868761,385.069441333333,44.9305586666673,FALSE
11220,449,6.10702288774225,315.528738358974,133.471261641026,FALSE
11221,279,5.63121178182137,112.145591666666,166.854408333334,FALSE
11222,367.97,5.90800141310672,218.692461380953,149.277538619047,FALSE
11223,179,5.18738580584075,70.4766003333336,108.523399666666,FALSE
11224,679.99,6.52207809217967,496.30527763492,183.68472236508,FALSE
11226,375,5.92692602597041,320.122661071429,54.8773389285714,FALSE
11227,558.17,6.32466357548024,313.035987525641,245.134012474359,FALSE
11228,159.94,5.07479874490374,217.918481904762,57.9784819047618,FALSE
11229,425,6.05208916892442,242.024396047619,182.975603952381,FALSE
11230,248,5.51342874616498,237.705334,10.2946659999998,FALSE
11232,200,5.29831736654804,56.8155653116886,143.184434688311,FALSE
11237,250,5.52146091786225,74.862580857143,175.137419142857,FALSE
11238,639,6.45990445437753,429.964304650793,209.035695349207,FALSE
11239,99,4.59511985013459,41.5385213095238,57.4614786904762,FALSE
11240,119.99,4.7874084059763,91.6240970238094,28.3659029761906,FALSE
11242,393,5.97380961186926,216.195806,176.804194,FALSE
11243,100,4.60517018598809,105.098960166667,5.09896016666666,FALSE
11244,159.99,5.07511131328062,218.758767689755,58.768767689755,FALSE
11246,259.99,5.5606431687374,195.877746499279,64.1122535007214,FALSE
11247,349,5.85507192220243,363.373217309524,14.3732173095238,FALSE
11248,184.99,5.2203017695633,168.957131571429,16.0328684285715,FALSE
11250,9.99,2.30158459266046,72.8249707619049,62.8349707619049,FALSE
11251,153.99,5.03688766524032,207.317029666667,53.3270296666668,FALSE
11252,389.99,5.96612109776931,433.526460112553,43.5364601125532,FALSE
11253,384.99,5.95321735992448,434.169505969696,49.1795059696963,FALSE
11254,579.99,6.36301086201252,413.130612840548,166.859387159452,FALSE
11255,599.99,6.39691298841059,506.198348317459,93.7916516825406,FALSE
11257,198.98,5.29320431716121,155.979645952381,43.0003540476192,FALSE
11258,150,5.01063529409626,36.1282564047619,113.871743595238,FALSE
11259,490.95,6.1963422896153,310.958975716117,179.991024283883,FALSE
11261,179,5.18738580584075,235.411708,56.4117080000001,FALSE
11262,575,6.35437004079735,145.921617523809,429.078382476191,FALSE
11263,200,5.29831736654804,198.562070666667,1.4379293333331,FALSE
11264,670,6.50727771238501,466.909522333332,203.090477666668,FALSE
11265,380,5.94017125272043,264.457444047619,115.542555952381,FALSE
11266,350,5.85793315448346,179.370751769841,170.629248230159,FALSE
11267,215.99,5.37523211031616,240.543462,24.5534620000003,FALSE
11268,439.99,6.08675199938131,424.641056088023,15.3489439119768,FALSE
11269,358.87,5.88296020591645,209.502633809524,149.367366190476,FALSE
11270,939,6.84481547920826,531.134030412698,407.865969587302,FALSE
11271,279.99,5.63475388824576,254.982584603175,25.0074153968255,FALSE
11272,575,6.35437004079735,454.135332095237,120.864667904763,FALSE
11273,544.49,6.29984957673146,215.797118,328.692882,FALSE
11274,515,6.24416690066374,144.587180888889,370.412819111111,FALSE
11275,142.25,4.95758607300644,193.773014,51.523014,FALSE
11276,349.99,5.85790458264672,238.858982666667,111.131017333333,FALSE
11278,300,5.7037824746562,34.7540081418331,265.245991858167,FALSE
11280,95,4.55387689160054,118.472025,23.4720249999999,FALSE
11282,561.53,6.33066520106826,337.673351737374,223.856648262626,FALSE
11283,948.98,6.85538772357226,469.149716095238,479.830283904762,FALSE
11285,320,5.76832099579377,45.8934094242426,274.106590575757,FALSE
11287,540,6.29156913955832,237.273862,302.726138,FALSE
11288,300,5.7037824746562,276.728835428571,23.2711645714285,FALSE
11290,349.99,5.85790458264672,173.587270738095,176.402729261905,FALSE
11291,299.99,5.7037491407673,257.893470261905,42.0965297380952,FALSE
11292,799.99,6.6845992275898,460.178224031746,339.811775968254,FALSE
11294,165,5.10594547390058,234.392256666667,69.392256666667,FALSE
11297,349,5.85507192220243,334.886705619048,14.1132943809522,FALSE
11298,280,5.63478960316925,223.513714666667,56.4862853333332,FALSE
11299,499,6.21260609575152,428.592810922077,70.4071890779229,FALSE
11301,314.99,5.75254089228997,231.705616333333,83.2843836666667,FALSE
11303,149.99,5.01056862520727,227.571613666667,77.5816136666669,FALSE
11304,220,5.39362754635236,210.257544,9.74245599999998,FALSE
11305,199.99,5.298267365298,100.067221547619,99.9227784523811,FALSE
11306,798,6.68210859744981,485.809497079365,312.190502920635,FALSE
11307,149.98,5.01050195187324,82.8503571666668,67.1296428333332,FALSE
11308,520,6.25382881157547,248.791151666667,271.208848333333,FALSE
11309,95,4.55387689160054,83.7470952857142,11.2529047142858,FALSE
11310,351,5.86078622346587,277.964014111833,73.0359858881672,FALSE
11311,229.95,5.43786189398593,68.3636028333335,161.586397166667,FALSE
11312,189.99,5.24697143919645,161.822313523809,28.1676864761907,FALSE
11314,259,5.55682806169954,282.948165445166,23.9481654451662,FALSE
11315,399,5.98896141688986,241.133815333333,157.866184666667,FALSE
11316,104.99,4.65386510752685,96.7258709047618,8.26412909523819,FALSE
11317,569,6.34388043412633,347.693197325397,221.306802674603,FALSE
11318,214.99,5.37059151541806,219.92074,4.93074000000021,FALSE
11320,199,5.29330482472449,170.418029666667,28.5819703333333,FALSE
11321,600,6.39692965521615,324.164741190476,275.835258809524,FALSE
11322,134.34,4.90037389983872,168.123710333333,33.7837103333332,FALSE
11325,350,5.85793315448346,104.865041333333,245.134958666667,FALSE
11327,141.09,4.94939798462507,214.276249,73.186249,FALSE
11328,375,5.92692602597041,247.286695,127.713305,FALSE
11329,445,6.09807428216624,77.5253696666668,367.474630333333,FALSE
11331,650,6.47697236288968,453.876595636363,196.123404363637,FALSE
11333,295,5.68697535633982,236.094444666667,58.9055553333333,FALSE
11334,560,6.32793678372919,485.964986746031,74.0350132539687,FALSE
11335,220,5.39362754635236,63.4528498333335,156.547150166666,FALSE
11336,599.99,6.39691298841059,460.711234031746,139.278765968254,FALSE
11337,395,5.97888576490112,223.834329333333,171.165670666667,FALSE
11338,379,5.93753620508243,418.40884047619,39.4088404761898,FALSE
11339,389.99,5.96612109776931,342.521744190476,47.4682558095241,FALSE
11340,609.99,6.41344256359036,468.228618428571,141.761381571429,FALSE
11341,187.89,5.23585668520543,158.907123142857,28.9828768571428,FALSE
11342,175,5.16478597392351,165.286585190476,9.71341480952415,FALSE
11343,280.99,5.6383190815119,260.194060714286,20.795939285714,FALSE
11345,99,4.59511985013459,94.1789859999999,4.82101400000009,FALSE
11346,215,5.37063802812766,58.6526090940173,156.347390905983,FALSE
11347,200,5.29831736654804,209.968637,9.96863700000031,FALSE
11348,295,5.68697535633982,283.426590238817,11.5734097611828,FALSE
11349,175,5.16478597392351,71.5998904545457,103.400109545454,FALSE
11352,425,6.05208916892442,211.438650047619,213.561349952381,FALSE
11355,589,6.37842618365159,411.712803523809,177.287196476191,FALSE
11356,575,6.35437004079735,466.435759095238,108.564240904762,FALSE
11357,24.99,3.21847574484686,222.64770684127,197.65770684127,FALSE
11358,320,5.76832099579377,223.661259333333,96.3387406666667,FALSE
11360,200,5.29831736654804,54.4834393333336,145.516560666666,FALSE
11362,285,5.65248918026865,271.452156635642,13.5478433643578,FALSE
11363,498.88,6.21236558586941,403.037927595238,95.8420724047616,FALSE
11364,350,5.85793315448346,210.089380047619,139.910619952381,FALSE
11365,204,5.31811999384422,224.490768666667,20.4907686666667,FALSE
11367,276.99,5.62398140445265,237.894980666667,39.095019333333,FALSE
11370,459.95,6.13111778792317,422.59490375469,37.3550962453103,FALSE
11371,529.95,6.27278266247326,396.220703248584,133.729296751416,FALSE
11372,265,5.57972982598622,205.535768507937,59.4642314920633,FALSE
11373,459.99,6.13120475011641,411.440537494616,48.5494625053836,FALSE
11374,360.24,5.88677047599332,442.023694999999,81.7836949999992,FALSE
11375,261.99,5.56830633509375,215.825336666667,46.1646633333333,FALSE
11376,573.74,6.35217633202897,347.776656142857,225.963343857143,FALSE
11377,315,5.75257263882563,69.8487393333334,245.151260666667,FALSE
11378,340,5.82894561761021,236.985934,103.014066,FALSE
11379,440,6.08677472691231,422.59490375469,17.4050962453103,FALSE
11380,180,5.19295685089021,184.475451,4.47545099999994,FALSE
11381,237.99,5.47222865598202,212.617221333333,25.3727786666667,FALSE
11383,395,5.97888576490112,327.177757784993,67.8222422150071,FALSE
11384,598.98,6.39522820857639,422.59490375469,176.38509624531,FALSE
11385,240,5.48063892334199,214.202475333333,25.7975246666666,FALSE
11386,150,5.01063529409626,78.9889508333334,71.0110491666666,FALSE
11387,300,5.7037824746562,241.017236666667,58.9827633333331,FALSE
11388,300,5.7037824746562,204.865052308802,95.1349476911977,FALSE
11389,168,5.12396397940326,171.447879666667,3.44787966666672,FALSE
11390,212.99,5.36124521625051,170.838103071429,42.1518969285713,FALSE
11391,20,2.99573227355399,65.6955044285716,45.6955044285716,FALSE
11392,639.99,6.46145255123165,473.803125984126,166.186874015874,FALSE
11393,350,5.85793315448346,382.68819731746,32.6881973174602,FALSE
11394,498.88,6.21236558586941,403.350673928572,95.5293260714283,FALSE
11395,400,5.99146454710798,212.732668666667,187.267331333333,FALSE
11396,279.5,5.63300229259515,278.417248047619,1.08275195238087,FALSE
11397,999,6.90675477864855,208.42138547619,790.57861452381,FALSE
11398,298,5.6970934865054,159.752087190476,138.247912809524,FALSE
11399,499.99,6.21458809822219,394.651914915251,105.338085084749,FALSE
11401,125,4.8283137373023,98.2444883333333,26.7555116666667,FALSE
11402,275,5.61677109766657,280.134098142857,5.13409814285734,FALSE
11403,473.6,6.1603630835698,289.601569784993,183.998430215007,FALSE
11404,520.9,6.25555808475115,267.351842737374,253.548157262626,FALSE
11405,339.99,5.82891620541297,330.416151904762,9.57384809523802,FALSE
11407,648,6.47389069635227,439.898864761904,208.101135238096,FALSE
11408,648,6.47389069635227,439.898864761904,208.101135238096,FALSE
11409,450,6.10924758276437,63.2313582222224,386.768641777778,FALSE
11410,220,5.39362754635236,202.428117333333,17.5718826666667,FALSE
11411,300,5.7037824746562,97.4241842152292,202.575815784771,FALSE
11412,195,5.27299955856375,206.166271174603,11.1662711746034,FALSE
11413,695,6.54391184556479,259.484333380952,435.515666619048,FALSE
11415,175,5.16478597392351,176.296352348485,1.29635234848504,FALSE
11417,99,4.59511985013459,231.86141684127,132.86141684127,FALSE
11418,375,5.92692602597041,193.654351832612,181.345648167388,FALSE
11419,700,6.5510803350434,77.8864325000001,622.1135675,FALSE
11423,700,6.5510803350434,258.845493333333,441.154506666667,FALSE
11424,200,5.29831736654804,255.353728826118,55.3537288261185,FALSE
11425,599,6.39526159811545,218.865840340548,380.134159659452,FALSE
11426,525,6.26339826259162,399.421497880953,125.578502119047,FALSE
11428,300,5.7037824746562,400.546615445887,100.546615445887,FALSE
11429,290,5.66988092298052,222.932650666667,67.0673493333331,FALSE
11431,325,5.78382518232974,358.021135809523,33.0211358095232,FALSE
11432,100,4.60517018598809,56.7097566666668,43.2902433333332,FALSE
11433,150,5.01063529409626,180.211989388168,30.2119893881676,FALSE
11434,325,5.78382518232974,180.211989388168,144.788010611832,FALSE
11436,399,5.98896141688986,358.201888833333,40.7981111666666,FALSE
11437,180,5.19295685089021,79.1574015000001,100.8425985,FALSE
11438,109.99,4.70038945256903,227.254471777778,117.264471777778,FALSE
11439,110,4.70048036579242,81.3372849761904,28.6627150238096,FALSE
11440,51.99,3.95105139239562,183.735709825397,131.745709825397,FALSE
11443,30.99,3.43366457179966,218.495946396826,187.505946396826,FALSE
11444,3.99,1.38379123090177,183.010505825397,179.020505825397,FALSE
11445,8.99,2.19611284848353,182.990905825397,174.000905825397,FALSE
11446,127.95,4.8516395626058,182.844225825397,54.8942258253968,FALSE
11447,220,5.39362754635236,107.419361936508,112.580638063492,FALSE
11449,9.99,2.30158459266046,169.757124539683,159.767124539683,FALSE
11450,139.99,4.94157099148673,180.181568936508,40.1915689365078,FALSE
11451,69.99,4.24835237470145,184.005373746032,114.015373746032,FALSE
11452,139,4.93447393313069,183.546657063492,44.546657063492,FALSE
11454,39.99,3.68862942285873,183.515845825397,143.525845825397,FALSE
11455,9.95,2.2975725511705,186.812460492064,176.862460492064,FALSE
11456,28,3.3322045101752,183.515845825397,155.515845825397,FALSE
11457,70.99,4.26253902205129,206.870546730159,135.880546730159,FALSE
11458,255,5.54126354515843,147.913907952381,107.086092047619,FALSE
11459,28.75,3.35863776724336,183.515845825397,154.765845825397,FALSE
11460,339.98,5.82888679235062,319.979421787879,20.0005782121207,FALSE
11461,750,6.62007320653036,504.675593746031,245.324406253969,FALSE
11463,250,5.52146091786225,267.997287261905,17.9972872619047,FALSE
11464,332.5,5.80663986009591,275.184938310967,57.3150616890333,FALSE
11465,118.95,4.77870323674897,255.729932780664,136.779932780664,FALSE
11466,149.99,5.01056862520727,239.691123888889,89.7011238888892,FALSE
11468,199.99,5.298267365298,180.090422619048,19.8995773809522,FALSE
11471,0.99,-0.0100503358535015,95.5390563333333,94.5490563333333,FALSE
11472,215,5.37063802812766,61.0055130000002,153.994487,FALSE
11475,509,6.23244801655052,442.159965047619,66.8400349523812,FALSE
11478,375,5.92692602597041,91.4242491111112,283.575750888889,FALSE
11479,199.99,5.298267365298,206.587372666667,6.59737266666679,FALSE
11480,289,5.66642668811243,257.336867261905,31.6631327380952,FALSE
11481,645,6.46925031679577,467.24852131746,177.75147868254,FALSE
11482,265,5.57972982598622,61.7314970000002,203.268503,FALSE
11484,450,6.10924758276437,52.139431,397.860569,FALSE
11485,599.99,6.39691298841059,95.087256063492,504.902743936508,FALSE
11486,729.99,6.59303083541847,187.395634333334,542.594365666666,FALSE
11487,749,6.61873898351722,507.695750888888,241.304249111112,FALSE
11488,729.99,6.59303083541847,133.237658079365,596.752341920635,FALSE
11489,499.99,6.21458809822219,51.2297457460318,448.760254253968,FALSE
11490,225,5.41610040220442,167.197870222222,57.8021297777776,FALSE
11491,499.99,6.21458809822219,68.6858457222223,431.304154277778,FALSE
11492,599.99,6.39691298841059,151.491858198413,448.498141801587,FALSE
11493,729.99,6.59303083541847,134.335276865079,595.654723134921,FALSE
11494,350,5.85793315448346,141.205360333333,208.794639666667,FALSE
11495,300,5.7037824746562,287.417028073593,12.582971926407,FALSE
11496,350,5.85793315448346,104.383635285714,245.616364714286,FALSE
11498,425.99,6.05441587181544,237.096008264069,188.893991735931,FALSE
11502,180,5.19295685089021,153.055136619048,26.9448633809525,FALSE
11506,144.95,4.97638885536766,169.273084222222,24.3230842222224,FALSE
11510,235,5.45958551414416,258.148894214286,23.1488942142857,FALSE
11512,235,5.45958551414416,247.678323280664,12.6783232806639,FALSE
11515,299,5.70044357339069,287.726590904762,11.2734090952379,FALSE
11517,330,5.79909265446053,257.371134333334,72.6288656666665,FALSE
11519,500,6.21460809842219,387.63519147619,112.36480852381,FALSE
11523,165,5.10594547390058,93.7931530238095,71.2068469761905,FALSE
11526,347,5.84932477994686,278.655683851371,68.344316148629,FALSE
11527,175,5.16478597392351,104.633950666667,70.3660493333334,FALSE
11528,400,5.99146454710798,317.887468380953,82.1125316190474,FALSE
11529,730,6.59304453414244,513.094184095238,216.905815904762,FALSE
11531,225,5.41610040220442,275.871771095238,50.8717710952383,FALSE
11532,325,5.78382518232974,294.200821952381,30.799178047619,FALSE
11533,749.99,6.62005987310813,496.574456412698,253.415543587302,FALSE
11534,225,5.41610040220442,248.793443375902,23.7934433759019,FALSE
11537,105,4.65396035015752,99.5190546666666,5.48094533333341,FALSE
11538,175,5.16478597392351,158.362313047619,16.6376869523811,FALSE
11539,550,6.30991827822652,396.492996333333,153.507003666667,FALSE
11541,250,5.52146091786225,158.761783714286,91.2382162857144,FALSE
11542,145,4.97673374242057,101.694591047619,43.305408952381,FALSE
11543,210,5.34710753071747,179.598036166667,30.4019638333334,FALSE
11545,100,4.60517018598809,85.5032501904762,14.4967498095238,FALSE
11546,331.99,5.80510484798093,344.138375145023,12.1483751450225,FALSE
11547,348.6,5.85392513308592,351.442464928572,2.84246492857176,FALSE
