"UniqueID","sold.fctr","sold.fctr.predict.All.X.no.rnorm.rf.prob","sold.fctr.predict.All.X.no.rnorm.rf","sold.fctr.predict.All.Interact.X.no.rnorm.rf.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rf","sold.fctr.predict.Max.cor.Y.rpart.prob","sold.fctr.predict.Max.cor.Y.rpart","sold.fctr.predict.All.X.no.rnorm.rpart.prob","sold.fctr.predict.All.X.no.rnorm.rpart","sold.fctr.predict.All.Interact.X.no.rnorm.rpart.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rpart","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart.prob","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart","sold.fctr.predict.All.Interact.X.glmnet.prob","sold.fctr.predict.All.Interact.X.glmnet","sold.fctr.predict.Max.cor.Y.glm.prob","sold.fctr.predict.Max.cor.Y.glm","sold.fctr.predict.Interact.High.cor.Y.glm.prob","sold.fctr.predict.Interact.High.cor.Y.glm","sold.fctr.predict.All.Interact.X.bayesglm.prob","sold.fctr.predict.All.Interact.X.bayesglm","sold.fctr.predict.All.X.glmnet.prob","sold.fctr.predict.All.X.glmnet","sold.fctr.predict.All.X.glm.prob","sold.fctr.predict.All.X.glm","sold.fctr.predict.All.X.bayesglm.prob","sold.fctr.predict.All.X.bayesglm","sold.fctr.predict.Low.cor.X.glm.prob","sold.fctr.predict.Low.cor.X.glm","sold.fctr.predict.All.Interact.X.glm.prob","sold.fctr.predict.All.Interact.X.glm","sold.fctr.predict.Ensemble.glmnet.prob","sold.fctr.predict.Ensemble.glmnet","sold.fctr.predict.Ensemble.glmnet.accurate"
10821,"N",0.04,"N",0.038,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0256410256410256,"N",0.0429380920724499,"N",0.373300122524649,"N",0.371095746498552,"N",0.0383811118720523,"N",0.146617087784803,"N",0.0253614952914254,"N",0.0231287955602334,"N",0.0211403378510648,"N",2.22044604925031e-16,"N",0.0825843896182169,"N",TRUE
10904,"N",0.064,"N",0.058,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.0254309248836111,"N",0.463305829387365,"N",0.538061026897364,"N",0.00661613721997944,"N",0.3426669631965,"N",0.101086420317693,"N",0.0904607108604209,"N",0.14505740154752,"N",2.22044604925031e-16,"N",0.0919650894382901,"N",TRUE
10934,"N",0.006,"N",0.002,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0256410256410256,"N",0.102804647651191,"N",0.375936734810296,"N",0.373686404064999,"N",0.0445394995326248,"N",0.160154418707083,"N",0.0557619257004256,"N",0.0556376810540695,"N",0.0330190573880579,"N",2.22044604925031e-16,"N",0.0705488084375692,"N",TRUE
10952,"N",0.048,"N",0.006,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.144475241714503,"N",0.612331095970386,"N",0.806887457995264,"Y",0.0406476295042948,"N",0.465324375944984,"N",0.413870207062951,"N",0.404346694757958,"N",0.412591683416976,"N",2.22044604925031e-16,"N",0.0792938547594709,"N",TRUE
10994,"N",0.408,"N",0.396,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.583333333333333,"Y",0.18316656177016,"N",0.219861118097952,"N",0.220176414277603,"N",0.132394995008746,"N",0.30323678527848,"N",0.293495430062119,"N",0.223638062612445,"N",0.179750510557978,"N",1,"Y",0.367994034152752,"N",TRUE
11004,"N",0.078,"N",0.03,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.303882215896152,"N",0.601562287175716,"N",0.671181194459252,"N",0.281861129665891,"N",0.663149521133861,"Y",0.911510915875943,"Y",0.826118009537985,"Y",0.857215700390007,"Y",1,"Y",0.0918348310775001,"N",TRUE
11022,"N",0.15,"N",0.126,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.202380952380952,"N",0.0547250756880486,"N",0.159828597898996,"N",0.160872915001649,"N",0.00745764576979037,"N",0.106311903216937,"N",0.0147854243409115,"N",0.0265459696672387,"N",0.0146112144404669,"N",2.22044604925031e-16,"N",0.129930050245381,"N",TRUE
11044,"N",0.054,"N",0.056,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0256410256410256,"N",0.207366235958504,"N",0.38563395946547,"N",0.383214823027054,"N",0.193139285526304,"N",0.315363317948712,"N",0.331167573444563,"N",0.253962775249823,"N",0.264805526486758,"N",2.22044604925031e-16,"N",0.0901936411823119,"N",TRUE
11047,"N",0.166,"N",0.306,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.202380952380952,"N",0.0566521870380515,"N",0.164399983888673,"N",0.165398305140524,"N",0.0144311380995541,"N",0.0708085445014487,"N",0.00281696052727653,"N",0.00706046473383237,"N",0.00704943645610237,"N",2.22044604925031e-16,"N",0.194276465758857,"N",TRUE
11069,"N",0.082,"N",0.074,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.196428571428571,"N",0.254808698551877,"N",0.313751436574927,"N",0.312579277299631,"N",0.159677373278386,"N",0.282749767162847,"N",0.165918093241316,"N",0.183965566390819,"N",0.114908728792374,"N",1,"Y",0.101716709854945,"N",TRUE
11081,"N",0.476,"N",0.49,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.277777777777778,"N",0.183776687242443,"N",0.241965933146164,"N",0.241958885180031,"N",0.201951620176396,"N",0.251494810549401,"N",0.18655567604699,"N",0.174605319742299,"N",0.176810522530393,"N",2.22044604925031e-16,"N",0.455152624687551,"N",TRUE
11139,"N",0.138,"N",0.158,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.268425238293861,"N",0.686589069082812,"N",0.721036534687587,"Y",0.153283024739828,"N",0.483475420110437,"N",0.335424543161247,"N",0.302414963982124,"N",0.372144083226919,"N",2.22044604925031e-16,"N",0.136218367688211,"N",TRUE
11198,"N",0.004,"N",0.002,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.0453884017663047,"N",0.0512935001145839,"N",0.0526086175245537,"N",0.017628141291435,"N",0.0472520915173439,"N",0.00238879226636944,"N",0.00299956922105614,"N",0.00286619716472106,"N",2.22044604925031e-16,"N",0.0700483377586219,"N",TRUE
11242,"N",0.02,"N",0.002,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.0609801596647077,"N",0.0542833658714712,"N",0.0556233063428169,"N",0.0248852287156114,"N",0.0562258811920988,"N",0.00460959954411459,"N",0.00543341081111587,"N",0.00288791212304144,"N",2.22044604925031e-16,"N",0.0727082135181391,"N",TRUE
11261,"N",0.178,"N",0.15,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0256410256410256,"N",0.310476166148515,"N",0.461911424700154,"N",0.458200897822403,"N",0.304282403495975,"N",0.305371037941182,"N",0.405403091831035,"N",0.441637616718573,"N",0.547841560728423,"Y",2.22044604925031e-16,"N",0.146225060540023,"N",TRUE
11303,"N",0.038,"N",0.042,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0256410256410256,"N",0.0611690952569027,"N",0.611486546037745,"N",0.605753725300433,"N",0.0468209515280385,"N",0.202389222921355,"N",0.0459471660231757,"N",0.0418860177437984,"N",0.0375768751763779,"N",2.22044604925031e-16,"N",0.0830278016711034,"N",TRUE
11322,"N",0.078,"N",0.074,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0256410256410256,"N",0.0842654827582963,"N",0.402529314717795,"N",0.399817439697914,"N",0.0990930212005144,"N",0.172348699127149,"N",0.0675298507804633,"N",0.0637144781194323,"N",0.108097725587361,"N",2.22044604925031e-16,"N",0.0980122661500012,"N",TRUE
11380,"N",0.15,"N",0.172,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.625,"Y",0.230116127466875,"N",0.259158577456449,"N",0.258886470475121,"N",0.182654814947298,"N",0.296312243284805,"N",0.345851528377851,"N",0.234212856631945,"N",0.31061866117906,"N",1,"Y",0.153329160990973,"N",TRUE
11554,"N",0,"N",0.014,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.208855532534664,"N",0.0683904534697435,"N",0.0698118058728075,"N",0.196894849630995,"N",0.203450286872512,"N",0.0939291218614573,"N",0.104096549564148,"N",0.175836175759372,"N",2.22044604925031e-16,"N",0.0727346183454978,"N",TRUE
11610,"N",0.282,"N",0.24,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.202380952380952,"N",0.180476106973684,"N",0.140235226251559,"N",0.141454163701203,"N",0.00764643653924867,"N",0.306333420088171,"N",0.0592664199724834,"N",0.134613083544704,"N",0.128645714985151,"N",2.22044604925031e-16,"N",0.214257517367038,"N",TRUE
11614,"N",0.67,"Y",0.646,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.32258064516129,"N",0.162923633873233,"N",0.181149267990302,"N",0.181964080694741,"N",0.0463509730960281,"N",0.29045074453891,"N",0.25722939335209,"N",0.238755017875282,"N",0.267105982771314,"N",2.22044604925031e-16,"N",0.660371934638782,"Y",FALSE
11640,"N",0.5,"Y",0.52,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.142857142857143,"N",0.223534448752418,"N",0.191402816817383,"N",0.192094730593655,"N",0.30407186574955,"N",0.307474930053351,"N",0.394779110098266,"N",0.389499775645951,"N",0.611811781161049,"Y",1,"Y",0.486265734449009,"N",TRUE
11673,"N",0.07,"N",0.036,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.161688823583057,"N",0.0956229503545263,"N",0.0970683454859959,"N",0.147307992205191,"N",0.225753915525051,"N",0.216089996303211,"N",0.203353958137048,"N",0.182739493686683,"N",1,"Y",0.089013107592005,"N",TRUE
11675,"N",0.152,"N",0.08,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.134819880240742,"N",0.104810311074421,"N",0.106232371670315,"N",0.210262083158955,"N",0.200415840944986,"N",0.149785143536867,"N",0.107269830558038,"N",0.124189820689336,"N",1,"Y",0.118186374516192,"N",TRUE
11685,"N",0.162,"N",0.144,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.0932237190154641,"N",0.629090652429881,"N",0.375086010950332,"N",0.00696385325899678,"N",0.545252687540012,"Y",0.249278697954409,"N",0.363482486317017,"N",0.475157195795976,"N",2.22044604925031e-16,"N",0.13711163716741,"N",TRUE
11698,"N",0.57,"Y",0.476,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.202380952380952,"N",0.169422694265004,"N",0.153436829527423,"N",0.154542261493816,"N",0.143745501631182,"N",0.276397948529024,"N",0.199582569992065,"N",0.186884283108999,"N",0.181735119122588,"N",1,"Y",0.499798060591491,"N",TRUE
11751,"N",0.218,"N",0.21,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.357142857142857,"N",0.144754771309912,"N",0.229615159329587,"N",0.229791043293116,"N",0.0443882189048907,"N",0.257874788016086,"N",0.0951206398865112,"N",0.11235323214658,"N",0.218617948853829,"N",2.22044604925031e-16,"N",0.181915067520211,"N",TRUE
11756,"N",0.524,"Y",0.406,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.202380952380952,"N",0.202094497733373,"N",0.148868052376212,"N",0.150014772202821,"N",0.0579340929794687,"N",0.307209645394954,"N",0.344435119660224,"N",0.351091514070107,"N",0.27884634864896,"N",2.22044604925031e-16,"N",0.426888805077246,"N",TRUE
11767,"N",0.456,"N",0.414,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.196428571428571,"N",0.258538203203353,"N",0.31259871782691,"N",0.311446218609037,"N",0.369653806586293,"N",0.344933912992437,"N",0.456732244782206,"N",0.404722172555175,"N",0.643547914590354,"Y",1,"Y",0.399828377910629,"N",TRUE
11847,"N",0.03,"N",0.028,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0256410256410256,"N",0.0917173065308157,"N",0.554610015691552,"N",0.54953087807224,"N",0.0349861500480176,"N",0.172189063882142,"N",0.0658490464524214,"N",0.0711112889125133,"N",0.0632117996095276,"N",2.22044604925031e-16,"N",0.0789224164239433,"N",TRUE
10069,"N",0.646,"Y",0.602,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.32258064516129,"N",0.325430004182548,"N",0.173179386201266,"N",0.174084336410806,"N",0.407400259970465,"N",0.411639019404062,"N",0.231259814594103,"N",0.249794113440165,"N",0.277924077476122,"N",1,"Y",0.632083561124581,"Y",FALSE
10100,"N",0.748,"Y",0.734,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.32258064516129,"N",0.363054997857219,"N",0.17395529730467,"N",0.174851690433838,"N",0.492940235590394,"N",0.44064526109894,"N",0.382090675873394,"N",0.380308507489216,"N",0.374693754525128,"N",1,"Y",0.754652103509611,"Y",FALSE
10299,"N",0.03,"N",0.002,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.228113528926939,"N",0.533685282835115,"N",0.57965253783728,"N",0.175190691195308,"N",0.701516550590132,"Y",0.645295738371747,"Y",0.64316428311794,"Y",0.639619827790203,"Y",2.22044604925031e-16,"N",0.0765545850685292,"N",TRUE
10369,"N",0.09,"N",0.062,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.406853109589237,"N",0.100826894936624,"N",0.102260774285584,"N",0.472242129599555,"N",0.367517126910034,"N",0.235611344739756,"N",0.264764992407293,"N",0.135982721556844,"N",1,"Y",0.102015508887342,"N",TRUE
10414,"N",0.298,"N",0.34,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.202380952380952,"N",0.313818326625738,"N",0.16110454302726,"N",0.162136209328433,"N",0.356391171222794,"N",0.378710250786243,"N",0.301796157703234,"N",0.290228299834654,"N",0.325664558197275,"N",1,"Y",0.2738316420774,"N",TRUE
10416,"N",0.988,"Y",1,"Y",0.925501432664756,"Y",0.925501432664756,"Y",0.925501432664756,"Y",0.925501432664756,"Y",0.947276596426785,"Y",0.843420542025957,"Y",0.863771620519274,"Y",0.973390029840317,"Y",0.841409479788635,"Y",0.92638879846387,"Y",0.919556519893843,"Y",0.920335459104897,"Y",1,"Y",0.924402355877874,"Y",FALSE
10423,"N",0.024,"N",0.038,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.000456601023120295,"N",0.0868889918321567,"N",0.118344695448869,"N",5.71777741432103e-05,"N",0.392677891636744,"N",0.101324529101357,"N",0.111879131261721,"N",0.0653456837237589,"N",2.22044604925031e-16,"N",0.0803482602323312,"N",TRUE
10433,"N",0.206,"N",0.154,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.202380952380952,"N",0.336133642629376,"N",0.135138807618265,"N",0.136396609045399,"N",0.497152452858878,"N",0.388695329740399,"N",0.411882962786486,"N",0.409009424825294,"N",0.459371421568301,"N",1,"Y",0.162705857360445,"N",TRUE
10455,"N",0.038,"N",0.036,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.115029778144656,"N",0.472746087393477,"N",0.520227366891661,"N",0.0641676105187561,"N",0.648858257573849,"Y",0.548393297746561,"N",0.554773868155774,"Y",0.555033651828737,"Y",2.22044604925031e-16,"N",0.0831273291468955,"N",TRUE
10472,"N",0.93,"Y",0.912,"Y",0.925501432664756,"Y",0.925501432664756,"Y",0.925501432664756,"Y",0.925501432664756,"Y",0.819842605125352,"Y",0.762429672265263,"Y",0.791982867268273,"Y",0.863875179412354,"Y",0.798108162985004,"Y",0.868484416179039,"Y",0.860097658010788,"Y",0.85950279064491,"Y",1,"Y",0.894147598028181,"Y",FALSE
10508,"N",0.81,"Y",0.872,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.857142857142857,"Y",0.396732789711315,"N",0.231532151962415,"N",0.231680093566307,"N",0.45195653679726,"N",0.46543484712621,"N",0.408934849015455,"N",0.409597612961414,"N",0.399798627837784,"N",1,"Y",0.843370230116654,"Y",FALSE
10671,"N",0.03,"N",0.116,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.000166234401749273,"N",0.0720478482911292,"N",0.0989844639724479,"N",1.45755541831492e-05,"N",0.289353312443007,"N",0.0658209185907796,"N",0.0684843517005205,"N",0.086403403231825,"N",2.22044604925031e-16,"N",0.0968558807524464,"N",TRUE
10700,"N",0.176,"N",0.118,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.428159251179898,"N",0.110215351018998,"N",0.111617430789334,"N",0.511534274594291,"Y",0.403304104954509,"N",0.367274513906428,"N",0.380482642739186,"N",0.238441899721014,"N",1,"Y",0.139110803897264,"N",TRUE
10746,"N",0.452,"N",0.452,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.357142857142857,"N",0.268675688497508,"N",0.225902463695314,"N",0.226131967112321,"N",0.394354501957342,"N",0.328328077584161,"N",0.418712639373073,"N",0.39046378569537,"N",0.400623444186467,"N",1,"Y",0.426150531795948,"N",TRUE
10766,"N",0.262,"N",0.332,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.583142321982674,"N",0.672875348433652,"N",0.710700963180784,"Y",0.585038219274174,"Y",0.743611327180617,"Y",0.832767693106532,"Y",0.819241846963795,"Y",0.81828700054399,"Y",1,"Y",0.255879957529729,"N",TRUE
10791,"N",0.1,"N",0.132,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.0220242805496754,"N",0.31997167112607,"N",0.393184191704607,"N",0.00708232607467373,"N",0.481696435935308,"N",0.324699563430246,"N",0.331812692198727,"N",0.366323979070048,"N",2.22044604925031e-16,"N",0.117020429970307,"N",TRUE
10862,"N",0.12,"N",0.078,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.202380952380952,"N",0.335496010755675,"N",0.134515906204358,"N",0.135778256855685,"N",0.368562704365271,"N",0.358937042864515,"N",0.285090205685615,"N",0.282762613811652,"N",0.27238973231596,"N",1,"Y",0.114068232876829,"N",TRUE
10927,"N",0.014,"N",0.02,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.211505534603209,"N",0.0122967146532454,"N",0.0129039925348583,"N",0.209863328269931,"N",0.154755680264648,"N",0.0344773820448298,"N",0.0378426750570674,"N",0.0383698836254507,"N",2.22044604925031e-16,"N",0.0762169247763408,"N",TRUE
11079,"N",0,"N",0.014,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.218026393754115,"N",0.0515433545388168,"N",0.0528606582804172,"N",0.180499070750945,"N",0.218779857328081,"N",0.0669063928884512,"N",0.0736903140739111,"N",0.0691099481773404,"N",2.22044604925031e-16,"N",0.0726047140397574,"N",TRUE
11120,"N",0,"N",0.016,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.233405213842297,"N",0.0634475159998462,"N",0.0648465920572145,"N",0.196147637228524,"N",0.238201739016197,"N",0.0868380176559111,"N",0.0941591510296399,"N",0.0883402969245163,"N",2.22044604925031e-16,"N",0.0730583478385987,"N",TRUE
11126,"N",0.412,"N",0.496,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.32258064516129,"N",0.274892469089606,"N",0.172899950727112,"N",0.173807970847437,"N",0.213338805827361,"N",0.286357667522852,"N",0.180321170664604,"N",0.187185233955931,"N",0.20601603232543,"N",2.22044604925031e-16,"N",0.421979492891763,"N",TRUE
11149,"N",0.032,"N",0.054,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.272170920432643,"N",0.101809652407995,"N",0.10324085232588,"N",0.233152580324368,"N",0.291169378791569,"N",0.152019947031544,"N",0.160234119693004,"N",0.152713843037868,"N",2.22044604925031e-16,"N",0.085877727514338,"N",TRUE
11153,"N",0.458,"N",0.466,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.196428571428571,"N",0.428220980765674,"N",0.29438474198017,"N",0.293539841642817,"N",0.430267592603641,"N",0.472266893438756,"N",0.506897597002084,"N",0.496979578104242,"N",0.479541082613143,"N",2.22044604925031e-16,"N",0.433566124566039,"N",TRUE
11191,"N",0.01,"N",0.01,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.109157239127767,"N",0.00749252350012976,"N",0.0079234404355964,"N",0.0857983082601899,"N",0.0712115424660258,"N",0.00604627095648408,"N",0.00785517500046227,"N",0.00709827652800781,"N",2.22044604925031e-16,"N",0.0728515264016052,"N",TRUE
11265,"N",0.002,"N",0.01,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.357897102063266,"N",0.0729108201241684,"N",0.0743472040236011,"N",0.402866661808275,"N",0.297649045247763,"N",0.205962088334274,"N",0.215511853373763,"N",0.19514336364275,"N",1,"Y",0.0740519112297305,"N",TRUE
11333,"N",0.114,"N",0.148,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.202380952380952,"N",0.305162671319416,"N",0.147862952349656,"N",0.149018477048638,"N",0.261329781439399,"N",0.318011620395808,"N",0.266502844110056,"N",0.251280493997395,"N",0.275990516236379,"N",2.22044604925031e-16,"N",0.129380086043638,"N",TRUE
11385,"N",0.204,"N",0.206,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.202380952380952,"N",0.426345545512017,"N",0.137751196736348,"N",0.1389894388424,"N",0.447518015937953,"N",0.397057767694188,"N",0.472762477121946,"N",0.456484122304068,"N",0.462342893972779,"N",2.22044604925031e-16,"N",0.179145245105672,"N",TRUE
11396,"N",0.49,"N",0.564,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.196428571428571,"N",0.350254014428559,"N",0.271062575306186,"N",0.270600850150222,"N",0.339419245099362,"N",0.366404951275945,"N",0.380477447709511,"N",0.34673528834142,"N",0.351275393066494,"N",1,"Y",0.509894732788887,"Y",FALSE
11402,"N",0.638,"Y",0.674,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.196428571428571,"N",0.359239453389437,"N",0.290541775710601,"N",0.289760935037262,"N",0.474852087037302,"N",0.384259854193461,"N",0.624745886222057,"Y",0.589236223842771,"Y",0.6610099583992,"Y",1,"Y",0.665329482093197,"Y",FALSE
11495,"N",0.282,"N",0.232,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.202380952380952,"N",0.297821599496298,"N",0.144676195093269,"N",0.145858954773715,"N",0.29120587126521,"N",0.278929162747619,"N",0.23912110013534,"N",0.252698292045436,"N",0.237406152654404,"N",2.22044604925031e-16,"N",0.216594453946908,"N",TRUE
11577,"N",0.14,"N",0.194,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.217396319480551,"N",0.100693397525853,"N",0.102127628716242,"N",0.132860693838608,"N",0.211962537708299,"N",0.0924622576462142,"N",0.0897408210935586,"N",0.0883318214927757,"N",2.22044604925031e-16,"N",0.14551340259023,"N",TRUE
11631,"N",0.288,"N",0.196,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.202380952380952,"N",0.421207995246189,"N",0.149891914163347,"N",0.151029560474002,"N",0.427606711037937,"N",0.438636117962301,"N",0.452816532893591,"N",0.45412893687954,"N",0.533469132427376,"Y",1,"Y",0.207072846374323,"N",TRUE
11746,"N",0.05,"N",0.05,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.123456790123457,"N",0.103007019860009,"N",0.449180186244706,"N",0.496880657891312,"N",0.034235499656267,"N",0.658205237548629,"Y",0.594717748618995,"N",0.604276965004931,"Y",0.649479524657623,"Y",2.22044604925031e-16,"N",0.0878231780051295,"N",TRUE
11774,"N",0.27,"N",0.25,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0256410256410256,"N",0.408428211623047,"N",0.339477140573908,"N",0.337861888732016,"N",0.371010373352177,"N",0.446803470152546,"N",0.513461005453389,"N",0.505822268720139,"Y",0.495564627991017,"N",2.22044604925031e-16,"N",0.216375211816595,"N",TRUE
11825,"N",0.426,"N",0.48,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.857142857142857,"Y",0.354344178966654,"N",0.250358796561887,"N",0.250223759412659,"N",0.233026751194469,"N",0.346810431736895,"N",0.287052432316967,"N",0.300093300210699,"N",0.253144022128649,"N",2.22044604925031e-16,"N",0.440034307849428,"N",TRUE
10028,"N",0.208,"N",0.17,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.202380952380952,"N",0.156644371497955,"N",0.156480773423088,"N",0.157557577038831,"N",0.0722242940347552,"N",0.2069382186155,"N",0.0642290860051706,"N",0.0841955744191244,"N",0.161297366740311,"N",2.22044604925031e-16,"N",0.161886621077559,"N",TRUE
10059,"N",0.026,"N",0.032,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.0937023425388377,"N",0.114397570207227,"N",0.115781222990678,"N",0.0286015627751159,"N",0.124774883932471,"N",1.43362093939234e-08,"N",0.0223273139645408,"N",2.62487238255344e-08,"N",2.22044604925031e-16,"N",0.0788934751630386,"N",TRUE
10144,"N",0.054,"N",0.042,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0256410256410256,"N",0.11876956509207,"N",0.333506088428654,"N",0.331994293496842,"N",0.0557296696343002,"N",0.193295648014362,"N",4.27341708990358e-08,"N",0.0784264290745177,"N",4.21083341798311e-08,"N",2.22044604925031e-16,"N",0.0861501705496441,"N",TRUE
10146,"N",0.262,"N",0.264,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.357142857142857,"N",0.113876192980979,"N",0.223221880136472,"N",0.223489677868291,"N",0.0596186234416102,"N",0.15366657007026,"N",0.0656129960585096,"N",0.0517462993553318,"N",0.0723057553563089,"N",2.22044604925031e-16,"N",0.22064525795235,"N",TRUE
10164,"N",0.304,"N",0.238,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.357142857142857,"N",0.083424105835286,"N",0.221342899267602,"N",0.221637324448179,"N",0.0435249016034497,"N",0.142170715304189,"N",2.26346158544665e-08,"N",0.0489690703947509,"N",2.4227732979874e-08,"N",2.22044604925031e-16,"N",0.227214615216544,"N",TRUE
10204,"N",0.232,"N",0.184,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0285714285714286,"N",0.0348790614741478,"N",0.114565724835405,"N",0.115948584458167,"N",0.0108353303796294,"N",0.06021837894531,"N",4.42434961536798e-09,"N",0.00601826442309705,"N",3.0605070771727e-09,"N",2.22044604925031e-16,"N",0.170355501995722,"N",TRUE
