"UniqueID","sold.fctr","sold.fctr.predict.All.X.gbm.prob","sold.fctr.predict.All.X.gbm","sold.fctr.predict.All.Interact.X.gbm.prob","sold.fctr.predict.All.Interact.X.gbm","sold.fctr.predict.All.X.no.rnorm.rf.prob","sold.fctr.predict.All.X.no.rnorm.rf","sold.fctr.predict.All.Interact.X.no.rnorm.rf.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rf","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart.prob","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart","sold.fctr.predict.Max.cor.Y.glm.prob","sold.fctr.predict.Max.cor.Y.glm","sold.fctr.predict.Interact.High.cor.Y.glm.prob","sold.fctr.predict.Interact.High.cor.Y.glm","sold.fctr.predict.All.X.glmnet.prob","sold.fctr.predict.All.X.glmnet","sold.fctr.predict.All.Interact.X.glmnet.prob","sold.fctr.predict.All.Interact.X.glmnet","sold.fctr.predict.All.Interact.X.bayesglm.prob","sold.fctr.predict.All.Interact.X.bayesglm","sold.fctr.predict.Max.cor.Y.rpart.prob","sold.fctr.predict.Max.cor.Y.rpart","sold.fctr.predict.All.X.no.rnorm.rpart.prob","sold.fctr.predict.All.X.no.rnorm.rpart","sold.fctr.predict.All.Interact.X.no.rnorm.rpart.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rpart","sold.fctr.predict.All.X.bayesglm.prob","sold.fctr.predict.All.X.bayesglm","sold.fctr.predict.Low.cor.X.glm.prob","sold.fctr.predict.Low.cor.X.glm","sold.fctr.predict.All.X.glm.prob","sold.fctr.predict.All.X.glm","sold.fctr.predict.All.Interact.X.glm.prob","sold.fctr.predict.All.Interact.X.glm","sold.fctr.predict.All.X.gbm.accurate"
11770,"N",0.118277215926418,"N",0.243958669233709,"N",0.074,"N",0.05,"N",0.0234741784037559,"N",0.13350147707227,"N",0.133106809931654,"N",0.293566146415552,"N",0.407757439406346,"N",0.317294644029649,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.339395727004321,"N",0.465705535622884,"N",0.324877676030838,"N",0.254993783013022,"N",TRUE
11780,"N",0.0575999235930174,"N",0.0740163990873555,"N",0.044,"N",0.034,"N",0.0234741784037559,"N",0.0487438196262241,"N",0.0483061290407075,"N",0.18905871482011,"N",0.296367144939448,"N",0.207027553545089,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.085957340438743,"N",0.103247822479922,"N",0.0812656638603864,"N",0.159661920710269,"N",TRUE
11788,"N",0.190653295234559,"N",0.412213040800361,"Y",0.306,"N",0.29,"N",0.0238095238095238,"N",0.300731209589639,"N",0.301202158902094,"N",0.370609213328923,"N",0.494338051729943,"N",0.357004198410213,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.522133513248595,"N",0.488488292312649,"N",0.534585419788,"Y",0.273610591671732,"N",TRUE
10282,"N",0.221475526641727,"N",0.334795990868596,"Y",0.294,"N",0.242,"N",0.155555555555556,"N",0.251085432861368,"N",0.251248470149914,"N",0.274010825907998,"N",0.212048166120707,"N",0.189218587902141,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.136608679954691,"N",0.196720074766297,"N",0.112108901909898,"N",0.0328166373046915,"N",TRUE
10409,"N",0.102891836373681,"N",0.0554290031193055,"N",0.09,"N",0.068,"N",0.0238095238095238,"N",0.29616439547485,"N",0.29660615966778,"N",0.316584721405802,"N",0.230267941370239,"N",0.21655211012393,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.276246842896029,"N",0.324561329567905,"N",0.343772223711719,"N",0.398054708866158,"N",TRUE
10432,"N",0.175088196893197,"N",0.128791346971753,"N",0.062,"N",0.074,"N",0.155555555555556,"N",0.256336029964713,"N",0.256530441945176,"N",0.253958911214174,"N",0.0738865563006438,"N",0.0051970810945731,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.00820057381893839,"N",2.86681326029573e-08,"N",1.65939165307555e-08,"N",5.00102103461027e-10,"N",TRUE
10440,"N",0.0597215285367176,"N",0.0330817656557273,"N",0.034,"N",0.026,"N",0.0234741784037559,"N",0.123000084262653,"N",0.122576384053022,"N",0.223042818663939,"N",0.212821569845453,"N",0.156938896333425,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.120806457987437,"N",0.174001653414225,"N",0.125937809921481,"N",0.0971751225022961,"N",TRUE
10500,"N",0.0742161858687286,"N",0.0592497288964053,"N",0.04,"N",0.02,"N",0.0234741784037559,"N",0.134003567448341,"N",0.133610408065382,"N",0.231855899469473,"N",0.193370880937168,"N",0.169299526848696,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0988921099400341,"N",0.0840761527106444,"N",0.0780581464849368,"N",0.0829369836045887,"N",TRUE
10503,"N",0.0942800292541416,"N",0.0305048078035154,"N",0.006,"N",0.022,"N",0.0238095238095238,"N",0.285722930855579,"N",0.286098500130785,"N",0.310260429436475,"N",0.218474161640622,"N",0.232824789741129,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.276416290851817,"N",0.298514694161423,"N",0.272234323166349,"N",0.217255366009167,"N",TRUE
10518,"N",0.115057740524149,"N",0.112663035563974,"N",0.052,"N",0.094,"N",0.0238095238095238,"N",0.335663129127692,"N",0.33636058884211,"N",0.335706221574379,"N",0.252665335033115,"N",0.23213698586571,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.291661456855305,"N",0.259900110079512,"N",0.252634580340879,"N",0.112599272007879,"N",TRUE
10539,"N",0.092306320998119,"N",0.110763521126175,"N",0.15,"N",0.108,"N",0.0238095238095238,"N",0.322320306594623,"N",0.322930714706429,"N",0.306886040904427,"N",0.204734422539121,"N",0.157993195457192,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.137070134805017,"N",0.114305398006428,"N",0.120483719787397,"N",0.0768885966415651,"N",TRUE
10596,"N",0.081357974675662,"N",0.103848575759139,"N",0.034,"N",0.078,"N",0.0238095238095238,"N",0.394966480193718,"N",0.396051276952179,"N",0.359335031695598,"N",0.18928329911945,"N",0.0714797824082745,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0945789055329304,"N",0.068883386813783,"N",0.0624285676572781,"N",0.0112167369604452,"N",TRUE
10683,"N",0.091012889740623,"N",0.0277264803424361,"N",0.056,"N",0.002,"N",0.05,"N",0.214060799338117,"N",0.192301217170121,"N",0.435100585705396,"N",0.071818224611572,"N",0.0324847870417284,"N",0.05,"N",0.05,"N",0.05,"N",0.179642974123644,"N",0.17873262295607,"N",0.192559508754094,"N",0.050736735661455,"N",TRUE
10739,"N",0.272993675582263,"N",0.236466427730753,"N",0.242,"N",0.232,"N",0.155555555555556,"N",0.25423945470908,"N",0.254421297441564,"N",0.282849779688545,"N",0.207100387402173,"N",0.182269485394373,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.227467125272152,"N",0.153443447183471,"N",0.210595271096932,"N",0.0895892970880638,"N",TRUE
10776,"N",0.0619892006624888,"N",0.0447965942987634,"N",0.008,"N",0.014,"N",0.0238095238095238,"N",0.337224808308461,"N",0.337932483359778,"N",0.331603457947512,"N",0.0884684696041657,"N",0.0311090214147549,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0403796324819078,"N",0.023916163556036,"N",0.0347223331209917,"N",0.0172851629491616,"N",TRUE
10821,"N",0.0283466540707318,"N",0.0250640503720986,"N",0.046,"N",0.046,"N",0.0238095238095238,"N",0.370541079754305,"N",0.371466984430353,"N",0.280280374529757,"N",0.0447200103126914,"N",0.0176880364110592,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0139129332271366,"N",0.0133472625801157,"N",0.014417629138431,"N",0.00978269744022785,"N",TRUE
10904,"N",0.176072042809138,"N",0.0770224676365781,"N",0.202,"N",0.212,"N",0.950437317784257,"Y",0.7400058286032,"N",0.773819037120456,"Y",0.661562306911231,"N",0.260624004474801,"N",0.133970013288674,"N",0.94,"Y",0.94,"Y",0.94,"Y",0.25013097326702,"N",0.336883609157861,"N",0.303528195820871,"N",0.17706234270212,"N",TRUE
10934,"N",0.0490316830410042,"N",0.0333381519313655,"N",0.006,"N",0.002,"N",0.0238095238095238,"N",0.349224163089476,"N",0.350010433325153,"N",0.336762195014012,"N",0.0932036272489401,"N",0.0330740750367718,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0456302975086291,"N",0.0269693969485922,"N",0.0401638245689939,"N",0.0177340651295265,"N",TRUE
10952,"N",0.0595134298830877,"N",0.0221459349758899,"N",0.048,"N",0.004,"N",0.05,"N",0.0271349370511949,"N",0.0527044614928431,"N",0.229792587333484,"N",0.00131088276667601,"N",5.77584689720127e-05,"N",0.05,"N",0.05,"N",0.05,"N",0.0074934234452402,"N",0.00679718782865536,"N",0.00625609373361756,"N",1.05330791520617e-05,"N",TRUE
10994,"N",0.206819429482043,"N",0.170286206321406,"N",0.158,"N",0.222,"N",0.155555555555556,"N",0.265097007557787,"N",0.265344502466681,"N",0.310054356100484,"N",0.250059264257885,"N",0.147717208197553,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.295657190904423,"N",0.283165037398048,"N",0.402714455390915,"N",0.601127508803145,"Y",TRUE
11004,"N",0.82961123403621,"Y",0.868360588456213,"Y",0.922,"Y",0.954,"Y",0.950437317784257,"Y",0.853636781248787,"Y",0.857698359756873,"Y",0.737612609304338,"Y",0.84703157253376,"Y",0.869352463794486,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.932494039425641,"Y",0.951783419440833,"Y",0.970730954255179,"Y",0.964024537396438,"Y",FALSE
11022,"N",0.0425657519092072,"N",0.0162678804696229,"N",0.046,"N",0.036,"N",0.0234741784037559,"N",0.160592328787674,"N",0.160292842698659,"N",0.226875126505235,"N",0.10265773040892,"N",0.133008093715461,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.121376749376567,"N",0.103391357840657,"N",0.0748004023554968,"N",0.0188364704398765,"N",TRUE
11044,"N",0.0550408496085044,"N",0.0189017529317712,"N",0.046,"N",0.072,"N",0.0238095238095238,"N",0.337984146913479,"N",0.338696790484964,"N",0.333562017625527,"N",0.161550062994481,"N",0.163784069567079,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.199927095071133,"N",0.219073536234664,"N",0.255530294610453,"N",0.407963215313924,"N",TRUE
11047,"N",0.140200727220705,"N",0.176826250198474,"N",0.208,"N",0.322,"N",0.272727272727273,"N",0.190572731155451,"N",0.19040616656005,"N",0.249940283834229,"N",0.107311773005428,"N",0.0436940243529061,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0150114793966925,"N",0.0152326477472536,"N",0.00882345858402044,"N",0.00933348223876837,"N",TRUE
11069,"N",0.0320993470107579,"N",0.00805433285620616,"N",0.008,"N",0.032,"N",0.0238095238095238,"N",0.328745098779226,"N",0.329397365800581,"N",0.306472565950907,"N",0.188550683263979,"N",0.119507928240948,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.135902888517871,"N",0.0787327041499041,"N",0.129288777213795,"N",0.132867616007806,"N",TRUE
11081,"N",0.121019242262219,"N",0.0817548345302498,"N",0.176,"N",0.196,"N",0.0238095238095238,"N",0.290387322592531,"N",0.290792364625899,"N",0.315548186957971,"N",0.204478150046455,"N",0.218678444458591,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.29276885579831,"N",0.308261225534886,"N",0.256549971807609,"N",0.102727091801786,"N",TRUE
11139,"N",0.932212475644576,"Y",0.846194608005844,"Y",0.876,"Y",0.972,"Y",0.950437317784257,"Y",0.897795440174344,"Y",0.881708682296928,"Y",0.761530446659664,"Y",0.686514067809062,"Y",0.642240809919268,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.537707584690408,"N",0.603498457936233,"Y",0.603007054681485,"Y",0.729114503571319,"Y",FALSE
11198,"N",0.0343427298915064,"N",0.0130140841753332,"N",0,"N",0.002,"N",0.0234741784037559,"N",0.126312713596814,"N",0.125897642823551,"N",0.222881161888144,"N",0.0617803623931244,"N",0.0224403284517374,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0100129530636715,"N",0.00861613939827549,"N",0.00770023162953731,"N",0.0109660882979028,"N",TRUE
11242,"N",0.0394098800274271,"N",0.0162095248412226,"N",0.028,"N",0.01,"N",0.0234741784037559,"N",0.134346349986045,"N",0.133954226004728,"N",0.228275121781387,"N",0.0870116037379223,"N",0.0347841092213245,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0202638132224394,"N",0.0108111251514963,"N",0.0163561852110772,"N",0.0174291929200237,"N",TRUE
11261,"N",0.0565495844969202,"N",0.0578520046300784,"N",0.138,"N",0.138,"N",0.0238095238095238,"N",0.302325313183688,"N",0.302806479875749,"N",0.298327613186779,"N",0.190413078614862,"N",0.146446140288178,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.113295569231262,"N",0.134359293295249,"N",0.0949133988892587,"N",0.0560268701529606,"N",TRUE
11303,"N",0.0250238574974664,"N",0.0122986128837231,"N",0.048,"N",0.07,"N",0.0238095238095238,"N",0.367581352227233,"N",0.368487897828597,"N",0.277689451876517,"N",0.0360361520197,"N",0.0139817997507306,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.00992427063868765,"N",0.00951624855471513,"N",0.00888820087095174,"N",0.00561055850149967,"N",TRUE
11322,"N",0.0253212494073976,"N",0.0231839985665704,"N",0.09,"N",0.108,"N",0.0238095238095238,"N",0.401372512850887,"N",0.402498614501857,"N",0.311058606996615,"N",0.149426082269273,"N",0.152157253706284,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.134139865724314,"N",0.239321808173889,"N",0.150554740178551,"N",0.157818036528233,"N",TRUE
11380,"N",0.132722574946566,"N",0.0537744276183957,"N",0.042,"N",0.082,"N",0.155555555555556,"N",0.266414625407252,"N",0.266670177895143,"N",0.299781873196032,"N",0.298381186359126,"N",0.182407957024063,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.20994792508543,"N",0.314894171736224,"N",0.298387700210922,"N",0.645036639603577,"Y",TRUE
11554,"N",0.0995869437630087,"N",0.0575106439423086,"N",0.016,"N",0.012,"N",0.0234741784037559,"N",0.126729738443168,"N",0.126315789353788,"N",0.228206497624846,"N",0.31243516479437,"N",0.322428308769781,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.239346497626592,"N",0.376059414135064,"N",0.253225619234684,"N",0.172432030554365,"N",TRUE
11610,"N",0.0499813461065874,"N",0.0247657742247204,"N",0.036,"N",0.028,"N",0.0234741784037559,"N",0.0689170087749973,"N",0.0684402251947251,"N",0.171714727912867,"N",0.13819702093104,"N",0.0189248078831375,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0348742042001697,"N",0.0271158897887505,"N",0.0188058672067264,"N",0.0444714550677747,"N",TRUE
11614,"N",0.31326822649486,"Y",0.234612305372767,"N",0.522,"Y",0.516,"Y",0.272727272727273,"N",0.189756342049143,"N",0.189585837306901,"N",0.253656364739484,"N",0.153008545032178,"N",0.0701941966019774,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.119837632237906,"N",0.108631930743934,"N",0.133373121586966,"N",0.0751857431904634,"N",FALSE
11640,"N",0.076231531308781,"N",0.066136457158148,"N",0.216,"N",0.166,"N",0.0234741784037559,"N",0.182933988137515,"N",0.182731209414727,"N",0.241793378782044,"N",0.293309033984207,"N",0.383388197710481,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.233801019455642,"N",0.374606860979944,"N",0.214783147164582,"N",0.185618448337092,"N",TRUE
11673,"N",0.0909391925459022,"N",0.0211665473429539,"N",0.088,"N",0.05,"N",0.0234741784037559,"N",0.0680636364052367,"N",0.0675876846008793,"N",0.167788461999381,"N",0.129765245851572,"N",0.122880758541588,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0581403925251425,"N",0.0409228422639255,"N",0.0627919106951959,"N",0.16923106000659,"N",TRUE
11675,"N",0.0465059317913611,"N",0.0131371887301889,"N",0.07,"N",0.046,"N",0.0234741784037559,"N",0.0751298230035903,"N",0.0746488846061607,"N",0.170244731179032,"N",0.132405179926334,"N",0.192317114949385,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0605240267104572,"N",0.0623113567962634,"N",0.0917660194744128,"N",0.468126851192415,"N",TRUE
11685,"N",0.0447312115562659,"N",0.00855865422456692,"N",0.024,"N",0.006,"N",0.05,"N",0.130105981828677,"N",0.0694541914014565,"N",0.379246470918066,"N",0.00758043440618016,"N",0.000686345899745407,"N",0.05,"N",0.05,"N",0.05,"N",0.0367671996060399,"N",0.0523482785595875,"N",0.019650037162784,"N",0.000179694610580246,"N",TRUE
11698,"N",0.0851605830573096,"N",0.0319462576537658,"N",0.288,"N",0.172,"N",0.0234741784037559,"N",0.169835968293128,"N",0.169574718821517,"N",0.235986585394622,"N",0.137396682008161,"N",0.127888213568914,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.10148132475093,"N",0.0890135929464499,"N",0.102183124947219,"N",0.0935056450567919,"N",TRUE
11751,"N",0.0272399370383838,"N",0.0199413742451283,"N",0.072,"N",0.118,"N",0.0238095238095238,"N",0.535825035906691,"N",0.537733972123234,"N",0.416457426123069,"N",0.145755883843333,"N",0.0989783020258786,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.36339690981682,"N",0.510322477963664,"N",0.34567429801128,"N",0.00923407100673455,"N",TRUE
11756,"N",0.599825195017847,"Y",0.731770049314267,"Y",0.566,"Y",0.568,"Y",0.155555555555556,"N",0.253914336191403,"N",0.254094234650635,"N",0.307778864328753,"N",0.244712438625431,"N",0.12042550191164,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.45657372836147,"N",0.314006440176254,"N",0.430839681279572,"N",0.0203612078613129,"N",FALSE
11767,"N",0.0308614693442488,"N",0.0210376082119581,"N",0.252,"N",0.296,"N",0.0238095238095238,"N",0.715207796876996,"N",0.717637348297706,"Y",0.477508554326458,"N",0.425953354222539,"N",0.498418645159196,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.7880961624016,"Y",0.901590037961261,"Y",0.814716231086276,"Y",0.308333665005091,"N",TRUE
11847,"N",0.088900854909878,"N",0.0801498521323658,"N",0.036,"N",0.044,"N",0.0238095238095238,"N",0.325929989148844,"N",0.326563900001496,"N",0.281395625956772,"N",0.141945674486585,"N",0.127913929828458,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0789040611946698,"N",0.0686506578872538,"N",0.0702235263098859,"N",0.104645827823334,"N",TRUE
10069,"N",0.246791563761586,"N",0.308110076872986,"Y",0.252,"N",0.25,"N",0.272727272727273,"N",0.187558379160765,"N",0.187377348148194,"N",0.285101114657276,"N",0.32039499094769,"N",0.496848273999421,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.323999759525092,"N",0.375081229902185,"N",0.299383258843676,"N",0.52323637554874,"Y",TRUE
10100,"N",0.597862158239419,"Y",0.821504039353786,"Y",0.846,"Y",0.826,"Y",0.733333333333333,"Y",0.227285495566869,"N",0.227311129630227,"N",0.286519396639127,"N",0.321956633617769,"N",0.510027105124049,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.294355787031183,"N",0.273898868649619,"N",0.29415399560324,"N",0.523107138535996,"Y",FALSE
10299,"N",0.131549725267681,"N",0.0818024997192364,"N",0.088,"N",0.026,"N",0.05,"N",0.431871474437967,"N",0.445708794192635,"N",0.577450243183049,"N",0.390917566109671,"N",0.452903614672837,"N",0.05,"N",0.05,"N",0.05,"N",0.596330130962152,"N",0.598872991008367,"N",0.606212226717404,"Y",0.436359588538119,"N",TRUE
10369,"N",0.594257545622634,"Y",0.842663734798949,"Y",0.78,"Y",0.812,"Y",0.583333333333333,"Y",0.196649574723918,"N",0.196512841223837,"N",0.270450128068954,"N",0.445150623375691,"N",0.653935981936119,"Y",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.459955938177779,"N",0.288817910529444,"N",0.454163277227216,"N",0.688301340958807,"Y",FALSE
10414,"N",0.166152159151689,"N",0.161983095920358,"N",0.072,"N",0.06,"N",0.0234741784037559,"N",0.160881814445253,"N",0.160583485138362,"N",0.268904742301012,"N",0.324164612986835,"N",0.40095380276567,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.302561230990815,"N",0.322524884419444,"N",0.328338817025536,"N",0.432334758593592,"N",TRUE
10416,"N",0.513030519512763,"Y",0.559778694420973,"Y",0.734,"Y",0.664,"Y",0.950437317784257,"Y",0.766431814188539,"N",0.77773628558835,"Y",0.700716169255801,"Y",0.650928703671006,"Y",0.714389484915903,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.763323450368215,"Y",0.762179241546443,"Y",0.769839671963862,"Y",0.715557881086712,"Y",FALSE
10423,"N",0.123357878877744,"N",0.0774528398256862,"N",0.062,"N",0.034,"N",0.05,"N",0.0014647114275722,"N",0.00213234250066583,"N",0.082420385873602,"N",3.90992182855583e-05,"N",1.31333944578648e-06,"N",0.05,"N",0.05,"N",0.05,"N",0.00177110528922936,"N",0.00101473567588243,"N",0.00127096622548183,"N",2.44622975377274e-07,"N",TRUE
10433,"N",0.139217076995544,"N",0.126014460023484,"N",0.09,"N",0.056,"N",0.0234741784037559,"N",0.165528167895765,"N",0.165248770160946,"N",0.252763604197972,"N",0.28677237568761,"N",0.478344194553312,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.294231293882353,"N",0.310296307363373,"N",0.294144379323418,"N",0.484267641211477,"N",TRUE
10455,"N",0.115398372781393,"N",0.0650541629657929,"N",0.108,"N",0.04,"N",0.05,"N",0.00776667426308649,"N",0.00800916931686919,"N",0.157014656411145,"N",0.000391933661876189,"N",2.6971851950753e-05,"N",0.05,"N",0.05,"N",0.05,"N",0.00575352099566469,"N",0.00551533662060399,"N",0.00443214706174458,"N",6.82356871221184e-06,"N",TRUE
10472,"N",0.935321864703007,"Y",0.975859772903805,"Y",0.998,"Y",0.998,"Y",0.950437317784257,"Y",0.854035536151347,"Y",0.862243081885756,"Y",0.768729450894262,"Y",0.936459286901192,"Y",0.978772126432207,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.929759138697205,"Y",0.932435856254075,"Y",0.938352283860839,"Y",0.9861484084919,"Y",FALSE
10508,"N",0.525228809066264,"Y",0.739387290797259,"Y",0.464,"N",0.47,"N",0.533333333333333,"Y",0.240516588512253,"N",0.240617575639062,"N",0.293139667375309,"N",0.299772288258297,"N",0.417517959847115,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.27647142175297,"N",0.261583417620689,"N",0.273849633284879,"N",0.434752108511103,"N",FALSE
10671,"N",0.110033230631599,"N",0.0490002464671645,"N",0.03,"N",0.044,"N",0.05,"N",0.0116542355724022,"N",0.0170794850350663,"N",0.182104798410291,"N",0.000673224928715317,"N",3.29355034532916e-05,"N",0.05,"N",0.05,"N",0.05,"N",0.00765580511878911,"N",0.00755660886019114,"N",0.00569787168159962,"N",8.4764727540471e-06,"N",TRUE
10700,"N",0.2069549446281,"N",0.252650053514361,"N",0.208,"N",0.114,"N",0.0234741784037559,"N",0.181588487302903,"N",0.181379485151053,"N",0.262090272724099,"N",0.369827357800913,"N",0.459993377890455,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.374595496177165,"N",0.245570562503234,"N",0.357078495524757,"N",0.443711166713253,"N",TRUE
10746,"N",0.0887537751792385,"N",0.0520841809471034,"N",0.058,"N",0.04,"N",0.0234741784037559,"N",0.116599628536426,"N",0.116160716726707,"N",0.208636225140219,"N",0.218183462517174,"N",0.291315214841209,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.238388925590662,"N",0.160197450136245,"N",0.232582431486399,"N",0.291117610251167,"N",TRUE
10766,"N",0.807077101578976,"Y",0.876435453060397,"Y",0.902,"Y",0.94,"Y",0.950437317784257,"Y",0.838126565104858,"Y",0.846981221743817,"Y",0.74064943490756,"Y",0.801049677555867,"Y",0.807388601914209,"Y",0.94,"Y",0.94,"Y",0.94,"Y",0.856839580544662,"Y",0.851653069004022,"Y",0.869142380680411,"Y",0.808630442045478,"Y",FALSE
10791,"N",0.125540236413798,"N",0.0775243941125094,"N",0.054,"N",0.056,"N",0.05,"N",0.43461872444639,"N",0.536856006383608,"N",0.53663752950931,"N",0.330678631155523,"N",0.295195822322948,"N",0.05,"N",0.05,"N",0.05,"N",0.63041156121412,"Y",0.667684619096451,"Y",0.653456923903281,"Y",0.270766013364215,"N",TRUE
10862,"N",0.355231891343854,"Y",0.4825314106908,"Y",0.462,"N",0.468,"N",0.272727272727273,"N",0.191779923616125,"N",0.191619215057048,"N",0.287545660314016,"N",0.332272672186295,"N",0.335071086849221,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.354445409611624,"N",0.336171915986471,"N",0.366405153542566,"N",0.333451840905655,"N",FALSE
10927,"N",0.0484274068824398,"N",0.0230888852027024,"N",0.02,"N",0.018,"N",0.0234741784037559,"N",0.07259465005755,"N",0.0721150122014597,"N",0.184087195228954,"N",0.287935010020375,"N",0.290897758093847,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.138825627832951,"N",0.139649243515816,"N",0.135191399595364,"N",0.30020874728859,"N",TRUE
11079,"N",0.0526206491489445,"N",0.0228784652302726,"N",0.022,"N",0.012,"N",0.0234741784037559,"N",0.108519542769959,"N",0.108064353239433,"N",0.231825131972369,"N",0.256785588580128,"N",0.21304346444156,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.168872778327448,"N",0.163225583977494,"N",0.166231268738101,"N",0.207253848450495,"N",TRUE
11120,"N",0.0526206491489445,"N",0.0219061741213543,"N",0.018,"N",0.008,"N",0.0234741784037559,"N",0.120625522256104,"N",0.120195949429991,"N",0.241217226094577,"N",0.266513139895359,"N",0.218466757033442,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.193509719509051,"N",0.187282152309331,"N",0.19279262898508,"N",0.211032586755645,"N",TRUE
11126,"N",0.0379632151035291,"N",0.0159871181378622,"N",0.042,"N",0.02,"N",0.0234741784037559,"N",0.133337359254364,"N",0.132942201561916,"N",0.203433215977236,"N",0.175256914860126,"N",0.130915160906227,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.101474133850646,"N",0.120222103599964,"N",0.0910726075963616,"N",0.126912809422603,"N",TRUE
11149,"N",0.0705550194572074,"N",0.0342477083844811,"N",0.026,"N",0.034,"N",0.0234741784037559,"N",0.150878363476859,"N",0.150541679004908,"N",0.262443467863349,"N",0.265447172470567,"N",0.202599513706776,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.216564827166091,"N",0.210778824713543,"N",0.213725348483453,"N",0.192582436517748,"N",TRUE
11153,"N",0.26548993864877,"N",0.2278370210263,"N",0.246,"N",0.266,"N",0.155555555555556,"N",0.261538359929742,"N",0.261764187382277,"N",0.324557200847595,"N",0.359000592427926,"N",0.355633047690332,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.476161511096726,"N",0.463465332901456,"N",0.49919042763868,"N",0.359642393027945,"N",TRUE
