"UniqueID","sold.fctr","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart.prob","sold.fctr.predict.Max.cor.Y.cv.0.cp.0.rpart","sold.fctr.predict.Max.cor.Y.rpart.prob","sold.fctr.predict.Max.cor.Y.rpart","sold.fctr.predict.All.X.no.rnorm.rpart.prob","sold.fctr.predict.All.X.no.rnorm.rpart","sold.fctr.predict.All.Interact.X.no.rnorm.rpart.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rpart","sold.fctr.predict.Max.cor.Y.glm.prob","sold.fctr.predict.Max.cor.Y.glm","sold.fctr.predict.All.Interact.X.glmnet.prob","sold.fctr.predict.All.Interact.X.glmnet","sold.fctr.predict.All.X.glmnet.prob","sold.fctr.predict.All.X.glmnet","sold.fctr.predict.All.X.no.rnorm.rf.prob","sold.fctr.predict.All.X.no.rnorm.rf","sold.fctr.predict.Interact.High.cor.Y.glm.prob","sold.fctr.predict.Interact.High.cor.Y.glm","sold.fctr.predict.All.Interact.X.bayesglm.prob","sold.fctr.predict.All.Interact.X.bayesglm","sold.fctr.predict.All.Interact.X.no.rnorm.rf.prob","sold.fctr.predict.All.Interact.X.no.rnorm.rf","sold.fctr.predict.Low.cor.X.glm.prob","sold.fctr.predict.Low.cor.X.glm","sold.fctr.predict.All.X.bayesglm.prob","sold.fctr.predict.All.X.bayesglm","sold.fctr.predict.All.X.glm.prob","sold.fctr.predict.All.X.glm","sold.fctr.predict.All.Interact.X.glm.prob","sold.fctr.predict.All.Interact.X.glm","sold.fctr.predict.Ensemble.glmnet.prob","sold.fctr.predict.Ensemble.glmnet","sold.fctr.predict.Ensemble.glmnet.accurate"
10469,"N",0.526315789473684,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.256931153367573,"N",0.292011672588549,"N",0.295888524252652,"N",0.12,"N",0.256796361737225,"N",0.255689025348718,"N",0.1,"N",0.426730965330477,"N",0.284396167758328,"N",0.252469563214462,"N",0.283183663991578,"N",0.113645711965398,"N",TRUE
10532,"N",0.902654867256637,"Y",0.902654867256637,"Y",0.902654867256637,"Y",0.902654867256637,"Y",0.706579388414091,"Y",0.629847816474227,"Y",0.669204262473528,"Y",0.732,"Y",0.575660667672073,"N",0.500181884638023,"Y",0.864,"Y",0.348586021594755,"N",0.584989719185554,"Y",0.777309879474624,"Y",0.0637231670324975,"N",0.819715619957517,"Y",FALSE
10574,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.128920015307486,"N",0.237051639944528,"N",0.22451591773257,"N",0.036,"N",0.129662412026734,"N",0.0136634398033629,"N",0.004,"N",2.699887970409e-09,"N",0.0128543544043192,"N",5.7960970397111e-09,"N",1.51032881756175e-09,"N",0.0735543174410434,"N",TRUE
10583,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.167497071516247,"N",0.257202586685176,"N",0.248858057160814,"N",0.236,"N",0.168048971774461,"N",0.0730599722691793,"N",0.074,"N",0.0886040031453258,"N",0.0584590240020994,"N",0.0680924220964341,"N",0.147337842900753,"N",0.139387985248297,"N",TRUE
10629,"N",0.235294117647059,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.204502647329936,"N",0.272084096407272,"N",0.269511949769329,"N",0.174,"N",0.204802807298278,"N",0.218214506635241,"N",0.086,"N",0.149040900484921,"N",0.189655452831793,"N",0.152876568233653,"N",0.156629027733476,"N",0.124267702434537,"N",TRUE
10737,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.175686964138072,"N",0.260741902459963,"N",0.253617642744513,"N",0.102,"N",0.17618816340719,"N",0.154051159655159,"N",0.052,"N",0.170576688053919,"N",0.140125070680303,"N",0.062999380149253,"N",0.338445987302612,"N",0.0977315446669837,"N",TRUE
10765,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.195347391874401,"N",0.269875327466636,"N",0.264592251290533,"N",0.248,"N",0.195714935213435,"N",0.119193250683114,"N",0.158,"N",0.0750242946276247,"N",0.152909783306364,"N",0.214788863860355,"N",0.0714989778570651,"N",0.17138812547756,"N",TRUE
10847,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.197066418659688,"N",0.266295071890045,"N",0.265524571135898,"N",0.138,"N",0.197421543002506,"N",0.0579625098810819,"N",0.096,"N",1.79088983738967e-08,"N",0.0487055111264604,"N",1.96403117734452e-08,"N",1.86176633743103e-09,"N",0.11629739706784,"N",TRUE
10900,"N",0.304347826086957,"N",0.296703296703297,"N",0.296703296703297,"N",0.296703296703297,"N",0.448795627792131,"N",0.42572371027957,"N",0.55686877818007,"N",0.104,"N",0.84011467779252,"Y",0.111677570460578,"N",0.068,"N",0.306976428004066,"N",0.328098671582074,"N",0.34487583620625,"N",0.0123333620519296,"N",0.100734880006294,"N",TRUE
10915,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.105560279196695,"N",0.221146936371322,"N",0.207684886599745,"N",0.026,"N",0.106369549015639,"N",0.131533016651912,"N",0.012,"N",0.0798213649006679,"N",0.0881166160067283,"N",0.0993247367698231,"N",0.116646630918881,"N",0.0734709592315867,"N",TRUE
10940,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0798436615698516,"N",0.198627146956914,"N",0.186338436493881,"N",0.172,"N",0.0806695420700404,"N",0.160868199791948,"N",0.09,"N",0.0741221454915413,"N",0.117788337136292,"N",0.00835782967633912,"N",0.0203044233725592,"N",0.124230703711469,"N",TRUE
11020,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0852557885883927,"N",0.204454382185124,"N",0.191144221086506,"N",0.054,"N",0.0860840107764224,"N",0.0107953468160048,"N",0.038,"N",1.82336705152588e-08,"N",0.00734872484366842,"N",6.12683447293312e-09,"N",7.11433815604835e-11,"N",0.0832879179984487,"N",TRUE
11063,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.099510380865479,"N",0.217884109591939,"N",0.202973620551599,"N",0.016,"N",0.100329528776575,"N",0.0575809868881777,"N",0.014,"N",0.0365862198440951,"N",0.0505257614651807,"N",0.0443997908670325,"N",0.0492391799230834,"N",0.071862733381277,"N",TRUE
11108,"N",0.235294117647059,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.219771719545067,"N",0.272326767044406,"N",0.277484700811447,"N",0.128,"N",0.219953152921182,"N",0.0266457796288858,"N",0.18,"N",9.36939053620458e-09,"N",0.0233240076866077,"N",9.38850375456968e-09,"N",7.53230073181676e-10,"N",0.13723700878901,"N",TRUE
11113,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0370845851934264,"N",0.160107419360932,"N",0.138161880812042,"N",0.03,"N",0.0377391749746223,"N",0.0531856617986533,"N",0.006,"N",0.0177179652989959,"N",0.0168013938520929,"N",0.0164830308438015,"N",0.0175953272820146,"N",0.0728766783104444,"N",TRUE
11137,"N",0.235294117647059,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.236876421574949,"N",0.278573802877188,"N",0.286114374464011,"N",0.2,"N",0.236916592876138,"N",0.0499643419502563,"N",0.24,"N",1.29306200812324e-08,"N",0.0496374619195897,"N",1.93040655117214e-08,"N",1.6249131893324e-09,"N",0.18326147629284,"N",TRUE
11148,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0153690754935181,"N",0.124473209885848,"N",0.097334792820992,"N",0.086,"N",0.0157667180981551,"N",0.0805949348681638,"N",0.036,"N",0.0427752672919693,"N",0.0179978043360638,"N",0.0251178052972054,"N",0.100651800032321,"N",0.0898619656466288,"N",TRUE
11160,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0955175596535817,"N",0.210015446124261,"N",0.199769510928978,"N",0.122,"N",0.0963413380902784,"N",0.0919290267149613,"N",0.096,"N",0.0330170246371977,"N",0.0619115127023662,"N",0.0641424197894266,"N",0.0679521388409816,"N",0.112297619472311,"N",TRUE
11222,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0614973191214217,"N",0.187523921791787,"N",0.168361807451133,"N",0.032,"N",0.0622872167368929,"N",0.0368710652216232,"N",0.012,"N",0.0345522314294861,"N",0.0185917832233456,"N",0.0160150370440925,"N",0.0100805932286426,"N",0.0742670314114682,"N",TRUE
11287,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0137495745858476,"N",0.119418183629995,"N",0.0930619907822587,"N",0.06,"N",0.0141194425477119,"N",0.000824975695675666,"N",0.062,"N",2.56611617427144e-12,"N",0.000117440710455043,"N",7.54097323842047e-12,"N",1.17161411844995e-12,"N",0.0893997412864629,"N",TRUE
11304,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.168740096392553,"N",0.250833552328197,"N",0.249588267315826,"N",0.078,"N",0.1692845053834,"N",0.142496804455016,"N",0.038,"N",0.136877443668772,"N",0.115372457034401,"N",0.0513654755861511,"N",0.241198825050845,"N",0.0890121447392037,"N",TRUE
11308,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0296066258490927,"N",0.148167721422797,"N",0.12642767295112,"N",0.2,"N",0.0301919782807608,"N",0.0431759778904726,"N",0.172,"N",0.0071775926728077,"N",0.00511881101934445,"N",0.00915439652799789,"N",0.412074140519438,"Y",0.160701832293819,"N",TRUE
11318,"N",0.235294117647059,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.232636896448802,"N",0.273861899598334,"N",0.284002556416622,"N",0.092,"N",0.232712821799196,"N",0.026394619622894,"N",0.226,"N",6.38795589205387e-09,"N",0.0228682314210865,"N",7.99722475398179e-09,"N",6.4889640146019e-10,"N",0.140022434104349,"N",TRUE
11360,"N",0.902654867256637,"Y",0.902654867256637,"Y",0.902654867256637,"Y",0.902654867256637,"Y",0.722404590678907,"Y",0.631749910399257,"Y",0.676702222562436,"Y",0.544,"Y",0.792795255567345,"Y",0.825742248969231,"Y",0.68,"Y",0.689393142558508,"Y",0.723892933964596,"Y",0.813839754229849,"Y",0.733056509953246,"Y",0.639256799125637,"Y",FALSE
11387,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.159376455696972,"N",0.243189049515778,"N",0.244014394106653,"N",0.29,"N",0.159975409502323,"N",0.496648059124914,"N",0.298,"N",0.346947439865055,"N",0.409888218477968,"N",0.487682806122946,"N",0.519536681649812,"Y",0.25205465288189,"N",TRUE
11395,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0365373255642644,"N",0.15538881173871,"N",0.137356862854181,"N",0.078,"N",0.0371873831223128,"N",0.0217301309333982,"N",0.08,"N",0.0083994975427001,"N",0.00994677846973678,"N",0.00936832958370548,"N",0.00529167857469536,"N",0.0973465479167428,"N",TRUE
11572,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.133183841549847,"N",0.225245151253409,"N",0.227391474301452,"N",0.06,"N",0.133909647201428,"N",0.114547383219496,"N",0.046,"N",0.0719261110629928,"N",0.0737988232540716,"N",0.0813489857949805,"N",0.18901506385379,"N",0.0866933474487523,"N",TRUE
11739,"N",0.346938775510204,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.30129137574007,"N",0.291169489705588,"N",0.316480386990335,"N",0.084,"N",0.300743043517495,"N",0.236970473483743,"N",0.1,"N",0.343880160600492,"N",0.223940084619257,"N",0.324321692843064,"N",0.39131801704874,"N",0.10482814976069,"N",TRUE
10016,"N",0.714285714285714,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.335139165221879,"N",0.317943249865462,"N",0.331492379654097,"N",0.306,"N",0.334259745858007,"N",0.389172697284409,"N",0.234,"N",0.389571910802129,"N",0.370806194237731,"N",0.378019311949417,"N",0.405566575225489,"Y",0.228910721984442,"N",TRUE
10067,"N",0.235294117647059,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.23164366862251,"N",0.297142445981054,"N",0.283505316969508,"N",0.598,"Y",0.231727902526848,"N",0.514245419792422,"Y",0.542,"Y",0.432595617801991,"N",0.434691697132192,"N",0.437828538310933,"N",0.508347597921209,"Y",0.586856497590725,"Y",FALSE
10083,"N",0.235294117647059,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.232762065200743,"N",0.297380385577314,"N",0.284065151774251,"N",0.122,"N",0.232836941636212,"N",0.311167454342303,"N",0.094,"N",0.248479343209506,"N",0.279934684776641,"N",0.25867053999007,"N",0.302104677534181,"N",0.112701608764002,"N",TRUE
10084,"N",0.235294117647059,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.240650355079439,"N",0.300487448682271,"N",0.287980201831823,"N",0.142,"N",0.240658316119245,"N",0.360789631629235,"N",0.074,"N",0.358732086153966,"N",0.3107509908446,"N",0.300965876575778,"N",0.374501024738186,"N",0.113118299935443,"N",TRUE
10087,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.110887489451413,"N",0.223754359369332,"N",0.211701994463549,"N",0.104,"N",0.111685364362563,"N",0.359864841609255,"N",0.134,"N",0.246314329023133,"N",0.244115613311289,"N",0.225067254728149,"N",0.376915281767567,"N",0.118663826664139,"N",TRUE
10102,"N",0.235294117647059,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.210022991517203,"N",0.287818425313193,"N",0.272426310323105,"N",0.228,"N",0.210281101306075,"N",0.23515173313161,"N",0.176,"N",0.185122190471632,"N",0.204833451342438,"N",0.19024458468246,"N",0.226134431240181,"N",0.171332271417166,"N",TRUE
10116,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.074753753160294,"N",0.211982933317173,"N",0.181632694501731,"N",0.37,"N",0.0755742054217129,"N",0.403399194534288,"N",0.278,"N",0.165992428313357,"N",0.231016653364289,"N",0.22785515806589,"N",0.39821338919771,"N",0.282326773316258,"N",TRUE
10153,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0291739338319607,"N",0.160762921892132,"N",0.125693931830207,"N",0.144,"N",0.0297547611692066,"N",0.110777547001453,"N",0.1,"N",0.0318721596285285,"N",0.0371305582201311,"N",0.032936669474293,"N",0.0902790081939039,"N",0.11937844030055,"N",TRUE
10287,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.161592761200986,"N",0.248244694775517,"N",0.245349294148401,"N",0.222,"N",0.162179204754159,"N",0.214698022581906,"N",0.258,"N",0.155966816960745,"N",0.149521757790301,"N",0.140424139180731,"N",0.213463266621262,"N",0.200725227208438,"N",TRUE
10314,"N",0.304347826086957,"N",0.296703296703297,"N",0.296703296703297,"N",0.296703296703297,"N",0.567558117945036,"N",0.50946181864279,"N",0.607805131198465,"Y",0.496,"Y",0.660247075984217,"Y",0.2935473181457,"N",0.532,"Y",0.658785655988667,"Y",0.460932327465023,"N",0.432119178642902,"N",0.260679471086847,"N",0.511664939698981,"Y",FALSE
10541,"N",0.304347826086957,"N",0.296703296703297,"N",0.296703296703297,"N",0.296703296703297,"N",0.504229264270382,"N",0.476898232891879,"N",0.580819796476897,"N",0.42,"Y",0.530023134948782,"N",0.353370554743543,"N",0.476,"Y",0.552267800967608,"Y",0.542862206980712,"Y",0.554244560737481,"Y",0.340355885381929,"N",0.426903708525693,"Y",FALSE
10594,"N",0,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.823926307031857,"Y",0.510292194323026,"N",0.568791340344644,"N",0.356,"N",0.82054703420536,"Y",0.812758417476303,"Y",0.23,"N",0.924120347505574,"Y",0.933233379938251,"Y",0.939867089217493,"Y",0.834182975482996,"Y",0.25424015951029,"N",TRUE
10619,"N",0.304347826086957,"N",0.296703296703297,"N",0.296703296703297,"N",0.296703296703297,"N",0.618434165742534,"N",0.565248567530716,"N",0.629657292805629,"Y",0.634,"Y",0.64157755938075,"Y",0.740420973311955,"Y",0.694,"Y",0.863032264041729,"Y",0.833968679174988,"Y",0.839209037766037,"Y",0.732726710371261,"Y",0.699595640392196,"Y",FALSE
10643,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.112737872307395,"N",0.218860956851711,"N",0.213070535418191,"N",0.296,"N",0.113531225995759,"N",0.269193142029248,"N",0.29,"N",0.160758356378377,"N",0.163968930202775,"N",0.153501059030151,"N",0.266298043420151,"N",0.249297191192446,"N",TRUE
10644,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0731805831908513,"N",0.192382507881405,"N",0.180138468038138,"N",0.038,"N",0.0739986898001354,"N",0.181807201144375,"N",0.03,"N",0.111699971456922,"N",0.116451120740979,"N",0.11812220563577,"N",0.189804040362431,"N",0.0791621819968549,"N",TRUE
10682,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.202095192536332,"N",0.261239619936122,"N",0.268228989871836,"N",0.124,"N",0.202413363313209,"N",0.249727154395272,"N",0.084,"N",0.205512438704874,"N",0.204298732064195,"N",0.202539766676702,"N",0.285262846192084,"N",0.110609688054187,"N",TRUE
10731,"N",0.304347826086957,"N",0.296703296703297,"N",0.296703296703297,"N",0.296703296703297,"N",0.482041354466946,"N",0.436921929749603,"N",0.571299914520025,"N",0.42,"Y",0.508053828249625,"N",0.208421084448995,"N",0.468,"Y",0.405363044985497,"N",0.388194134815824,"N",0.379242053035845,"N",0.199732232863439,"N",0.420535724517379,"Y",FALSE
10774,"N",0.902654867256637,"Y",0.902654867256637,"Y",0.902654867256637,"Y",0.902654867256637,"Y",0.724588074369921,"Y",0.651781844734545,"Y",0.677749811308112,"Y",0.53,"Y",0.743163801667601,"Y",0.728925058426905,"Y",0.63,"Y",0.737003232033863,"Y",0.73968735135026,"Y",0.746034352202844,"Y",0.735076179458038,"Y",0.60032001021694,"Y",FALSE
10867,"N",0.304347826086957,"N",0.296703296703297,"N",0.296703296703297,"N",0.296703296703297,"N",0.424473497096685,"N",0.410718044606116,"N",0.546128360212018,"N",0.318,"N",0.523239037515389,"N",0.282479999436671,"N",0.306,"N",0.552064217410318,"Y",0.565631711842316,"Y",0.59967196766076,"Y",0.304189492443015,"N",0.268596342747315,"N",TRUE
10953,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0535006193084991,"N",0.18435274762663,"N",0.159470680970672,"N",0.158,"N",0.0542589455829133,"N",0.122426880786874,"N",0.146,"N",0.0576581832768958,"N",0.0589329234257244,"N",0.0568482991073485,"N",0.108237008903514,"N",0.136757619191553,"N",TRUE
10982,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.00367508199816973,"N",0.0816880349002085,"N",0.0541355477624079,"N",0.02,"N",0.00381824642956772,"N",0.0393185368927712,"N",0.034,"N",0.00488368208128825,"N",0.00501829118701279,"N",0.00463815346540693,"N",0.032751055299158,"N",0.0760604292164958,"N",TRUE
10983,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0929593099367879,"N",0.216513077250062,"N",0.197673974818967,"N",0.396,"N",0.0937852269643681,"N",0.23201333524724,"N",0.204,"N",0.143227233866618,"N",0.150341546506189,"N",0.14688589860524,"N",0.213789260378836,"N",0.25695768028235,"N",TRUE
11003,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0681026174835404,"N",0.184910647468602,"N",0.175175106184851,"N",0.118,"N",0.0689108778451522,"N",0.181263328979186,"N",0.082,"N",0.0924764019183853,"N",0.115854221952829,"N",0.118434599902334,"N",0.160363041726465,"N",0.108091366132232,"N",TRUE
11067,"N",0.304347826086957,"N",0.296703296703297,"N",0.296703296703297,"N",0.296703296703297,"N",0.402587379390164,"N",0.371928037871412,"N",0.536288110765799,"N",0.242,"N",0.428534049470114,"N",0.192360694673669,"N",0.248,"N",0.506584197186536,"Y",0.508262194254985,"Y",0.492436614881608,"N",0.197707567120022,"N",0.204994872476413,"N",TRUE
11110,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0781944018504515,"N",0.191656578226106,"N",0.184834411751656,"N",0.018,"N",0.0790188767694743,"N",0.114311521649996,"N",0.008,"N",0.0676103930126725,"N",0.0689692635834993,"N",0.0743142641749836,"N",0.109728889302197,"N",0.0713458226418895,"N",TRUE
11130,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.115102756750675,"N",0.215047372569681,"N",0.214800485151994,"N",0.082,"N",0.115889923393304,"N",0.132246503408558,"N",0.03,"N",0.09460917796531,"N",0.0925149966277809,"N",0.0913514572973015,"N",0.122940177217331,"N",0.0878307737873927,"N",TRUE
11141,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0685151655674075,"N",0.183945800107293,"N",0.175586735866832,"N",0.126,"N",0.0693243594951722,"N",0.147977213446277,"N",0.054,"N",0.0784557181242557,"N",0.0778420119198428,"N",0.0738350091019949,"N",0.133072716988722,"N",0.103184192825126,"N",TRUE
11156,"N",0.902654867256637,"Y",0.902654867256637,"Y",0.902654867256637,"Y",0.902654867256637,"Y",0.843077775645594,"Y",0.745277381093199,"Y",0.742105738608096,"Y",0.926,"Y",0.854496040071607,"Y",0.927126022769065,"Y",0.93,"Y",0.902492479642758,"Y",0.905864961670172,"Y",0.909114771083199,"Y",0.943807720210556,"Y",0.902913187190442,"Y",FALSE
11176,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0182927934395376,"N",0.123443495038904,"N",0.1043850921432,"N",0.032,"N",0.018736600596264,"N",0.064136244916267,"N",0.016,"N",0.0193184197695943,"N",0.0187611062168957,"N",0.0194823817606639,"N",0.0627165001284418,"N",0.0751203217255521,"N",TRUE
11182,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0521521173129137,"N",0.169188283092023,"N",0.15789081545899,"N",0.046,"N",0.0529040155549257,"N",0.0979429625631715,"N",0.036,"N",0.04879635955876,"N",0.046787369749403,"N",0.0430637940728713,"N",0.0942277343102965,"N",0.0815835318176447,"N",TRUE
11185,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0947406427207438,"N",0.215584525718747,"N",0.199136736994178,"N",0.132,"N",0.0955651402968697,"N",0.166735630142727,"N",0.082,"N",0.105652048772994,"N",0.147045358032352,"N",0.151153356160218,"N",0.161874901437285,"N",0.111707222142698,"N",TRUE
11205,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.113358057774988,"N",0.213268977553743,"N",0.213526259179318,"N",0.286,"N",0.114149832902603,"N",0.184230224866959,"N",0.208,"N",0.128429732927249,"N",0.128835998137043,"N",0.125390904698826,"N",0.171382897284512,"N",0.206982373270127,"N",TRUE
11211,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.15490487968993,"N",0.234537007415459,"N",0.241290047549175,"N",0.09,"N",0.155528286152509,"N",0.132304000976431,"N",0.064,"N",0.11648259647636,"N",0.115382247601822,"N",0.114976487848116,"N",0.131643706836435,"N",0.0969490589179027,"N",TRUE
11224,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0374970316220553,"N",0.152938288729764,"N",0.138763644331144,"N",0.038,"N",0.0381549853219989,"N",0.0712038390518945,"N",0.078,"N",0.0312774354175048,"N",0.0300093341215731,"N",0.0270041844357679,"N",0.0703614333837867,"N",0.0882574941957505,"N",TRUE
11238,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0376981018064926,"N",0.153070450339196,"N",0.139055492866143,"N",0.256,"N",0.0383576794490613,"N",0.0553831815035318,"N",0.15,"N",0.0251800513113829,"N",0.0213250637904841,"N",0.0200307451800041,"N",0.0408640138699976,"N",0.171292427423493,"N",TRUE
11252,"N",0.235294117647059,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.229215792493564,"N",0.280966375518261,"N",0.282285778695923,"N",0.112,"N",0.229320224827879,"N",0.340407815577512,"N",0.08,"N",0.333060216135537,"N",0.352167972009872,"N",0.361269863034752,"N",0.352326014982161,"N",0.10680374061166,"N",TRUE
11262,"N",0.304347826086957,"N",0.296703296703297,"N",0.296703296703297,"N",0.296703296703297,"N",0.349802864146545,"N",0.329587854500108,"N",0.51162858045021,"N",0.278,"N",0.374934047395706,"N",0.14335700444923,"N",0.274,"N",0.463101966042738,"N",0.465925633222963,"N",0.450798278849664,"N",0.132689649982292,"N",0.23215497641467,"N",TRUE
11268,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.154811685945265,"N",0.23385453776323,"N",0.241232814436969,"N",0.186,"N",0.155435590593841,"N",0.18866846441369,"N",0.17,"N",0.185036742791199,"N",0.192136631909164,"N",0.184671815642038,"N",0.188998328221807,"N",0.153967590937586,"N",TRUE
11306,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0140155661477957,"N",0.112981480044402,"N",0.0937845686567952,"N",0.08,"N",0.0143901137028471,"N",0.0747603753951746,"N",0.088,"N",0.0216639392077035,"N",0.0224921676804945,"N",0.0187399697271913,"N",0.065473192919188,"N",0.0998523963707424,"N",TRUE
11321,"N",0.304347826086957,"N",0.296703296703297,"N",0.296703296703297,"N",0.296703296703297,"N",0.331852504629275,"N",0.31530222827995,"N",0.502858635208831,"N",0.652,"Y",0.425812308365344,"N",0.0997015064304177,"N",0.7,"Y",0.348011756166086,"N",0.350177315241797,"N",0.374427275702864,"N",0.0891628706073736,"N",0.707442996271584,"Y",FALSE
11334,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.0906573029000436,"N",0.198099870615453,"N",0.195758314134558,"N",0.092,"N",0.0914845718809547,"N",0.142329506881661,"N",0.216,"N",0.0891523509184346,"N",0.0918297950445968,"N",0.0836741533845916,"N",0.126973778892639,"N",0.137545864357856,"N",TRUE
11373,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.129378650670329,"N",0.220193438927524,"N",0.224827814424755,"N",0.064,"N",0.130119322682585,"N",0.120610648012568,"N",0.092,"N",0.093593421013327,"N",0.094918891727259,"N",0.0896858430249852,"N",0.107114949943443,"N",0.0971648569375065,"N",TRUE
11379,"N",0.111538461538462,"N",0.211502782931354,"N",0.211502782931354,"N",0.211502782931354,"N",0.153556571387336,"N",0.232028583329641,"N",0.240460162234288,"N",0.13,"N",0.154187139175972,"N",0.167438266502635,"N",0.144,"N",0.170586339572123,"N",0.178593886807049,"N",0.171212010405835,"N",0.171084446544311,"N",0.1279758985261,"N",TRUE
