"UniqueID","sold.fctr","sold.fctr.predict.Max.cor.Y.rpart.prob","sold.fctr.predict.Max.cor.Y.rpart","sold.fctr.predict.Max.cor.Y.rpart.accurate"
10757,"Y",0.909747292418773,"Y",TRUE
10781,"Y",0.909747292418773,"Y",TRUE
10782,"Y",0.909747292418773,"Y",TRUE
10802,"Y",0.909747292418773,"Y",TRUE
10863,"Y",0.909747292418773,"Y",TRUE
10899,"Y",0.909747292418773,"Y",TRUE
10931,"Y",0.909747292418773,"Y",TRUE
10971,"Y",0.225746268656716,"N",FALSE
11015,"Y",0.225746268656716,"N",FALSE
11025,"Y",0.225746268656716,"N",FALSE
11036,"Y",0.225746268656716,"N",FALSE
11107,"Y",0.225746268656716,"N",FALSE
11196,"Y",0.225746268656716,"N",FALSE
11241,"Y",0.225746268656716,"N",FALSE
11289,"Y",0.909747292418773,"Y",TRUE
11313,"Y",0.909747292418773,"Y",TRUE
11467,"Y",0.909747292418773,"Y",TRUE
11505,"Y",0.225746268656716,"N",FALSE
11509,"Y",0.225746268656716,"N",FALSE
11607,"Y",0.909747292418773,"Y",TRUE
11620,"Y",0.909747292418773,"Y",TRUE
11646,"Y",0.909747292418773,"Y",TRUE
11648,"Y",0.225746268656716,"N",FALSE
11650,"Y",0.909747292418773,"Y",TRUE
11667,"Y",0.909747292418773,"Y",TRUE
11669,"Y",0.909747292418773,"Y",TRUE
11670,"Y",0.909747292418773,"Y",TRUE
11681,"Y",0.909747292418773,"Y",TRUE
11694,"Y",0.909747292418773,"Y",TRUE
11697,"Y",0.225746268656716,"N",FALSE
11725,"Y",0.225746268656716,"N",FALSE
11785,"Y",0.909747292418773,"Y",TRUE
11810,"Y",0.528169014084507,"Y",TRUE
10011,"Y",0.225746268656716,"N",FALSE
10017,"Y",0.225746268656716,"N",FALSE
10041,"Y",0.225746268656716,"N",FALSE
10049,"Y",0.909747292418773,"Y",TRUE
10070,"Y",0.909747292418773,"Y",TRUE
10098,"Y",0.909747292418773,"Y",TRUE
10105,"Y",0.225746268656716,"N",FALSE
10125,"Y",0.909747292418773,"Y",TRUE
10141,"Y",0.528169014084507,"Y",TRUE
10147,"Y",0.225746268656716,"N",FALSE
10166,"Y",0.909747292418773,"Y",TRUE
10187,"Y",0.528169014084507,"Y",TRUE
10203,"Y",0.909747292418773,"Y",TRUE
10214,"Y",0.909747292418773,"Y",TRUE
10228,"Y",0.528169014084507,"Y",TRUE
10243,"Y",0.528169014084507,"Y",TRUE
10247,"Y",0.909747292418773,"Y",TRUE
10268,"Y",0.528169014084507,"Y",TRUE
10309,"Y",0.909747292418773,"Y",TRUE
10322,"Y",0.909747292418773,"Y",TRUE
10373,"Y",0.909747292418773,"Y",TRUE
10394,"Y",0.225746268656716,"N",FALSE
10401,"Y",0.909747292418773,"Y",TRUE
10417,"Y",0.909747292418773,"Y",TRUE
10431,"Y",0.909747292418773,"Y",TRUE
10435,"Y",0.528169014084507,"Y",TRUE
10442,"Y",0.909747292418773,"Y",TRUE
10456,"Y",0.528169014084507,"Y",TRUE
10502,"Y",0.528169014084507,"Y",TRUE
10542,"Y",0.909747292418773,"Y",TRUE
10598,"Y",0.528169014084507,"Y",TRUE
10608,"Y",0.528169014084507,"Y",TRUE
10654,"Y",0.528169014084507,"Y",TRUE
10669,"Y",0.909747292418773,"Y",TRUE
10684,"Y",0.528169014084507,"Y",TRUE
10686,"Y",0.225746268656716,"N",FALSE
10702,"Y",0.909747292418773,"Y",TRUE
10721,"Y",0.909747292418773,"Y",TRUE
10749,"Y",0.909747292418773,"Y",TRUE
10756,"Y",0.909747292418773,"Y",TRUE
10761,"Y",0.909747292418773,"Y",TRUE
10790,"Y",0.909747292418773,"Y",TRUE
10824,"Y",0.225746268656716,"N",FALSE
10882,"Y",0.528169014084507,"Y",TRUE
10896,"Y",0.225746268656716,"N",FALSE
10936,"Y",0.909747292418773,"Y",TRUE
10974,"Y",0.528169014084507,"Y",TRUE
11030,"Y",0.909747292418773,"Y",TRUE
11086,"Y",0.225746268656716,"N",FALSE
11125,"Y",0.225746268656716,"N",FALSE
11421,"Y",0.225746268656716,"N",FALSE
11582,"Y",0.225746268656716,"N",FALSE
11603,"Y",0.909747292418773,"Y",TRUE
11624,"Y",0.909747292418773,"Y",TRUE
11627,"Y",0.909747292418773,"Y",TRUE
11635,"Y",0.909747292418773,"Y",TRUE
11655,"Y",0.909747292418773,"Y",TRUE
11678,"Y",0.909747292418773,"Y",TRUE
11702,"Y",0.225746268656716,"N",FALSE
11735,"Y",0.225746268656716,"N",FALSE
11758,"Y",0.909747292418773,"Y",TRUE
11778,"Y",0.909747292418773,"Y",TRUE
11784,"Y",0.225746268656716,"N",FALSE
10019,"Y",0.225746268656716,"N",FALSE
10034,"Y",0.909747292418773,"Y",TRUE
10050,"Y",0.528169014084507,"Y",TRUE
10061,"Y",0.528169014084507,"Y",TRUE
10090,"Y",0.528169014084507,"Y",TRUE
10109,"Y",0.225746268656716,"N",FALSE
10119,"Y",0.528169014084507,"Y",TRUE
10183,"Y",0.225746268656716,"N",FALSE
10205,"Y",0.225746268656716,"N",FALSE
10253,"Y",0.528169014084507,"Y",TRUE
10277,"Y",0.225746268656716,"N",FALSE
10297,"Y",0.142857142857143,"N",FALSE
10327,"Y",0.909747292418773,"Y",TRUE
10331,"Y",0.909747292418773,"Y",TRUE
10344,"Y",0.528169014084507,"Y",TRUE
10378,"Y",0.528169014084507,"Y",TRUE
10398,"Y",0.909747292418773,"Y",TRUE
10399,"Y",0.528169014084507,"Y",TRUE
10427,"Y",0.528169014084507,"Y",TRUE
10468,"Y",0.528169014084507,"Y",TRUE
10533,"Y",0.909747292418773,"Y",TRUE
10535,"Y",0.528169014084507,"Y",TRUE
10549,"Y",0.528169014084507,"Y",TRUE
10571,"Y",0.528169014084507,"Y",TRUE
10572,"Y",0.528169014084507,"Y",TRUE
10580,"Y",0.909747292418773,"Y",TRUE
10593,"Y",0.909747292418773,"Y",TRUE
10656,"Y",0.528169014084507,"Y",TRUE
10692,"Y",0.909747292418773,"Y",TRUE
10768,"Y",0.909747292418773,"Y",TRUE
10773,"Y",0.909747292418773,"Y",TRUE
10775,"Y",0.142857142857143,"N",FALSE
10797,"Y",0.528169014084507,"Y",TRUE
10812,"Y",0.528169014084507,"Y",TRUE
10814,"Y",0.909747292418773,"Y",TRUE
10820,"Y",0.909747292418773,"Y",TRUE
10926,"Y",0.528169014084507,"Y",TRUE
10935,"Y",0.225746268656716,"N",FALSE
10976,"Y",0.528169014084507,"Y",TRUE
11042,"Y",0.142857142857143,"N",FALSE
11053,"Y",0.142857142857143,"N",FALSE
11059,"Y",0.225746268656716,"N",FALSE
11066,"Y",0.909747292418773,"Y",TRUE
11099,"Y",0.909747292418773,"Y",TRUE
11115,"Y",0.909747292418773,"Y",TRUE
11128,"Y",0.528169014084507,"Y",TRUE
11131,"Y",0.142857142857143,"N",FALSE
11180,"Y",0.909747292418773,"Y",TRUE
11212,"Y",0.225746268656716,"N",FALSE
11217,"Y",0.225746268656716,"N",FALSE
11231,"Y",0.909747292418773,"Y",TRUE
11233,"Y",0.528169014084507,"Y",TRUE
11235,"Y",0.909747292418773,"Y",TRUE
11249,"Y",0.909747292418773,"Y",TRUE
11286,"Y",0.225746268656716,"N",FALSE
11300,"Y",0.142857142857143,"N",FALSE
11323,"Y",0.909747292418773,"Y",TRUE
11354,"Y",0.225746268656716,"N",FALSE
11414,"Y",0.909747292418773,"Y",TRUE
11422,"Y",0.909747292418773,"Y",TRUE
11497,"Y",0.225746268656716,"N",FALSE
11522,"Y",0.225746268656716,"N",FALSE
11605,"Y",0.225746268656716,"N",FALSE
11625,"Y",0.909747292418773,"Y",TRUE
11654,"Y",0.909747292418773,"Y",TRUE
11688,"Y",0.909747292418773,"Y",TRUE
11730,"Y",0.909747292418773,"Y",TRUE
11757,"Y",0.909747292418773,"Y",TRUE
11802,"Y",0.225746268656716,"N",FALSE
11840,"Y",0.225746268656716,"N",FALSE
10007,"Y",0.909747292418773,"Y",TRUE
10076,"Y",0.225746268656716,"N",FALSE
10113,"Y",0.909747292418773,"Y",TRUE
10117,"Y",0.225746268656716,"N",FALSE
10123,"Y",0.528169014084507,"Y",TRUE
10176,"Y",0.909747292418773,"Y",TRUE
10179,"Y",0.909747292418773,"Y",TRUE
10186,"Y",0.909747292418773,"Y",TRUE
10354,"Y",0.909747292418773,"Y",TRUE
10357,"Y",0.909747292418773,"Y",TRUE
10367,"Y",0.225746268656716,"N",FALSE
10368,"Y",0.528169014084507,"Y",TRUE
10392,"Y",0.528169014084507,"Y",TRUE
10411,"Y",0.528169014084507,"Y",TRUE
10437,"Y",0.909747292418773,"Y",TRUE
10443,"Y",0.909747292418773,"Y",TRUE
10460,"Y",0.909747292418773,"Y",TRUE
10476,"Y",0.909747292418773,"Y",TRUE
10482,"Y",0.225746268656716,"N",FALSE
10492,"Y",0.909747292418773,"Y",TRUE
10514,"Y",0.909747292418773,"Y",TRUE
10543,"Y",0.909747292418773,"Y",TRUE
10558,"Y",0.909747292418773,"Y",TRUE
10566,"Y",0.909747292418773,"Y",TRUE
10578,"Y",0.528169014084507,"Y",TRUE
10606,"Y",0.909747292418773,"Y",TRUE
10616,"Y",0.528169014084507,"Y",TRUE
10618,"Y",0.909747292418773,"Y",TRUE
10640,"Y",0.909747292418773,"Y",TRUE
10685,"Y",0.909747292418773,"Y",TRUE
10693,"Y",0.225746268656716,"N",FALSE
10725,"Y",0.909747292418773,"Y",TRUE
10734,"Y",0.909747292418773,"Y",TRUE
10813,"Y",0.909747292418773,"Y",TRUE
10832,"Y",0.528169014084507,"Y",TRUE
10848,"Y",0.528169014084507,"Y",TRUE
10907,"Y",0.909747292418773,"Y",TRUE
10958,"Y",0.909747292418773,"Y",TRUE
11122,"Y",0.909747292418773,"Y",TRUE
11245,"Y",0.909747292418773,"Y",TRUE
11256,"Y",0.909747292418773,"Y",TRUE
11453,"Y",0.528169014084507,"Y",TRUE
11504,"Y",0.225746268656716,"N",FALSE
11511,"Y",0.225746268656716,"N",FALSE
11608,"Y",0.225746268656716,"N",FALSE
11616,"Y",0.909747292418773,"Y",TRUE
11632,"Y",0.909747292418773,"Y",TRUE
11636,"Y",0.909747292418773,"Y",TRUE
11647,"Y",0.909747292418773,"Y",TRUE
11656,"Y",0.909747292418773,"Y",TRUE
11660,"Y",0.909747292418773,"Y",TRUE
11661,"Y",0.909747292418773,"Y",TRUE
11716,"Y",0.909747292418773,"Y",TRUE
11766,"Y",0.909747292418773,"Y",TRUE
11773,"Y",0.909747292418773,"Y",TRUE
11804,"Y",0.225746268656716,"N",FALSE
11820,"Y",0.225746268656716,"N",FALSE
11850,"Y",0.909747292418773,"Y",TRUE
10006,"Y",0.528169014084507,"Y",TRUE
10101,"Y",0.225746268656716,"N",FALSE
10143,"Y",0.909747292418773,"Y",TRUE
10161,"Y",0.225746268656716,"N",FALSE
10177,"Y",0.528169014084507,"Y",TRUE
10180,"Y",0.528169014084507,"Y",TRUE
10227,"Y",0.528169014084507,"Y",TRUE
10234,"Y",0.225746268656716,"N",FALSE
10370,"Y",0.909747292418773,"Y",TRUE
10447,"Y",0.528169014084507,"Y",TRUE
10459,"Y",0.909747292418773,"Y",TRUE
10510,"Y",0.909747292418773,"Y",TRUE
10524,"Y",0.528169014084507,"Y",TRUE
10538,"Y",0.909747292418773,"Y",TRUE
10573,"Y",0.528169014084507,"Y",TRUE
10592,"Y",0.528169014084507,"Y",TRUE
10634,"Y",0.528169014084507,"Y",TRUE
10635,"Y",0.909747292418773,"Y",TRUE
10636,"Y",0.528169014084507,"Y",TRUE
10657,"Y",0.909747292418773,"Y",TRUE
10672,"Y",0.909747292418773,"Y",TRUE
10736,"Y",0.909747292418773,"Y",TRUE
10750,"Y",0.909747292418773,"Y",TRUE
10795,"Y",0.528169014084507,"Y",TRUE
10816,"Y",0.909747292418773,"Y",TRUE
10846,"Y",0.225746268656716,"N",FALSE
10860,"Y",0.528169014084507,"Y",TRUE
10864,"Y",0.528169014084507,"Y",TRUE
10887,"Y",0.225746268656716,"N",FALSE
10898,"Y",0.909747292418773,"Y",TRUE
10950,"Y",0.225746268656716,"N",FALSE
10961,"Y",0.528169014084507,"Y",TRUE
10962,"Y",0.225746268656716,"N",FALSE
11054,"Y",0.909747292418773,"Y",TRUE
11096,"Y",0.909747292418773,"Y",TRUE
11144,"Y",0.528169014084507,"Y",TRUE
11167,"Y",0.225746268656716,"N",FALSE
11186,"Y",0.225746268656716,"N",FALSE
11281,"Y",0.909747292418773,"Y",TRUE
11324,"Y",0.909747292418773,"Y",TRUE
11368,"Y",0.909747292418773,"Y",TRUE
11473,"Y",0.225746268656716,"N",FALSE
11500,"Y",0.225746268656716,"N",FALSE
11516,"Y",0.225746268656716,"N",FALSE
11555,"Y",0.225746268656716,"N",FALSE
11567,"Y",0.225746268656716,"N",FALSE
11652,"Y",0.909747292418773,"Y",TRUE
11736,"Y",0.909747292418773,"Y",TRUE
